geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51061930101,61.0,0.03059,1.0,0.95705,0.0,0.06103,1.0,0.09614,0.0,0.06801,1.0,0.0,1.0,0.07136,0.0,0.06559,0.0,0.0,1.0,0.84312,0.0,0.01174,1.0,0.00838,1.0,0.0,1.0,0.03857,1.0,0.00037,1.0,0.00652,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04112,0.0,0.0,1.0,0.04892,0.04432,3188.0,134.9548,23.62272,,,,,,,,,,,,0.21407,0.18498,0.39612,0.32178,0.19205,0.8061,0.61063,0.71715,0.73923,0.72808,0.0
51061930102,61.0,0.03058,1.0,0.95705,0.0,0.06103,1.0,0.09614,0.0,0.06801,1.0,0.0,1.0,0.07136,0.0,0.06558,0.0,0.0,1.0,0.84312,0.0,0.01174,1.0,0.00838,1.0,0.0,1.0,0.03857,1.0,0.00037,1.0,0.00652,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03663,0.0,0.0,1.0,0.04249,0.03835,2747.0,212.82821,12.90712,,,,,,,,,,,,0.21714,0.21563,0.6648,0.33529,0.26116,0.78402,0.6373,0.54643,0.70472,0.72381,0.0
51061930203,61.0,0.02693,1.0,0.98509,0.0,0.13626,1.0,0.13113,1.0,0.03905,1.0,1e-05,1.0,0.08451,0.0,0.05203,1.0,0.01047,1.0,0.84105,0.0,0.026,1.0,0.0,1.0,0.0,1.0,0.01049,1.0,0.01228,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04243,0.0,0.0,1.0,0.01035,0.04138,2708.0,281.21468,9.62965,0.12409,0.01908,0.0,0.38064,0.08845,0.77016,0.74644,0.63061,0.63127,0.73293,0.0,0.22784,0.13647,0.42979,0.30876,0.23544,0.82361,0.72559,0.5938,0.77751,0.81009,0.0
51061930204,61.0,0.03712,1.0,1.0,0.0,0.04927,1.0,0.12131,0.0,0.05431,1.0,0.00945,1.0,0.11157,0.0,0.09416,0.0,0.0,1.0,0.77598,0.0,0.00443,1.0,0.0,1.0,0.0,1.0,0.08087,0.0,0.00325,1.0,0.00561,1.0,0.0,1.0,0.0062,1.0,0.0,1.0,0.0,1.0,0.00325,1.0,0.0,1.0,0.05005,0.0,0.0,1.0,0.01107,0.04934,3473.0,168.45573,20.61669,0.14032,0.08904,0.07486,0.28508,0.16144,0.77788,0.70785,0.80703,0.64071,0.68024,0.0,0.20585,0.11865,0.27865,0.30278,0.18748,0.81583,0.60628,0.82249,0.71765,0.70711,0.0
51061930205,61.0,0.03733,1.0,0.97412,0.0,0.07386,1.0,0.08917,0.0,0.07525,1.0,0.00382,1.0,0.06107,0.0,0.04907,1.0,0.0,1.0,0.84242,0.0,0.03653,1.0,0.01254,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00382,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0269,0.0,0.0,1.0,0.00952,0.02871,1852.0,69.38409,26.692,0.16774,0.18747,0.16859,0.37498,0.25958,0.77414,0.59631,0.74112,0.66442,0.68484,0.0,0.20311,0.04515,0.21623,0.2721,0.27725,0.82051,0.64702,0.83196,0.69505,0.76721,0.0
51061930206,61.0,0.00698,1.0,0.97867,0.0,0.08802,0.0,0.03554,1.0,0.08542,1.0,0.02083,1.0,0.0575,1.0,0.03417,0.0,0.02833,1.0,0.84667,0.0,0.00958,1.0,0.0,1.0,0.0,1.0,0.00583,1.0,0.01458,1.0,0.00208,1.0,0.0125,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00375,1.0,0.0,1.0,0.03557,0.0,0.0591,0.0,0.02083,0.0312,2229.0,55.33172,40.28431,0.11519,0.12597,0.31377,0.28934,0.12107,0.74006,0.60208,0.57257,0.63235,0.60334,0.0,0.16945,0.17646,0.1244,0.21094,0.2307,0.77835,0.60609,0.77078,0.6481,0.66875,0.0
51061930207,61.0,0.02142,1.0,0.99347,0.0,0.07955,0.0,0.03494,1.0,0.10316,1.0,0.02718,1.0,0.07321,0.0,0.08763,1.0,0.0,1.0,0.78425,0.0,0.00998,1.0,0.0,1.0,0.0,1.0,0.00721,1.0,0.02385,1.0,0.04659,1.0,0.0,1.0,0.0,1.0,0.01165,1.0,0.0,1.0,0.00277,1.0,0.0,1.0,0.02601,0.0,0.03784,0.0,0.02773,0.02516,1740.0,41.71449,41.71212,0.10576,0.16479,0.1241,0.20994,0.01849,0.76865,0.6339,0.69291,0.70953,0.59776,0.0,0.13439,0.17741,0.22973,0.19707,0.12167,0.79557,0.59549,0.83168,0.68454,0.67629,0.0
51061930303,61.0,0.03009,1.0,0.95617,0.0,0.07718,0.0,0.05024,0.0,0.07742,1.0,0.00489,1.0,0.06357,1.0,0.04754,0.0,0.0,1.0,0.86362,0.0,0.0,1.0,0.00516,1.0,0.00272,1.0,0.0057,1.0,0.00435,1.0,0.02173,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00299,1.0,0.0,1.0,0.0,1.0,0.05803,0.0,0.01922,0.0,0.06844,0.05336,3806.0,24.47524,155.50407,0.15069,0.07684,0.10368,0.27651,0.09701,0.77947,0.71751,0.61936,0.67115,0.68214,0.0,0.2109,0.21292,0.41572,0.28199,0.20296,0.81776,0.71135,0.63054,0.70831,0.67105,0.0
51061930304,61.0,0.0,1.0,0.92786,0.0,0.08996,0.0,0.03181,1.0,0.04331,1.0,0.0168,1.0,0.02696,1.0,0.01326,1.0,0.0,1.0,0.90674,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0084,1.0,0.00221,1.0,0.00265,1.0,0.00354,1.0,0.0,1.0,0.0,1.0,0.00177,1.0,0.0,1.0,0.03706,0.0,0.0,1.0,0.00869,0.03853,2566.0,39.25116,65.37386,0.16176,0.09091,0.0,0.55738,0.34615,0.79461,0.73333,0.75,0.69318,0.74286,0.0,0.24248,0.06897,0.5,0.36047,0.28,0.84436,0.76316,0.66667,0.77477,0.71429,0.0
51061930305,61.0,0.04006,1.0,0.9667,0.0,0.02596,1.0,0.04536,0.0,0.08792,1.0,0.05145,0.0,0.09504,0.0,0.07481,0.0,0.00225,1.0,0.76683,0.0,0.02885,1.0,0.0005,1.0,0.00275,1.0,0.02473,1.0,0.00887,1.0,0.00799,1.0,0.00674,1.0,0.00887,1.0,0.00262,1.0,0.00487,1.0,0.00137,1.0,0.0,1.0,0.06994,0.0,0.03723,0.0,0.46027,0.0607,4676.0,12.60751,370.89008,,,,,,,,,,,,0.20181,0.24954,0.3722,0.27819,0.18812,0.7811,0.69659,0.67944,0.69807,0.65082,0.0
