geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51015070100,15.0,0.01164,1.0,0.95372,0.0,0.16306,0.0,0.16235,0.0,0.05526,1.0,0.00162,1.0,0.24462,0.0,0.04945,0.0,0.01924,1.0,0.66272,0.0,0.0158,0.0,0.0,1.0,0.0,1.0,0.01499,0.0,0.01502,1.0,0.00162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07122,0.0,0.25185,0.0,0.01639,0.03387,3084.0,572.43324,5.38753,0.05725,0.0,,0.10247,0.69269,0.46205,0.0,0.66788,0.06051,0.0,,0.06313,0.7432,0.56209,0.0,0.63739
51015070200,15.0,0.0237,1.0,0.97818,0.0,0.05756,0.0,0.03466,0.0,0.12037,1.0,0.0,1.0,0.0,1.0,0.05077,0.0,0.0,1.0,0.93468,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04335,1.0,0.00742,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04586,0.0,0.0671,0.0,0.00512,0.05108,3804.0,348.79826,10.90602,0.05873,0.0,0.0,0.08897,0.7895,0.54118,0.0,0.80845,0.08108,0.10221,0.0,0.11013,0.81635,0.42809,1.0,0.7301
51015070300,15.0,0.02805,0.0,0.98351,0.0,0.10778,0.0,0.04697,0.0,0.06686,1.0,0.0,1.0,0.00686,1.0,0.07012,0.0,0.0,1.0,0.89954,0.0,0.04286,1.0,0.0,1.0,0.00566,1.0,0.00154,1.0,0.00977,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0726,0.0,0.0,1.0,0.06219,0.08746,6477.0,150.12341,43.1445,0.08462,0.03372,0.0,0.09936,0.77473,0.63896,0.5846,0.69905,0.10972,0.16757,0.0,0.14569,0.81294,0.52098,1.0,0.67319
51015070400,15.0,0.0028,1.0,0.98703,0.0,0.14736,1.0,0.11559,0.0,0.08055,1.0,0.0118,1.0,0.00412,1.0,0.01161,1.0,0.0,1.0,0.96085,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00768,1.0,0.00393,1.0,0.0,1.0,0.0118,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07044,0.0,0.12452,0.0,0.01553,0.07047,5484.0,135.26399,40.54294,0.05977,0.01891,,0.0836,0.748,0.59907,0.0,0.70358,0.09116,0.09075,0.0,0.11791,0.79447,0.4783,1.0,0.64349
51015070500,15.0,0.00201,1.0,0.9597,0.0,0.11108,0.0,0.10635,0.0,0.02837,1.0,0.0,1.0,0.02623,1.0,0.00507,1.0,0.0,1.0,0.94477,0.0,0.00442,1.0,0.0,1.0,0.0,1.0,4e-05,1.0,3e-05,1.0,0.00057,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0711,0.0,0.13635,0.0,0.02281,0.06954,5233.0,116.24471,45.0171,0.06166,0.01064,0.0,0.1236,0.75567,0.70146,0.8045,0.69797,0.10238,0.01587,0.01214,0.14869,0.79688,0.42348,0.95369,0.65007
51015070601,15.0,0.02811,1.0,0.94893,0.0,0.0986,0.0,0.08018,0.0,0.09821,0.0,0.00217,1.0,0.08194,0.0,0.0343,1.0,0.00088,1.0,0.86631,0.0,0.01959,1.0,0.00216,1.0,0.0,1.0,0.00403,1.0,0.00225,1.0,0.00627,1.0,0.00098,1.0,0.00118,1.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.0,1.0,0.03381,0.0,0.0,1.0,0.02344,0.04146,2735.0,25.50919,107.21626,,,,,,,,,0.13599,0.25,0.5,0.22059,0.83167,0.57143,0.33333,0.72085
51015070602,15.0,0.02819,1.0,0.94887,0.0,0.09858,0.0,0.08022,0.0,0.09818,0.0,0.00226,1.0,0.08197,0.0,0.0343,1.0,0.00089,1.0,0.86608,0.0,0.01957,1.0,0.00215,1.0,0.0,1.0,0.00405,1.0,0.00225,1.0,0.00628,1.0,0.00101,1.0,0.0012,1.0,1e-05,1.0,0.0,1.0,5e-05,1.0,0.0,1.0,0.04437,0.0,0.13,0.0,0.16957,0.03972,3671.0,15.46104,237.43546,,,,,,,,,0.14982,0.19122,0.15911,0.15401,0.76204,0.53686,0.61108,0.68106
51015070603,15.0,0.02833,1.0,0.94873,0.0,0.0985,0.0,0.08024,0.0,0.09875,0.0,0.00246,1.0,0.08232,0.0,0.03446,1.0,0.00091,1.0,0.86522,0.0,0.01955,1.0,0.00214,1.0,0.0,1.0,0.00412,1.0,0.00234,1.0,0.00627,1.0,0.00102,1.0,0.00124,1.0,2e-05,1.0,2e-05,1.0,0.00014,1.0,0.0,1.0,0.05219,0.0,0.05095,0.0,0.02966,0.05306,4343.0,43.40725,100.0524,,,,,,,,,0.14372,0.19969,0.19383,0.17758,0.78767,0.54166,0.56327,0.69308
51015070701,15.0,0.01265,1.0,0.95744,0.0,0.10799,0.0,0.03835,1.0,0.09026,1.0,0.0,1.0,0.02407,0.0,0.01993,0.0,0.00214,1.0,0.9429,0.0,0.00584,1.0,0.0,1.0,0.0,1.0,0.00456,1.0,0.00228,1.0,0.00569,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.22201,0.0,0.21405,0.05411,4118.0,55.6557,73.99063,,,,,,,,,0.11645,0.18797,0.06744,0.16133,0.79273,0.64917,1.0,0.64452
51015070702,15.0,0.01265,1.0,0.95744,0.0,0.10799,0.0,0.03834,1.0,0.09025,1.0,0.0,1.0,0.02406,0.0,0.01993,0.0,0.00214,1.0,0.94292,0.0,0.00584,1.0,0.0,1.0,0.0,1.0,0.00456,1.0,0.00228,1.0,0.00569,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03438,0.0,0.26403,0.0,0.01362,0.02764,2264.0,41.59253,54.43285,,,,,,,,,0.0957,0.10866,0.0,0.14644,0.7603,0.5,1.0,0.59931
