geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51153900100,153.0,0.10099,1.0,0.99576,0.0,0.08611,0.0,0.07418,1.0,0.03988,1.0,0.09345,0.0,0.20297,0.0,0.14617,0.0,0.0,1.0,0.52944,0.0,0.05935,0.0,0.00965,1.0,0.0,1.0,0.02625,1.0,0.01467,1.0,0.02753,1.0,0.00339,1.0,0.01262,1.0,0.00631,1.0,0.01774,1.0,0.02293,1.0,0.02037,1.0,0.0097,0.0,0.34292,0.0,0.00688,0.00538,3279.0,15.56274,210.69552,0.21459,0.11072,0.2325,0.15312,0.25115,0.63852,0.58558,0.56649,0.63154,0.61459,0.0,0.2944,0.24809,0.38673,0.23463,0.24149,0.66141,0.60151,0.63526,0.54319,0.61462,0.0
51153900201,153.0,0.21637,0.0,1.0,0.0,0.07762,0.0,0.12523,1.0,0.13848,1.0,0.03834,1.0,0.28507,0.0,0.38926,0.0,0.0,1.0,0.27966,0.0,0.2359,0.0,0.0,1.0,0.0,1.0,0.06946,1.0,0.00992,1.0,0.05187,0.0,0.0,1.0,0.00631,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00406,1.0,0.00486,0.0,0.10392,0.0,0.00685,0.00413,2724.0,1.6308,1670.34376,0.23619,0.08682,0.18482,0.123,0.28802,0.4406,0.43839,0.37568,0.37586,0.43861,0.0,0.24759,0.18536,0.30205,0.22687,0.229,0.64602,0.65651,0.64086,0.58698,0.6214,0.0
51153900202,153.0,0.44152,0.0,0.98368,0.0,0.09034,1.0,0.10208,1.0,0.08111,1.0,0.01627,1.0,0.09432,0.0,0.63782,0.0,0.0,1.0,0.24263,0.0,0.46852,0.0,0.0,1.0,0.0,1.0,0.01391,1.0,0.00566,1.0,0.11153,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01061,1.0,0.00189,1.0,0.00236,1.0,0.00635,0.0,0.0,1.0,0.00481,0.00679,4140.0,1.99998,2070.02065,0.28264,0.07963,0.25865,0.16868,0.40981,0.36227,0.36068,0.32313,0.3207,0.3299,0.0,0.24242,0.1761,0.29654,0.22355,0.24013,0.66384,0.67247,0.65238,0.59677,0.63701,0.0
51153900203,153.0,0.35268,0.0,0.97859,0.0,0.14533,0.0,0.11038,0.0,0.08881,1.0,0.04649,1.0,0.29985,0.0,0.39349,0.0,1e-05,1.0,0.13047,0.0,0.27204,0.0,0.00481,1.0,3e-05,1.0,0.06259,1.0,0.00857,1.0,0.0354,1.0,0.00295,1.0,0.00167,1.0,0.0161,1.0,0.0,1.0,1e-05,1.0,0.0,1.0,0.00711,0.0,0.0,1.0,0.0014,0.00662,5405.0,1.07299,5037.32819,0.18283,0.09902,0.16776,0.07694,0.20735,0.62669,0.67103,0.60106,0.55771,0.6038,0.0,0.2642,0.22653,0.36563,0.24517,0.21436,0.60249,0.60211,0.555,0.56438,0.60561,0.0
51153900301,153.0,0.17054,0.0,0.98175,0.0,0.08488,0.0,0.06136,1.0,0.0764,1.0,0.12847,0.0,0.19267,0.0,0.24263,0.0,0.00326,1.0,0.34877,0.0,0.10526,1.0,0.00446,1.0,0.00225,1.0,0.01642,1.0,0.02918,0.0,0.08022,0.0,0.02241,1.0,0.00146,1.0,0.02067,1.0,0.00099,1.0,0.01664,1.0,0.01159,1.0,0.00738,0.0,0.0,1.0,0.01231,0.00775,3308.0,1.91187,1730.24419,,,,,,,,,,,,0.27355,0.24121,0.33036,0.25253,0.22509,0.73631,0.74812,0.68712,0.66443,0.70757,0.0
51153900302,153.0,0.17247,0.0,0.98226,0.0,0.08754,0.0,0.05918,1.0,0.07758,1.0,0.13427,0.0,0.19871,0.0,0.24718,0.0,0.00352,1.0,0.32981,0.0,0.10293,1.0,0.00481,1.0,0.00223,1.0,0.01761,1.0,0.03146,0.0,0.08415,0.0,0.02418,1.0,0.00117,1.0,0.0223,1.0,0.00035,1.0,0.01772,1.0,0.01115,1.0,0.01262,0.0,0.01695,0.0,0.00896,0.01133,6177.0,3.75091,1646.80041,,,,,,,,,,,,0.28056,0.21836,0.2997,0.20225,0.25397,0.68488,0.65422,0.66998,0.66418,0.69881,0.0
51153900403,153.0,0.20441,0.0,0.89839,0.0,0.1005,0.0,0.15978,0.0,0.08291,1.0,0.09505,0.0,0.18948,0.0,0.33994,0.0,0.00829,1.0,0.28332,0.0,0.13913,0.0,0.00243,1.0,0.01112,1.0,0.0639,1.0,0.0271,1.0,0.09626,0.0,0.00263,1.0,0.0093,1.0,0.01658,1.0,0.0,1.0,0.01213,1.0,0.00263,1.0,0.01068,0.0,0.0,1.0,0.09461,0.00993,5578.0,7.63566,730.51934,0.2634,0.14968,0.22691,0.1636,0.32561,0.6538,0.70635,0.63211,0.57879,0.62539,0.0,0.29588,0.22929,0.38075,0.22963,0.28678,0.6762,0.68158,0.63263,0.59165,0.66333,0.0
51153900404,153.0,0.24229,0.0,0.97216,0.0,0.04775,0.0,0.12945,0.0,0.05451,1.0,0.07197,0.0,0.19252,0.0,0.51169,0.0,0.02042,1.0,0.17358,0.0,0.30517,0.0,0.0,1.0,0.0,1.0,0.08202,1.0,0.06143,1.0,0.0387,1.0,0.00379,1.0,0.01038,1.0,0.0191,1.0,0.00313,1.0,0.0,1.0,0.02009,1.0,0.01022,0.0,0.00304,0.0,0.00318,0.01005,6023.0,2.72924,2206.8417,0.17881,0.10588,0.17307,0.16569,0.21035,0.64089,0.66176,0.62696,0.60569,0.62129,0.0,0.24081,0.19758,0.34583,0.20589,0.24715,0.65389,0.64616,0.61852,0.58831,0.64388,0.0
51153900407,153.0,0.20577,0.0,0.98463,0.0,0.07612,0.0,0.08203,0.0,0.14077,1.0,0.12057,0.0,0.31299,0.0,0.31259,0.0,0.00589,1.0,0.21946,0.0,0.21879,0.0,0.0,1.0,0.00308,1.0,0.02757,1.0,0.02703,1.0,0.02355,1.0,0.01378,1.0,0.0091,1.0,0.01124,1.0,0.0,1.0,0.01713,1.0,0.0,1.0,0.0141,0.0,0.06872,0.0,0.00155,0.01249,6871.0,2.03947,3369.01605,0.22892,0.09408,0.15168,0.1531,0.28029,0.64406,0.64685,0.65697,0.56273,0.6309,0.0,0.24533,0.20012,0.27003,0.23416,0.23239,0.67369,0.6469,0.64022,0.60336,0.67753,0.0
51153900408,153.0,0.17459,0.0,0.98937,0.0,0.06494,1.0,0.05987,1.0,0.06326,1.0,0.0964,0.0,0.32691,0.0,0.25368,0.0,0.0,1.0,0.29376,0.0,0.14666,0.0,0.00585,1.0,0.01278,1.0,0.01105,1.0,0.0052,1.0,0.03813,1.0,0.00433,1.0,0.00282,1.0,0.01127,1.0,0.0013,1.0,0.0143,1.0,0.0026,1.0,0.00991,0.0,0.04042,0.0,0.00079,0.00901,4706.0,1.94596,2418.34925,0.24066,0.11137,0.17222,0.16606,0.28118,0.64595,0.64874,0.64192,0.58324,0.63483,0.0,0.24451,0.19855,0.28806,0.24777,0.22348,0.68323,0.6545,0.65313,0.61532,0.69349,0.0
51153900409,153.0,0.31567,0.0,0.98247,0.0,0.08864,0.0,0.18783,0.0,0.10067,1.0,0.05358,0.0,0.20133,0.0,0.51431,0.0,0.0,1.0,0.19251,0.0,0.3604,0.0,0.00483,1.0,0.002,1.0,0.05308,1.0,0.00416,1.0,0.08386,0.0,0.001,1.0,0.0,1.0,0.00616,1.0,0.0,1.0,0.0,1.0,0.00499,1.0,0.01044,0.0,0.04524,0.0,0.00127,0.00977,5542.0,2.08652,2656.09273,0.20348,0.10512,0.18673,0.18193,0.2397,0.65925,0.6681,0.6342,0.61836,0.64383,0.0,0.2457,0.19971,0.33462,0.23096,0.24443,0.67065,0.65107,0.63563,0.6057,0.66896,0.0
51153900410,153.0,0.17074,0.0,0.98894,0.0,0.06461,0.0,0.10527,0.0,0.12096,1.0,0.13986,0.0,0.47288,0.0,0.20015,0.0,0.0,1.0,0.15517,0.0,0.10017,0.0,0.0,1.0,0.0,1.0,0.02533,1.0,0.04574,1.0,0.02079,1.0,0.01871,1.0,0.0,1.0,0.0,1.0,0.00208,1.0,0.00246,1.0,0.02892,1.0,0.0105,0.0,0.0,1.0,0.00236,0.0113,5679.0,4.35722,1303.35359,0.27626,0.13857,0.23529,0.21678,0.30969,0.69732,0.67355,0.66449,0.61506,0.70554,0.0,0.26346,0.21936,0.32099,0.29708,0.24427,0.70648,0.66303,0.67379,0.63599,0.72791,0.0
51153900502,153.0,0.07309,0.0,0.97034,0.0,0.0876,0.0,0.02446,0.0,0.05674,1.0,0.09349,0.0,0.43112,0.0,0.12035,0.0,0.0,1.0,0.29766,0.0,0.03353,0.0,0.00258,1.0,0.0,1.0,0.02901,1.0,0.03331,1.0,0.00795,1.0,0.02235,1.0,0.02557,1.0,0.02515,1.0,0.00408,1.0,0.01032,1.0,0.0,1.0,0.01194,0.0,0.14021,0.0,0.0196,0.0094,4323.0,2.13658,2023.33166,0.2666,0.17483,0.21212,0.22807,0.2788,0.70245,0.71679,0.55618,0.66279,0.75869,0.0,0.27905,0.25564,0.43919,0.24211,0.22745,0.6962,0.69151,0.63248,0.64407,0.73599,0.0
51153900503,153.0,0.35009,0.0,0.96702,0.0,0.09338,0.0,0.06447,1.0,0.11654,1.0,0.05617,0.0,0.13943,0.0,0.61932,0.0,0.00792,1.0,0.14945,0.0,0.49239,0.0,0.0,1.0,0.02227,1.0,0.05382,1.0,0.0,1.0,0.04837,1.0,0.01695,1.0,0.0,1.0,0.00186,1.0,0.0,1.0,0.00693,1.0,0.0,1.0,0.00494,0.0,0.0,1.0,0.0165,0.00532,3381.0,1.88867,1790.14669,,,,,,,,,,,,0.26594,0.22927,0.3957,0.25635,0.23127,0.65584,0.63571,0.589,0.58909,0.67803,0.0
