name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BACK CREEK ELEMENTARY SCHOOL,"7130 BENT MOUNTAIN RD ROANOKE, VA 24018-5710",False,302 - POAGES MILL - 0000,False,-80.07244,37.19951,
BENT MOUNTAIN FIRE STATION,"9606 BENT MOUNTAIN RD BENT MOUNTAIN, VA 24059-2358",False,301 - BENT MOUNTAIN - 0000,False,-80.11508,37.16622,
BONSACK BAPTIST CHURCH,"4845 CLOVERDALE RD ROANOKE, VA 24019-6033",False,205 - ORCHARDS - 0000,False,-79.87112,37.32824,
BONSACK ELEMENTARY SCHOOL,"5437 CRUMPACKER RD ROANOKE, VA 24019",False,402 - BONSACK - 0000,False,-79.88183,37.33135,
BURLINGTON ELEMENTARY SCHOOL,"6533 PETERS CREEK RD ROANOKE, VA 24019-4018",False,202 - BURLINGTON - 0000,False,-79.96117,37.34371,
CAVE SPRING BAPTIST CHURCH,"4873 BRAMBLETON AVE ROANOKE, VA 24018",False,305 - CASTLE ROCK - 0000,False,-80.01934,37.21656,
CHARLES R HILL SENIOR CENTER,"814 WASHINGTON AVE VINTON, VA 24179-2148",False,404 - SOUTH VINTON - 0000,False,-79.89011,37.28047,
CHURCH OF THE HOLY SPIRIT,"6011 MERRIMAN RD ROANOKE, VA 24018-6615",False,503 - CAVE SPRING - 0000,False,-80.0094,37.20335,
CLEARBROOK ELEMENTARY SCHOOL,"5205 FRANKLIN RD ROANOKE, VA 24014-6657",False,505 - CLEARBROOK - 0000,False,-79.95132,37.20353,
FORT LEWIS ELEMENTARY SCHOOL,"3115 WEST MAIN ST SALEM, VA 24153-2049",False,108 - WILDWOOD - 0000,False,-80.11344,37.28215,
GLEN COVE ELEMENTARY SCHOOL,"5901 COVE RD ROANOKE, VA 24019-2403",False,105 - PETERS CREEK - 0000,False,-80.02004,37.32042,
GLENVAR MIDDLE SCHOOL,"4555 MALUS DR SALEM, VA 24153-7921",False,103 - GLENVAR - 0000,False,-80.13809,37.28006,
GRACE ASSEMBLY OF GOD CHURCH,"5530 CATAWBA VALLEY DR CATAWBA, VA 24070",False,101 - CATAWBA - 0000,False,-80.13406,37.37794,
GREEN VALLEY ELEMENTARY SCHOOL,"3838 OVERDALE RD ROANOKE, VA 24018-4438",False,504 - OGDEN - 0000,False,-79.9879,37.23118,
Glenvar Library,"3917 DAUGHERTY RD SALEM, VA 24153-8509",False,106 - GREEN HILL - 0000,False,-80.12966,37.27648,
HOLLINS LIBRARY,"6624 PETERS CREEK RD ROANOKE, VA 24019-4017",False,206 - HOLLINS - 0000,False,-79.96026,37.3456,
Hidden Valley HighSchool,"5000 TITAN TRL ROANOKE, VA 24018",False,303 - WINDSOR HILLS - 0000,False,-80.02432,37.22386,
LIFE CHURCH,"7422 DEER BRANCH RD ROANOKE, VA 24019-3118",False,204 - BOTETOURT SPRINGS - 0000,False,-79.96014,37.3467,
MASONS COVE ELEMENTARY SCHOOL,"3370 BRADSHAW ROAD SALEM, VA 24153",False,102 - MASON VALLEY - 0000,False,-80.06139,37.36621,
MOUNT PLEASANT ELEMENTARY SCHOOL,"3216 MOUNT PLEASANT BLVD ROANOKE, VA 24014-5420",False,406 - MOUNT PLEASANT - 0000,False,-79.90659,37.23693,
MOUNTAIN VIEW ELEMENTARY SCHOOL,"5901 PLANTATION CIR ROANOKE, VA 24019",False,203 - MOUNTAIN VIEW - 0000,False,-79.93667,37.3349,
Masons Cove Elementary School,"3370 BRADSHAW RD SALEM, VA 24153",False,107 - BENNETT SPRINGS - 0000,False,-80.06139,37.36621,
NORTHSIDE HIGH SCHOOL,"6758 NORTHSIDE HIGH SCHOOL RD ROANOKE, VA 24019-2828",False,"104 - NORTHSIDE - 104 - NORTHSIDE E-1, 104 - NORTHSIDE - 104 - NORTHSIDE W-1",False,-79.99969,37.32853,
OAK GROVE ELEMENTARY SCHOOL,"5005 GRANDIN ROAD EXT ROANOKE, VA 24018-2231",False,304 - OAK GROVE - 0000,False,-80.03406,37.24585,
PENN FOREST ELEMENTARY SCHOOL,"6328 MERRIMAN RD ROANOKE, VA 24018-6624",False,501 - COTTON HILL - 0000,False,-79.99925,37.20359,
PENN FOREST WORSHIP CENTER,"3735 CHAPARRAL DR ROANOKE, VA 24018-4839",False,502 - PENN FOREST - 0000,False,-80.0041,37.21382,
Roanoke County Registrar Office,900 CHESTNUT STREET VINTON VA 23179,True,Locality wide location,False,-79.89701,37.27033,
SOUTH COUNTY LIBRARY,"6303 MERRIMAN RD ROANOKE, VA 24018",False,507 - HUNTING HILLS - 0000,False,-80.00345,37.20312,
SUMMERDEAN CHURCH OF THE BRETHREN,"6604 PLANTATION ROAD ROANOKE, VA 24019-4630",False,201 - PLANTATION - 0000,False,-79.94362,37.34,
THE BRAMBLETON CENTER,"3738 BRAMBLETON AVE ROANOKE, VA 24018",False,306 - GARST MILL - 0000,False,-80.00524,37.2346,
THE BRAMBLETON CENTER,"3738 BRAMBLETON AVE ROANOKE, VA 24018-3639",False,506 - MOUNT VERNON - 0000,False,-80.00524,37.2346,
VINTON BAPTIST CHURCH,"219 WASHINGTON AVE VINTON, VA 24179",False,403 - NORTH VINTON - 0000,False,-79.89592,37.28037,
WILLIAM BYRD HIGH SCHOOL,"2902 WASHINGTON AVE VINTON, VA 24179-1314",False,405 - NORTH LINDENWOOD - 0000,False,-79.85869,37.28395,
WILLIAM BYRD MIDDLE SCHOOL,"2910 WASHINGTON AVENUE VINTON, VA 24179",False,401 - SOUTH LINDENWOOD - 0000,False,-79.8606,37.28494,
