geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51650010103,650.0,0.01692,1.0,0.96393,0.0,0.11096,0.0,0.05045,0.0,0.06903,1.0,0.00407,1.0,0.24071,0.0,0.06672,0.0,0.0,1.0,0.66965,0.0,0.008,1.0,0.0,1.0,0.0,1.0,0.01871,1.0,0.02333,1.0,0.0,1.0,0.00217,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0019,1.0,0.0,1.0,0.05254,0.0,0.06474,0.0,0.00606,0.05927,7096.0,12.19545,581.85626,0.10723,0.08104,0.14266,0.21017,0.7066,0.59117,0.55316,0.58988,0.1875,0.21051,0.40858,0.20069,0.73726,0.53504,0.61872,0.56716
51650010104,650.0,0.00531,1.0,0.93961,0.0,0.14599,0.0,0.20774,0.0,0.10677,1.0,0.0116,1.0,0.4774,0.0,0.06908,0.0,0.00461,1.0,0.40491,0.0,0.01211,1.0,0.0,1.0,0.0,1.0,0.01126,1.0,0.04179,1.0,0.00392,1.0,0.00853,1.0,0.0,1.0,0.00307,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04275,0.0,0.05815,0.0,0.01438,0.04329,6224.0,2.65446,2344.73633,0.10018,0.06951,0.15357,0.0961,0.6229,0.42905,0.69814,0.61207,0.1765,0.21357,0.30867,0.15245,0.65068,0.4804,0.63422,0.4821
51650010200,650.0,0.02172,1.0,0.99993,1.0,0.10502,1.0,0.03487,1.0,0.58684,0.0,0.06047,0.0,0.19658,0.0,0.05168,0.0,0.0156,1.0,0.5811,0.0,0.00244,1.0,0.0,1.0,0.0,1.0,0.01659,1.0,0.02535,1.0,0.00731,1.0,0.0,1.0,0.0,1.0,0.01755,1.0,0.0,1.0,0.02681,1.0,3e-05,1.0,0.01688,0.0,0.57456,0.0,0.01974,0.00746,1397.0,19.95761,69.99836,0.09403,0.14634,0.04,0.10526,0.5987,0.49398,0.52083,0.60638,0.19327,0.19444,0.21875,0.12838,0.63794,0.35294,0.54237,0.43529
51650010304,650.0,0.02276,1.0,0.95008,0.0,0.08179,0.0,0.09149,0.0,0.07281,1.0,0.03119,0.0,0.50051,0.0,0.11838,0.0,0.0,1.0,0.30136,0.0,0.01976,1.0,0.0,1.0,0.0,1.0,0.02524,1.0,0.06152,0.0,0.01012,1.0,0.0028,1.0,0.00575,1.0,0.01,1.0,4e-05,1.0,0.0115,1.0,0.0,1.0,0.05773,0.0,0.08562,0.0,0.09216,0.06013,8176.0,14.13247,578.52587,0.11245,0.06177,0.11659,0.17718,0.66518,0.55667,0.58944,0.61293,0.21004,0.25629,0.30402,0.17803,0.70586,0.64609,0.57372,0.54539
51650010306,650.0,0.06492,0.0,0.94977,0.0,0.12282,0.0,0.10519,0.0,0.1093,1.0,0.08795,0.0,0.42021,0.0,0.03816,0.0,0.0,1.0,0.42118,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03234,1.0,0.00582,1.0,0.0,1.0,0.0,1.0,0.00695,1.0,0.02231,1.0,0.0,1.0,0.0,1.0,0.05869,0.0,0.04351,0.0,0.08297,0.0,0.00838,0.04152,6915.0,6.15126,1124.16083,0.11824,0.10729,0.05742,0.16871,0.61951,0.52094,0.53129,0.60927,0.21259,0.2801,0.27688,0.17548,0.65651,0.50803,0.54179,0.48624
51650010307,650.0,0.03832,1.0,0.99092,0.0,0.07236,1.0,0.07615,0.0,0.09572,1.0,0.08707,0.0,0.53314,0.0,0.07319,1.0,0.0,1.0,0.26162,0.0,0.02637,1.0,0.0,1.0,0.0,1.0,4e-05,1.0,0.04679,1.0,0.0,1.0,2e-05,1.0,0.00371,1.0,0.00013,1.0,0.00278,1.0,0.01949,1.0,0.06068,0.0,0.03902,0.0,0.0,1.0,0.00871,0.05116,5563.0,6.0567,918.48734,0.14653,0.04412,0.13559,0.16667,0.75597,0.61261,0.57282,0.64463,0.2434,0.19512,0.43011,0.28,0.79248,0.64062,0.69925,0.68922
51650010309,650.0,0.01076,1.0,0.97783,0.0,0.15834,0.0,0.08272,0.0,0.17732,1.0,0.01672,1.0,0.5189,0.0,0.04147,0.0,0.0,1.0,0.38259,0.0,0.0,1.0,0.00871,1.0,0.0,1.0,0.00687,1.0,0.02589,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00321,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03427,0.0,0.15795,0.0,0.01051,0.03041,4342.0,2.18703,1985.34496,0.10614,0.02564,0.0,0.0814,0.61136,0.45882,0.4,0.68254,0.20288,0.24561,0.33333,0.19643,0.65924,0.43846,0.5625,0.47458
51650010310,650.0,0.04286,1.0,0.97203,0.0,0.16177,0.0,0.09766,0.0,0.08742,1.0,0.04031,1.0,0.44123,0.0,0.07674,0.0,0.0,1.0,0.41355,0.0,0.01238,1.0,0.0,1.0,0.0,1.0,0.0187,1.0,0.01554,1.0,0.00559,1.0,0.0,1.0,0.0,1.0,0.01724,1.0,0.0,1.0,0.00219,1.0,0.0187,1.0,0.029,0.0,0.0,1.0,0.00909,0.03268,4286.0,2.69227,1591.968,0.09323,0.11809,0.0343,0.03886,0.64544,0.51397,0.4989,0.62038,0.18439,0.15834,0.28954,0.17601,0.68179,0.45452,0.53701,0.49865
51650010311,650.0,0.00604,1.0,0.93663,0.0,0.15339,0.0,0.0727,0.0,0.09555,1.0,0.01575,1.0,0.55246,0.0,0.12556,0.0,0.0,1.0,0.28921,0.0,0.01277,1.0,0.00128,1.0,0.0,1.0,0.03256,1.0,0.07895,1.0,0.0,1.0,0.0,1.0,0.0066,1.0,0.0,1.0,0.0017,1.0,0.00234,1.0,0.0,1.0,0.03339,0.0,0.1158,0.0,0.02238,0.03526,4342.0,2.88925,1502.80959,0.09098,0.0861,0.04385,0.07921,0.69459,0.62376,0.49268,0.55409,0.1844,0.18104,0.23606,0.16403,0.71953,0.58957,0.54491,0.57689
51650010312,650.0,0.05192,1.0,0.95416,0.0,0.12526,0.0,0.04535,1.0,0.03235,1.0,0.02664,1.0,0.21947,0.0,0.05011,1.0,0.0,1.0,0.63083,0.0,0.03552,1.0,0.0,1.0,0.00317,1.0,0.00444,1.0,0.00698,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00793,1.0,0.0,1.0,0.00317,1.0,0.01554,1.0,0.02271,0.0,0.0,1.0,0.00368,0.02655,3276.0,2.09566,1563.23338,0.09086,0.09103,0.04344,0.07253,0.69152,0.61423,0.49581,0.55888,0.18398,0.1769,0.24436,0.16496,0.7172,0.57826,0.54481,0.5703
51650010314,650.0,0.0667,1.0,0.93242,0.0,0.10506,1.0,0.20874,0.0,0.12005,1.0,0.09823,1.0,0.47158,0.0,0.14097,0.0,0.00546,1.0,0.25966,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08549,1.0,0.05548,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00637,1.0,0.0,1.0,0.0,1.0,0.08868,1.0,0.01349,0.0,0.23298,0.0,0.07153,0.00998,1856.0,5.52179,336.12278,0.12926,0.15698,0.05598,0.09707,0.58491,0.44035,0.54355,0.56624,0.21748,0.24895,0.24003,0.17254,0.60391,0.40112,0.52411,0.43096
51650010315,650.0,0.00811,1.0,0.87765,0.0,0.06766,0.0,0.17045,0.0,0.16274,0.0,0.04332,0.0,0.5475,0.0,0.09855,0.0,0.0,1.0,0.28731,0.0,0.00773,1.0,0.00184,1.0,0.00528,1.0,0.03363,0.0,0.03019,1.0,0.0178,1.0,0.01927,1.0,0.0,1.0,0.01215,1.0,0.0,1.0,0.01019,1.0,0.0,1.0,0.03037,0.0,0.22475,0.0,0.08636,0.02131,3964.0,1.94684,2036.12298,,,,,,,,,0.23479,0.27273,0.26667,0.19653,0.57946,0.42308,0.5,0.42663
51650010316,650.0,0.00811,1.0,0.87765,0.0,0.06766,0.0,0.17045,0.0,0.16274,0.0,0.04332,0.0,0.5475,0.0,0.09855,0.0,0.0,1.0,0.28731,0.0,0.00773,1.0,0.00184,1.0,0.00528,1.0,0.03363,0.0,0.03019,1.0,0.0178,1.0,0.01927,1.0,0.0,1.0,0.01215,1.0,0.0,1.0,0.01019,1.0,0.0,1.0,0.03302,0.0,0.23809,0.0,0.0365,0.02277,4236.0,1.47836,2865.33752,,,,,,,,,0.23479,0.27273,0.26667,0.19653,0.57946,0.42308,0.5,0.42663
51650010400,650.0,0.0,1.0,0.86034,0.0,0.23551,0.0,0.33149,0.0,0.13067,1.0,0.0,1.0,0.79634,0.0,0.03042,1.0,0.0,1.0,0.14297,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01608,1.0,0.01434,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05158,0.0,0.12216,0.0,0.02987,0.04821,6251.0,4.37331,1429.35149,0.15063,0.13757,0.08607,0.06964,0.66902,0.36046,0.47881,0.60767,0.22338,0.25418,0.59394,0.17812,0.68724,0.5422,0.39354,0.48063
51650010502,650.0,0.00491,1.0,0.87608,0.0,0.09378,1.0,0.19619,0.0,0.0621,1.0,0.00388,1.0,0.80946,0.0,0.01553,1.0,0.0,1.0,0.13867,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01553,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00388,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01934,0.0,0.0,1.0,0.0447,0.02077,2932.0,4.01856,729.61371,0.13277,0.13204,0.04623,0.08145,0.59969,0.35192,0.55738,0.51795,0.20999,0.28221,0.66381,0.18444,0.64739,0.54376,0.46721,0.48327
51650010503,650.0,0.01136,1.0,0.93643,0.0,0.15971,0.0,0.1809,0.0,0.05732,1.0,0.01783,1.0,0.69785,0.0,0.02499,1.0,0.00227,1.0,0.20341,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01171,1.0,0.01329,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01783,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01738,0.0,0.0,1.0,0.06987,0.02052,2564.0,4.29439,597.05751,,,,,,,,,0.21755,0.2302,0.08552,0.1822,0.69316,0.48659,0.43158,0.50782
51650010504,650.0,0.01136,1.0,0.93645,0.0,0.15971,0.0,0.18089,0.0,0.05732,1.0,0.01783,1.0,0.69783,0.0,0.02499,1.0,0.00227,1.0,0.20343,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01171,1.0,0.01328,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01783,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02542,0.0,0.0,1.0,0.00406,0.03118,3748.0,3.4294,1092.9017,,,,,,,,,0.19443,0.17976,0.13295,0.16796,0.69153,0.44982,0.47887,0.53579
51650010601,650.0,0.0028,1.0,0.82105,0.0,0.05295,1.0,0.37933,0.0,0.28379,1.0,2e-05,1.0,0.76362,0.0,0.00219,1.0,0.00467,1.0,0.20962,0.0,1e-05,1.0,3e-05,1.0,0.0,1.0,7e-05,1.0,0.00208,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01543,0.0,0.11735,0.0,0.23231,0.01367,1989.0,1.90372,1044.79629,0.10874,0.03044,0.0,0.05239,0.57816,0.46484,0.47878,0.57689,0.16155,0.17522,0.0,0.13389,0.60575,0.56352,0.33333,0.42218
51650010602,650.0,0.00914,1.0,0.88697,0.0,0.2206,0.0,0.22053,0.0,0.06997,1.0,0.0,1.0,0.82485,0.0,0.02672,1.0,0.00466,1.0,0.12044,0.0,0.00509,1.0,0.01654,1.0,0.0,1.0,0.0,1.0,0.00509,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01815,0.0,0.0,1.0,0.02438,0.02065,3166.0,2.36138,1340.74143,0.1204,0.13331,0.0,0.0921,0.58262,0.36146,0.53332,0.51008,0.21513,0.32727,0.54545,0.20536,0.62091,0.5,0.55,0.49889
51650010701,650.0,0.01395,1.0,0.85502,0.0,0.12731,0.0,0.30261,0.0,0.08519,1.0,0.00457,1.0,0.50336,0.0,0.03091,1.0,0.0,1.0,0.40204,0.0,0.00457,1.0,0.0,1.0,0.00726,1.0,0.01639,1.0,0.00269,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00457,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0241,0.0,0.04895,0.0,0.0058,0.01217,3488.0,2.86452,1217.65621,0.08846,0.08864,0.06198,0.06582,0.59996,0.42232,0.39381,0.48035,0.18162,0.23404,0.0,0.16092,0.6545,0.51648,0.74286,0.45312
51650010702,650.0,0.0214,1.0,0.93484,0.0,0.09862,0.0,0.10986,0.0,0.08415,1.0,0.01619,1.0,0.26838,0.0,0.0515,1.0,0.00664,1.0,0.55243,0.0,0.00239,1.0,0.0,1.0,0.0,1.0,0.01168,1.0,0.03318,1.0,0.00133,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0069,1.0,0.00929,1.0,0.0,1.0,0.0279,0.0,0.02972,0.0,0.00258,0.03061,4025.0,1.76406,2281.66808,0.08682,0.06559,0.10914,0.15229,0.67251,0.4986,0.60385,0.59194,0.18001,0.2178,0.15414,0.16845,0.68904,0.50951,0.74126,0.49633
51650010703,650.0,0.02827,1.0,0.92832,0.0,0.13823,1.0,0.17421,0.0,0.10149,1.0,0.05421,1.0,0.22083,0.0,0.02612,1.0,0.0,1.0,0.65091,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00793,1.0,0.01587,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01851,1.0,0.03174,1.0,0.0,1.0,0.02233,0.0,0.02308,0.0,0.00967,0.02568,3144.0,1.65805,1896.20537,0.09538,0.05263,0.14286,0.17143,0.69708,0.49351,0.77778,0.67961,0.17929,0.19512,0.4,0.1701,0.72173,0.4881,0.71429,0.55114
51650010800,650.0,0.02668,1.0,0.88137,0.0,0.21236,0.0,0.12055,0.0,0.08779,1.0,0.02685,1.0,0.2889,0.0,0.03523,1.0,0.03885,1.0,0.57799,0.0,0.00571,1.0,0.00343,1.0,0.012,1.0,0.00743,1.0,0.00343,1.0,0.00152,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00171,1.0,0.01866,1.0,0.04269,0.0,0.0567,0.0,0.00826,0.03611,5285.0,4.78023,1105.59627,0.10442,0.03909,0.05789,0.01864,0.60087,0.48761,0.53818,0.72555,0.19467,0.26782,0.27918,0.20563,0.55678,0.49333,0.75394,0.19626
51650010900,650.0,0.02479,1.0,0.82867,0.0,0.19562,0.0,0.30351,0.0,0.09825,1.0,0.01153,1.0,0.6905,0.0,0.05443,1.0,0.00277,1.0,0.19834,0.0,0.00692,1.0,0.0,1.0,0.0,1.0,0.02214,1.0,0.02537,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0083,1.0,0.01559,0.0,0.0,1.0,0.00632,0.01548,2412.0,1.36103,1772.18659,0.11946,0.05493,0.0261,0.01201,0.58083,0.46988,0.44444,0.70336,0.20847,0.31404,0.44077,0.18134,0.53378,0.46197,0.68823,0.20608
51650011001,650.0,0.02764,1.0,0.91856,0.0,0.13601,0.0,0.1327,0.0,0.09028,1.0,0.01623,1.0,0.41857,0.0,0.07149,0.0,0.0,1.0,0.46526,0.0,0.01806,1.0,0.00693,1.0,0.0,1.0,0.0,1.0,0.04651,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00018,1.0,0.01605,1.0,0.0183,0.0,0.12419,0.0,0.00329,0.01787,2327.0,2.583,900.88928,,,,,,,,,0.2069,0.19694,0.2548,0.1744,0.69315,0.54416,0.62182,0.53532
51650011002,650.0,0.02764,1.0,0.91856,0.0,0.13601,0.0,0.1327,0.0,0.09028,1.0,0.01623,1.0,0.41857,0.0,0.07149,0.0,0.0,1.0,0.46526,0.0,0.01806,1.0,0.00693,1.0,0.0,1.0,0.0,1.0,0.04651,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00018,1.0,0.01605,1.0,0.02228,0.0,0.05288,0.0,0.0051,0.02276,3120.0,1.53796,2028.66336,,,,,,,,,0.19666,0.2323,0.41678,0.16366,0.66206,0.52095,0.7691,0.51202
51650011100,650.0,0.0,1.0,0.89041,1.0,0.07177,1.0,0.02714,1.0,0.06889,1.0,0.01879,1.0,0.0501,1.0,0.04384,1.0,0.0,1.0,0.88727,0.0,0.0,1.0,0.00835,1.0,0.0,1.0,0.01461,1.0,0.0,1.0,0.02088,1.0,0.01879,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00339,0.0,0.0,1.0,0.01251,0.00384,497.0,45.64252,10.88897,0.10639,0.1,0.11111,0.19048,0.64229,0.33333,0.64286,0.57534,0.20904,0.20455,0.2,0.17857,0.6972,0.55,0.55556,0.54475
51650011200,650.0,0.01098,1.0,0.9457,0.0,0.10867,0.0,0.17877,0.0,0.06827,1.0,0.0,1.0,0.39187,0.0,0.07695,0.0,0.0,1.0,0.51026,0.0,0.0,1.0,0.0,1.0,0.00513,1.0,0.01539,1.0,0.04499,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01979,0.0,0.01809,0.0,0.00316,0.02174,2821.0,2.94353,958.37404,0.10115,0.08441,0.10569,0.18152,0.64042,0.34452,0.65426,0.55141,0.20302,0.22243,0.2,0.17815,0.69204,0.52918,0.55556,0.53388
51650011300,650.0,0.00222,1.0,0.84493,0.0,0.16285,0.0,0.3187,0.0,0.13584,1.0,0.00575,1.0,0.56479,0.0,0.0815,0.0,0.00784,1.0,0.32445,0.0,0.0,1.0,0.0,1.0,0.00522,1.0,0.03553,1.0,0.02403,1.0,0.01672,1.0,0.0,1.0,0.0,1.0,0.00157,1.0,0.0,1.0,0.00261,1.0,0.00157,1.0,0.01336,0.0,0.0,1.0,0.01535,0.01332,1968.0,1.18934,1654.69889,0.08506,0.0293,0.0327,0.01559,0.58757,0.44822,0.54276,0.67692,0.17646,0.39472,0.40704,0.17957,0.56009,0.38002,0.68864,0.23149
51650011400,650.0,0.00144,1.0,0.69298,1.0,0.06763,1.0,0.73347,0.0,0.86911,0.0,0.0,1.0,0.86048,0.0,0.02086,0.0,0.00719,1.0,0.05825,0.0,0.00216,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0169,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02578,0.0,0.03597,0.0,0.07101,0.01009,2619.0,2.09762,1248.55529,0.08849,0.06897,0.25,0.00214,0.47941,0.51786,0.44444,0.75303,0.23118,0.375,0.11111,0.19459,0.26485,0.14545,0.69231,0.07689
51650011500,650.0,0.00587,1.0,0.97825,0.0,0.10551,0.0,0.07209,0.0,0.04325,1.0,0.0,1.0,0.1495,0.0,0.02758,0.0,0.0,1.0,0.75426,0.0,0.00189,1.0,0.0,1.0,0.00568,1.0,0.00189,1.0,0.01433,1.0,0.00378,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02874,0.0,0.0,1.0,0.0256,0.03459,4073.0,3.32666,1224.35255,0.09836,0.07802,0.0,0.2207,0.68427,0.52885,0.88492,0.57068,0.18723,0.15745,0.84213,0.24045,0.69565,0.60856,0.29676,0.52413
51650011600,650.0,0.01449,1.0,0.90651,0.0,0.09547,1.0,0.08306,0.0,0.13283,1.0,0.04762,1.0,0.62012,0.0,0.04082,1.0,0.00644,1.0,0.23308,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01361,1.0,0.01969,1.0,0.00501,1.0,0.00465,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02034,0.0,0.0,1.0,0.00361,0.02238,3082.0,1.43157,2152.88796,0.1008,0.04673,0.0,0.13018,0.63441,0.56495,0.75825,0.59632,0.19207,0.15983,1e-05,0.21595,0.64809,0.54057,0.15933,0.49009
51650011800,650.0,0.00637,1.0,0.87678,0.0,0.21501,0.0,0.22814,0.0,0.07231,1.0,0.0,1.0,0.64832,0.0,0.01602,1.0,0.01253,1.0,0.27424,0.0,0.0039,1.0,0.00247,1.0,0.0,1.0,0.00719,1.0,0.00247,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03351,0.0,0.0,1.0,0.01425,0.03509,4792.0,2.45309,1953.45731,0.10712,0.05305,0.0,0.10601,0.62831,0.47257,0.50036,0.57568,0.1926,0.22671,0.35315,0.17164,0.64748,0.53101,0.50416,0.47139
51650011900,650.0,0.01514,1.0,0.91742,0.0,0.15453,1.0,0.10558,0.0,0.07445,1.0,0.01438,1.0,0.8444,0.0,0.00624,1.0,0.01401,1.0,0.05756,0.0,6e-05,1.0,0.00018,1.0,0.0,1.0,0.00567,1.0,0.00032,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4e-05,1.0,0.0,1.0,0.0,1.0,3e-05,1.0,0.0202,0.0,0.0,1.0,0.01029,0.02227,3018.0,2.37678,1269.78573,0.12,0.06375,0.0,0.08087,0.6092,0.35838,0.1903,0.55679,0.2004,0.29674,0.33958,0.16442,0.64307,0.4708,0.58896,0.46556
51650012000,650.0,0.00359,1.0,0.88178,0.0,0.16652,0.0,0.26708,0.0,0.08493,1.0,1e-05,1.0,0.7801,0.0,0.01937,1.0,0.01479,1.0,0.16187,0.0,0.0,1.0,4e-05,1.0,0.0,1.0,0.00664,1.0,0.01269,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.02387,0.0,0.05878,0.0,0.0029,0.02295,3142.0,1.88862,1663.64787,0.13328,0.08839,0.0,0.13178,0.57658,0.31361,0.11556,0.53702,0.19825,0.27424,0.29702,0.19799,0.6408,0.49027,0.73544,0.47897
51650012100,650.0,0.03317,1.0,0.97483,0.0,0.16278,0.0,0.04483,0.0,0.03979,1.0,0.00362,1.0,0.12229,0.0,0.0844,0.0,0.0,1.0,0.7401,0.0,0.00413,1.0,0.0,1.0,0.0,1.0,0.05408,1.0,0.02153,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01343,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04187,0.0,0.0,1.0,0.00561,0.05625,5959.0,17.39174,342.63387,0.10878,0.08511,0.10714,0.15278,0.74392,0.65278,0.73684,0.61538,0.15851,0.13095,0.27907,0.17241,0.76011,0.75,0.81132,0.60574
