idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
86,-76.71979,37.2665,0.68966,0.73276,0.71552,0.75862,0.68966,0.44828,0.68966,0.68966,0.68966,0.68966,0.13793,0.97845,0.50286,0.48484
119,-76.70149,37.27327,0.24138,0.0,0.5,0.44397,0.24138,0.0,0.0,0.24138,0.24138,0.24138,0.64224,0.48707,0.36077,0.36121
132,-76.71037,37.27709,0.68966,0.9569,0.49569,0.75862,0.68966,0.44828,0.68966,0.68966,0.68966,0.68966,0.64224,0.78448,0.67056,0.6687
174,-76.72786,37.29194,0.68966,0.97845,0.43534,0.75862,0.68966,0.44828,0.68966,0.68966,0.68966,0.68966,0.64224,0.82759,0.64265,0.6408
