name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BEDFORD HILLS SCHOOL,"4330 MORNINGSIDE DR LYNCHBURG, VA 24503-4325",False,102 - FIRST WARD SECOND PRECINCT - 0000,False,-79.21119,37.43867,
CROSSPOINT CHURCH,"7619 TIMBERLAKE RD. LYNCHBURG, VA 24502",False,401 - FOURTH WARD FIRST PRECINCT - 0000,False,-79.22287,37.35548,
FAIRVIEW CHRISTIAN CHURCH,"2701 CAMPBELL AVE LYNCHBURG, VA 24501-4303",False,204 - SECOND WARD FOURTH PRECINCT - 0000,False,-79.14811,37.391,
FIRST CHRISTIAN CHURCH,"3109 RIVERMONT AVE LYNCHBURG, VA 24503-1357",False,105 - FIRST WARD FIFTH PRECINCT - 0000,False,-79.1832,37.43877,
FIRST CHURCH OF THE NAZARENE,"1737 WARDS FERRY RD LYNCHBURG, VA 24502",False,304 - THIRD WARD FOURTH PRECINCT - 0000,False,-79.19515,37.36065,
FIRST PRESBYTERIAN CHURCH,"1215 V E S RD LYNCHBURG, VA 24503-2046",False,103 - FIRST WARD THIRD PRECINCT - 0000,False,-79.19197,37.44184,
HERITAGE METHODIST CHURCH,"582 LEESVILLE RD LYNCHBURG, VA 24502-2344",False,305 - THIRD WARD FIFTH PRECINCT - 0000,False,-79.20788,37.35419,
Heritage Baptist Church,"219 BREEZEWOOD DRIVE LYNCHBURG, VA 24502",False,101 - FIRST WARD FIRST PRECINCT - 0000,False,-79.22485,37.39267,
JUBILEE FAMILY CTR,"1512 FLORIDA AVE LYNCHBURG, VA 24501-4112",False,203 - SECOND WARD THIRD PRECINCT - 0000,False,-79.13395,37.39278,
LINKHORNE MIDDLE SCHOOL,"2525 LINKHORNE DR LYNCHBURG, VA 24503-3315",False,404 - FOURTH WARD FOURTH PRECINCT - 0000,False,-79.19303,37.41688,
LYNCHBURG PUBLIC LIBRARY,"2315 MEMORIAL AVE LYNCHBURG, VA 24501-2650",False,301 - THIRD WARD FIRST PRECINCT - 0000,False,-79.16757,37.40419,
Montview Building-Liberty University,"1410 REGENTS PARKWAY LYNCHBURG, VA 24515",False,302 - THIRD WARD SECOND PRECINCT - 0000,False,-79.18272,37.3517,
Perrymont Fellowship Hall,"114 PERRYMONT AVENUE LYNCHBURG, VA 24502",False,403 - FOURTH WARD THIRD PRECINCT - 0000,False,-79.18858,37.39201,
RIVERMONT PRESBYTERIAN CHURCH,"2424 RIVERMONT AVE LYNCHBURG, VA 24503-1546",False,104 - FIRST WARD FOURTH PRECINCT - 0000,False,-79.16795,37.43645,
ROBERT S PAYNE SCHOOL,"1201 FLOYD ST LYNCHBURG, VA 24501-1913",False,202 - SECOND WARD SECOND PRECINCT - 0000,False,-79.15124,37.4056,
SANDUSKY MIDDLE SCHOOL,"805 CHINOOK PL LYNCHBURG, VA 24502-4937",False,402 - FOURTH WARD SECOND PRECINCT - 0000,False,-79.20255,37.37965,
SHEFFIELD ELEMENTARY SCHOOL,"115 KENWOOD PL LYNCHBURG, VA 24502-2119",False,303 - THIRD WARD THIRD PRECINCT - 0000,False,-79.18968,37.36625,
ST PAULS EPISCOPAL CHURCH,"605 CLAY ST LYNCHBURG, VA 24504-2447",False,201 - SECOND WARD FIRST PRECINCT - 0000,False,-79.14705,37.4149,
