,osm_id,code,fclass,name,lon,lat
0,356599408,2005,post_office,Rivermont Station Lynchburg Post Office,-79.17058,37.43459
1,367981568,2002,fire_station,Fire and Resue Station Number 4,-79.16475,37.43403
2,367981578,2002,fire_station,Fire and Resue Station Number 2,-79.13992,37.40242
3,367981585,2002,fire_station,Fire and Resue Station Number 5,-79.21558,37.44681
4,1318414531,2001,police,Liberty University Police Department,-79.17568,37.35809
5,2301722707,2005,post_office,The UPS Store,-79.21767,37.44669
6,4658034732,2001,police,Lynchburg Sheriff Office,-79.14446,37.41259
7,5235880463,2005,post_office,The UPS Store,-79.19061,37.34779
8,5492281867,2007,library,Jones Memorial Library,-79.1675,37.40419
9,6645115062,2001,police,River Ridge Security Office,-79.17924,37.36386
10,8486336706,2005,post_office,FedEx,-79.16064,37.38211
11,8955373174,2011,embassy,All Points EAP & Organizational Services,-79.1714,37.40675
