geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51067020102,67.0,0.03319,1.0,0.94516,0.0,0.15955,1.0,0.13021,0.0,0.08073,1.0,0.00618,1.0,0.02655,1.0,0.05636,1.0,0.0,1.0,0.88145,0.0,0.04109,1.0,0.0,1.0,0.0,1.0,0.01527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00218,1.0,0.004,1.0,0.0,1.0,0.0,1.0,0.0511,0.0,0.08685,0.0,0.01676,0.05526,2725.0,91.27755,29.854,0.11022,0.0,0.0,0.29682,0.76608,0.63736,0.29681,0.6273,0.14076,0.09412,0.0,0.14052,0.80298,0.57941,0.42328,0.63527
51067020103,67.0,0.00564,1.0,0.97959,0.0,0.07692,0.0,0.11458,1.0,0.03063,1.0,0.00358,1.0,0.0,1.0,0.00298,1.0,0.00179,1.0,0.98767,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00358,1.0,0.0,1.0,0.0,1.0,0.03975,0.0,0.0,1.0,0.0093,0.04914,2332.0,45.62477,51.11259,,,,,,,,,0.16784,0.04503,0.25,0.22732,0.80736,0.7168,0.57143,0.63374
51067020104,67.0,0.00564,1.0,0.97959,0.0,0.07692,0.0,0.11458,1.0,0.03063,1.0,0.00358,1.0,0.0,1.0,0.00298,1.0,0.00179,1.0,0.98767,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00358,1.0,0.0,1.0,0.0,1.0,0.0562,0.0,0.0,1.0,0.02915,0.07018,3097.0,55.884,55.41837,,,,,,,,,0.19379,0.11111,0.25,0.26946,0.82388,0.64286,0.57143,0.66534
51067020200,67.0,0.00883,1.0,0.90406,0.0,0.12843,0.0,0.16899,0.0,0.05991,1.0,0.0,1.0,0.07836,1.0,0.0116,1.0,0.02472,0.0,0.82313,0.0,0.0,1.0,0.00837,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00323,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08884,0.0,0.10442,0.0,0.06048,0.09257,5218.0,128.83343,40.50191,0.07708,0.00529,0.01882,0.09042,0.71331,0.62795,0.33793,0.60783,0.10079,0.04655,0.62321,0.10993,0.75271,0.54587,0.19366,0.5804
51067020301,67.0,0.00966,1.0,0.98138,0.0,0.17097,0.0,0.11539,0.0,0.06371,1.0,0.02178,1.0,0.03072,1.0,0.01041,1.0,0.0,1.0,0.91791,0.0,0.00699,1.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.00341,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0494,0.0,0.05963,0.0,0.01343,0.05633,2808.0,81.57688,34.42152,,,,,,,,,0.10759,0.12713,1.0,0.1249,0.79104,0.58517,0.5,0.63446
51067020302,67.0,0.00965,1.0,0.98138,0.0,0.17098,0.0,0.11539,0.0,0.06371,1.0,0.02178,1.0,0.03072,1.0,0.0104,1.0,0.0,1.0,0.91793,0.0,0.00699,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00341,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06582,0.0,0.05506,0.0,0.0342,0.07203,3576.0,84.72944,42.20493,,,,,,,,,0.15865,0.02485,0.73636,0.1865,0.8013,0.60516,0.52298,0.6288
51067020400,67.0,0.0,1.0,0.93939,0.0,0.14574,0.0,0.17404,0.0,0.08349,1.0,0.0,1.0,0.03518,1.0,0.05175,0.0,0.0,1.0,0.90509,0.0,0.02001,1.0,0.00407,1.0,0.0,1.0,0.01673,1.0,0.01094,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11437,0.0,0.28769,0.0,0.22977,0.09543,5289.0,112.78604,46.8941,0.07578,0.08219,,0.15879,0.72754,0.36429,0.0,0.64275,0.11699,0.27886,1.0,0.14695,0.76577,0.4459,0.5,0.58896
51067020501,67.0,0.00225,1.0,0.95644,0.0,0.0906,0.0,0.05286,0.0,0.04081,1.0,0.0044,1.0,0.03416,1.0,0.02198,1.0,0.0,1.0,0.92352,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01808,1.0,0.00389,1.0,0.0,1.0,0.0,1.0,0.00176,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06462,0.0,0.06002,0.0,0.08023,0.07458,3913.0,94.34706,41.47453,,,,,,,,,0.10003,0.01093,0.0,0.171,0.79089,0.48053,1.0,0.64552
51067020502,67.0,0.00225,1.0,0.95644,0.0,0.0906,0.0,0.05286,0.0,0.04081,1.0,0.0044,1.0,0.03416,1.0,0.02198,1.0,0.0,1.0,0.92352,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01808,1.0,0.00389,1.0,0.0,1.0,0.0,1.0,0.00176,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07174,0.0,0.08445,0.0,0.02525,0.07901,4266.0,250.47023,17.03196,,,,,,,,,0.10656,0.0,0.0,0.16931,0.78045,0.36586,1.0,0.64282
51067020600,67.0,0.0,1.0,0.9515,0.0,0.12719,1.0,0.12183,0.0,0.29918,0.0,0.0,1.0,0.1014,0.0,0.01844,0.0,0.00132,1.0,0.86121,0.0,0.0,1.0,0.00211,1.0,0.0,1.0,0.00527,1.0,0.00079,1.0,0.00263,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07321,0.0,0.36396,0.0,0.03145,0.05258,3311.0,230.87566,14.34105,0.05594,0.0,,0.06224,0.7184,0.40089,0.0,0.66469,0.1091,0.72621,,0.14233,0.7331,0.1634,0.0,0.48522
