geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51013100100,13.0,0.02815,1.0,0.99425,0.0,0.03501,1.0,0.01171,1.0,0.06344,1.0,0.08119,0.0,0.00491,1.0,0.11008,0.0,0.0,1.0,0.78021,0.0,0.00887,1.0,0.00699,1.0,0.0,1.0,0.0051,1.0,0.00359,1.0,0.05721,0.0,0.01756,1.0,0.0321,1.0,0.00302,1.0,0.0,1.0,0.02002,1.0,0.00227,1.0,0.02196,0.0,0.0,1.0,0.00411,0.02631,5127.0,2.19716,2333.46387,0.33323,0.31206,0.31944,0.68253,0.81382,0.71606,0.72313,0.70301,0.35113,0.3164,0.4601,0.54268,0.83987,0.75837,0.76901,0.75927
51013100200,13.0,0.04034,1.0,0.98601,0.0,0.03586,0.0,0.01729,1.0,0.02425,1.0,0.04512,0.0,0.01044,1.0,0.06937,0.0,0.0071,1.0,0.8443,0.0,1e-05,1.0,0.0,1.0,0.00741,1.0,0.04393,1.0,1e-05,1.0,0.01603,1.0,3e-05,1.0,0.01394,1.0,0.00955,1.0,0.00196,1.0,0.01447,1.0,4e-05,1.0,0.02834,0.0,0.0,1.0,0.01387,0.0336,6660.0,3.20793,2076.10213,0.36429,0.27678,0.39443,0.71995,0.81245,0.7108,0.80337,0.69083,0.35155,0.24723,0.3888,0.54599,0.84845,0.72809,0.80492,0.78251
51013100300,13.0,0.0214,1.0,1.0,0.0,0.04755,1.0,0.01509,1.0,0.10039,1.0,0.05676,0.0,0.0211,1.0,0.0737,0.0,0.0,1.0,0.8406,0.0,0.00959,1.0,0.00112,1.0,0.0,1.0,0.02542,1.0,0.00591,1.0,0.02606,1.0,0.01119,1.0,0.00624,1.0,0.01151,1.0,0.01375,1.0,0.00464,1.0,0.00032,1.0,0.02688,0.0,0.0,1.0,0.00842,0.03427,6199.0,4.43051,1399.16072,0.4323,0.36909,0.45674,0.66108,0.81478,0.776,0.8083,0.71045,0.3297,0.4143,0.36556,0.57137,0.84244,0.75503,0.82891,0.76138
51013100400,13.0,0.02503,1.0,0.9904,0.0,0.02407,1.0,0.03147,1.0,0.04467,1.0,0.07147,0.0,0.02552,1.0,0.073,0.0,0.0,1.0,0.81521,0.0,0.02221,1.0,0.01965,1.0,0.0,1.0,0.00306,1.0,0.0023,1.0,0.01557,1.0,0.01378,1.0,0.02042,1.0,0.00842,1.0,0.00664,1.0,0.01429,1.0,0.0,1.0,0.01609,0.0,0.0,1.0,0.00272,0.02003,3780.0,3.81554,990.68461,0.4527,0.48809,0.4918,0.66667,0.82276,0.80769,0.7262,0.75,0.35867,0.42308,0.46154,0.58,0.84264,0.8125,0.84783,0.7716
51013100500,13.0,0.02242,1.0,0.97164,0.0,0.01754,1.0,0.02211,0.0,0.06789,1.0,0.03936,0.0,0.02366,1.0,0.04069,0.0,0.0,1.0,0.85007,0.0,0.00951,1.0,0.0,1.0,0.0,1.0,0.01106,1.0,0.00155,1.0,0.01858,0.0,0.00973,1.0,0.00376,1.0,0.00177,1.0,0.0,1.0,0.00686,1.0,0.00133,1.0,0.01915,0.0,0.0,1.0,0.00569,0.02308,5029.0,2.14061,2349.33502,0.34792,0.3121,0.32881,0.41206,0.75808,0.73873,0.73664,0.62202,0.36809,0.34746,0.45293,0.52452,0.79728,0.73599,0.79087,0.72982
51013100600,13.0,0.06143,1.0,0.9743,0.0,0.10396,1.0,0.05472,0.0,0.07759,1.0,0.05249,0.0,0.03894,0.0,0.14393,0.0,0.0,1.0,0.70234,0.0,0.00346,1.0,0.0,1.0,0.00923,1.0,0.00836,1.0,0.02048,1.0,0.07903,1.0,0.01644,1.0,0.0026,1.0,0.00779,1.0,0.0,1.0,0.01702,1.0,0.0,1.0,0.01593,0.0,0.08375,0.0,0.00545,0.01503,3285.0,1.01233,3244.99498,0.34696,0.33692,0.27084,0.50286,0.76126,0.73911,0.74137,0.59908,0.37296,0.38584,0.46485,0.54023,0.80301,0.74555,0.80373,0.79826
51013100700,13.0,0.06802,0.0,0.92124,0.0,0.06934,0.0,0.10878,1.0,0.07632,1.0,0.10581,0.0,0.01732,1.0,0.13634,0.0,0.00377,1.0,0.72269,0.0,0.01578,1.0,0.00669,1.0,0.0,1.0,0.02247,0.0,0.0,1.0,0.07906,1.0,0.00377,1.0,0.02315,1.0,0.03138,1.0,0.0,1.0,0.00686,1.0,0.00686,1.0,0.02445,0.0,0.0,1.0,0.00626,0.02542,5830.0,1.55071,3759.57319,0.35937,0.2835,0.22844,0.4852,0.76585,0.74336,0.68104,0.68686,0.36957,0.29361,0.37299,0.47114,0.7868,0.75769,0.73788,0.73898
51013100800,13.0,0.0442,1.0,0.98201,0.0,0.03834,1.0,0.05813,0.0,0.0773,1.0,0.09462,0.0,0.33643,0.0,0.10884,0.0,0.0,1.0,0.41373,0.0,0.02845,1.0,0.0,1.0,0.00371,1.0,0.02474,1.0,0.02103,1.0,0.02041,1.0,0.02721,1.0,0.03463,1.0,0.0,1.0,0.0,1.0,0.00866,1.0,0.00433,1.0,0.00669,0.0,0.0,1.0,0.0024,0.00743,1596.0,0.43861,3638.72962,0.35727,0.27318,0.24959,0.56706,0.7814,0.74134,0.72393,0.71909,0.35849,0.28213,0.36675,0.48508,0.8096,0.75853,0.75908,0.75876
51013100900,13.0,0.0218,1.0,0.95446,0.0,0.05868,0.0,0.03838,0.0,0.02288,1.0,0.07437,0.0,0.05793,1.0,0.07223,0.0,0.0,1.0,0.76138,0.0,0.03051,1.0,0.00262,1.0,0.0,1.0,0.00834,1.0,0.0,1.0,0.02789,1.0,0.02932,1.0,0.0062,1.0,0.00334,1.0,0.00334,1.0,0.01836,1.0,0.0031,1.0,0.01768,0.0,0.0,1.0,0.02432,0.02172,4408.0,1.63832,2690.56636,0.31847,0.17905,0.26337,0.62374,0.80231,0.72327,0.76602,0.74033,0.3521,0.23669,0.39324,0.51323,0.83355,0.73753,0.789,0.77442
51013101000,13.0,0.06482,1.0,0.97718,0.0,0.02734,1.0,0.01421,0.0,0.02358,1.0,0.02993,1.0,0.06258,1.0,0.09401,0.0,0.0,1.0,0.77146,0.0,0.01481,1.0,0.0,1.0,0.00574,1.0,0.01753,1.0,0.0,1.0,0.04323,1.0,0.01481,1.0,0.0,1.0,0.00212,1.0,0.0,1.0,0.00695,1.0,0.00605,1.0,0.01342,0.0,0.0,1.0,0.00935,0.01626,3320.0,1.07346,3092.79076,0.32608,0.1984,0.30295,0.63353,0.79683,0.7116,0.76084,0.74525,0.36185,0.26129,0.42853,0.52422,0.83088,0.74019,0.79032,0.77952
