idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
225,-78.45265,37.41686,0.80631,0.9985,0.73574,0.19369,0.80631,0.42492,0.38138,0.80631,0.80631,0.80631,0.53453,0.95495,0.58292,0.5829
409,-78.66908,37.46186,0.38138,0.92943,0.43393,1.0,0.0,0.0,0.57658,0.38138,0.38138,0.21021,0.41141,0.6036,0.41534,0.42962
893,-78.47817,37.53244,0.80631,0.99249,0.8033,0.19369,0.80631,0.42492,0.38138,0.80631,0.80631,0.80631,0.68919,0.89039,0.65641,0.65396
951,-78.45091,37.5394,0.80631,0.84985,0.67417,0.19369,0.80631,0.42492,0.38138,0.80631,0.80631,0.80631,0.6967,0.97898,0.58654,0.58152
1054,-78.55031,37.55468,0.38138,0.98198,0.86186,1.0,0.0,0.0,0.57658,0.38138,0.38138,0.21021,0.25826,0.94444,0.48725,0.49874
1178,-78.47767,37.56848,0.80631,0.0,0.0,0.19369,0.80631,0.42492,0.38138,0.80631,0.80631,0.80631,1.0,0.0,0.54553,0.54532
1491,-78.38656,37.60369,0.0,0.95045,0.67267,0.57508,0.63514,0.62012,0.21021,0.0,0.21021,0.63514,0.56757,0.93694,0.48421,0.46928
1986,-78.59416,37.67038,0.17117,0.0,0.59009,0.4039,0.42492,0.79129,0.0,0.17117,0.0,0.0,0.04354,0.90991,0.24484,0.23715
2066,-78.34012,37.67534,0.0,0.0,0.92793,0.57508,0.63514,0.62012,0.21021,0.0,0.21021,0.63514,0.32432,0.94144,0.36978,0.34528
2242,-78.51206,37.70576,0.17117,0.94144,0.56607,0.4039,0.42492,0.79129,0.0,0.17117,0.0,0.0,0.1036,0.98498,0.35678,0.36958
