geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51800065100,800.0,0.0277,1.0,0.82658,0.0,0.12232,0.0,0.26752,0.0,0.06382,1.0,0.0001,1.0,0.82202,0.0,0.0434,1.0,0.0,1.0,0.09538,0.0,0.02003,1.0,0.0,1.0,0.0,1.0,0.01428,1.0,0.00766,1.0,0.0,1.0,0.0001,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0227,0.0,0.01259,0.0,0.02107,0.01398,2170.0,1.92728,1125.93821,0.1824,,0.0,0.09091,0.18203,0.59212,0.0,0.0,0.46479,0.59473,1.0,0.17036,0.0,0.08477,0.08065,0.16828,0.62194,1.0,0.52449,0.38037,0.62257,1.0
51800065200,800.0,0.00272,1.0,0.93679,0.0,0.13013,0.0,0.078,0.0,0.0968,1.0,0.0,1.0,0.22872,0.0,0.07483,0.0,0.0,1.0,0.6776,0.0,0.00575,1.0,0.0,1.0,1e-05,1.0,0.01622,1.0,0.04448,1.0,0.00262,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02285,0.0,0.0,1.0,0.22774,0.01912,2284.0,3.39674,672.41037,0.14945,0.19391,0.0,0.23796,0.14753,0.67005,0.55966,0.55031,0.54348,0.61327,1.0,0.16104,0.23808,0.07757,0.17388,0.15087,0.68538,0.54714,0.51098,0.53889,0.60837,1.0
51800065301,800.0,0.01342,1.0,0.779,0.0,0.15562,0.0,0.29749,0.0,0.10023,1.0,0.01936,1.0,0.63246,0.0,0.01582,1.0,0.0,1.0,0.31954,0.0,0.00745,1.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.00836,1.0,0.0,1.0,0.01936,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01583,0.0,0.04964,0.0,0.0329,0.01614,1486.0,1.18386,1255.2165,,,,,,,,,,,,0.15907,0.16667,0.0,0.17416,0.15078,0.66878,0.52941,0.4,0.52507,0.58476,0.0
51800065302,800.0,0.01343,1.0,0.7788,0.0,0.15565,0.0,0.29773,0.0,0.10024,1.0,0.01939,1.0,0.63276,0.0,0.01581,1.0,0.0,1.0,0.31921,0.0,0.00746,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00835,1.0,0.0,1.0,0.01939,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01954,0.0,0.08349,0.0,0.11843,0.01922,1769.0,0.86257,2050.84239,,,,,,,,,,,,0.15907,0.16667,0.0,0.17416,0.15078,0.66878,0.52941,0.4,0.52507,0.58476,1.0
51800065401,800.0,0.02683,1.0,0.82826,0.0,0.14447,0.0,0.25831,0.0,0.12779,1.0,0.00572,1.0,0.87956,0.0,0.01635,1.0,0.01499,1.0,0.07221,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01417,1.0,0.00218,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00572,1.0,0.0,1.0,0.02702,0.0,0.07881,0.0,0.02481,0.01316,2474.0,1.4406,1717.33933,,,,,,,,,,,,0.15582,0.0,0.0,0.125,0.16081,0.59507,0.5,0.0,0.38298,0.59619,1.0
51800065402,800.0,0.02683,1.0,0.82826,0.0,0.14447,0.0,0.25831,0.0,0.12779,1.0,0.00572,1.0,0.87956,0.0,0.01635,1.0,0.01499,1.0,0.07221,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01417,1.0,0.00218,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00572,1.0,0.0,1.0,0.01278,0.0,0.0774,0.0,0.0083,0.01132,1188.0,1.26407,939.82416,,,,,,,,,,,,0.15582,0.0,0.0,0.125,0.16081,0.59507,0.5,0.4,0.38298,0.59619,1.0
51800065500,800.0,0.00076,1.0,0.84372,0.0,0.26849,0.0,0.23382,0.0,0.10562,1.0,0.00533,1.0,0.91963,0.0,0.02169,1.0,0.0,1.0,0.02703,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02169,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00533,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02973,0.0,0.0,1.0,0.01204,0.00789,2911.0,1.94145,1499.39246,0.1824,,0.0,0.09091,0.18203,0.59212,0.0,0.0,0.46479,0.59473,1.0,0.17036,0.0,0.0,0.08065,0.16828,0.62194,1.0,0.0,0.38037,0.62257,1.0
51800075103,800.0,0.01062,1.0,0.96154,0.0,0.0624,0.0,0.10363,0.0,0.1008,1.0,0.03364,0.0,0.48118,0.0,0.05813,0.0,0.00077,1.0,0.36775,0.0,0.01083,1.0,0.0,1.0,0.0,1.0,0.01843,1.0,0.02746,1.0,0.0,1.0,0.00644,1.0,0.0,1.0,0.00657,1.0,0.0,1.0,0.0,1.0,0.00193,1.0,0.03727,0.0,0.0,1.0,0.01868,0.03692,4035.0,2.39628,1683.85983,,,,,,,,,,,,0.22175,0.2069,0.6087,0.25,0.20442,0.66165,0.54717,0.51111,0.52473,0.67467,0.0
51800075104,800.0,0.02983,1.0,0.98995,0.0,0.04909,0.0,0.02872,0.0,0.07136,1.0,0.06442,0.0,0.23017,0.0,0.02467,1.0,0.00795,1.0,0.64975,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01386,1.0,0.00326,1.0,0.0,1.0,0.01916,1.0,0.0,1.0,0.00938,1.0,0.0,1.0,0.01182,1.0,0.0,1.0,0.03308,0.0,0.0,1.0,0.0285,0.04303,3220.0,12.2725,262.37532,,,,,,,,,,,,0.22676,0.30036,0.36543,0.32791,0.19852,0.79633,0.6634,0.70727,0.68841,0.77942,0.0
51800075105,800.0,0.02983,1.0,0.98995,0.0,0.04909,0.0,0.02872,0.0,0.07136,1.0,0.06442,0.0,0.23017,0.0,0.02467,1.0,0.00795,1.0,0.64975,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01386,1.0,0.00326,1.0,0.0,1.0,0.01916,1.0,0.0,1.0,0.00938,1.0,0.0,1.0,0.01182,1.0,0.0,1.0,0.02567,0.0,0.0,1.0,0.03804,0.0368,2730.0,17.77235,153.60937,,,,,,,,,,,,0.24207,0.28571,0.35922,0.35937,0.20773,0.79948,0.64948,0.70548,0.68633,0.79008,0.0
