name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BELSPRING UNITED METHODIST,"7639 STILLWATER DRIVE BELSPRING, VA 24132",False,101 - BELSPRING - 0000,False,-80.60666,37.19177,
CENTRAL GYM,"143 3RD STREET NW PULASKI, VA 24301",False,"202 - SOUTH PULASKI - 0001, 202 - SOUTH PULASKI - 0000",False,-80.78348,37.04867,
CENTRAL GYM,"143 3RD STREET NW PULASKI, VA 24301",False,"401 - MASSIE - 0001, 401 - MASSIE - 0000",False,-80.78348,37.04867,
CENTRAL GYM,"143 3RD STREET NW PULASKI, VA 24301",False,"501 - ROBINSON - 0001, 501 - ROBINSON - 0000",False,-80.78348,37.04867,
DRAPER FIRE DEPARTMENT,"4380 ACADEMY ST DRAPER, VA 24324-3012",False,201 - DRAPER - 0000,False,-80.74626,37.00567,
DUBLIN LIONS CLUB,"100 LIONS CLUB DRIVE DUBLIN, VA 24084",False,"203 - NEWBERN - 0000, 203 - NEWBERN - 0001",False,-80.67675,37.10306,
DUBLIN LIONS CLUB,"100 LIONS CLUB DRIVE DUBLIN, VA 24084",False,"301 - DUBLIN - 0001, 301 - DUBLIN - 0000",False,-80.67675,37.10306,
HIWASSEE FIRE DEPARTMENT,"2273 JULIA SIMPKINS RD HIWASSEE, VA 24347-2203",False,302 - HIWASSEE - 0000,False,-80.71404,36.96936,
NEW RIVER VALLEY FAIRGROUNDS,"5581 FAIR GROUNDS CIRCLE DUBLIN, VA 24084",False,103 - WEST CLOYD - 0000,False,-80.69996,37.12335,
NEW RIVER VALLEY FAIRGROUNDS,"5581 FAIR GROUNDS CIRCLE DUBLIN, VA 24084",False,402 - WALKER - 0000,False,-80.69996,37.12335,
Pulaski County Registrar Office,87 COMMERCE STREET PULASKI VA 24301,True,Locality wide location,False,-80.78211,37.04552,
RIVERLAWN ELEMENTARY SCHOOL,"8100 BETH NELSON DRIVE FAIRLAWN, VA 24141",False,"102 - NEW RIVER - 0001, 102 - NEW RIVER - 0000",False,-80.56424,37.15201,
SNOWVILLE ELEMENTARY SCHOOL,"4858 LEAD MINE RD HIWASSEE, VA 24347-2814",False,304 - SNOWVILLE - 0000,False,-80.59249,37.02306,
Pulaski County Registrar Office,87 COMMERCE ST PULASKI VA 24301,True,Locality wide location,False,-80.78211,37.04552,
