geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51185020100,185.0,0.01184,1.0,0.93603,0.0,0.20975,0.0,0.16805,0.0,0.07433,1.0,0.00357,1.0,0.07465,0.0,0.01947,0.0,0.0,1.0,0.86985,0.0,0.00162,1.0,0.0,1.0,0.00422,1.0,0.00162,1.0,0.00162,1.0,0.00682,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00195,1.0,0.0,1.0,0.00162,1.0,0.08145,0.0,0.16034,0.0,0.03057,0.05769,3236.0,78.94363,40.99127,0.05275,,,0.0583,0.63397,0.0,0.0,0.62519,0.08406,0.0,0.0,0.07569,0.66854,0.50756,0.0,0.54707
51185020200,185.0,0.00217,1.0,0.95531,0.0,0.15975,0.0,0.11519,0.0,0.0771,1.0,1e-05,1.0,0.08299,1.0,0.02298,1.0,0.0,1.0,0.88704,0.0,0.00731,1.0,0.0,1.0,1e-05,1.0,0.00467,1.0,0.00285,1.0,1e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12195,0.0,0.0,1.0,0.09588,0.13542,5081.0,43.23207,117.5285,0.11564,0.0,0.35444,0.17901,0.64087,0.56979,0.62499,0.64342,0.12049,0.14286,0.4332,0.15588,0.66994,0.58055,0.70815,0.54547
51185020301,185.0,0.0,1.0,0.83696,0.0,0.19887,0.0,0.15097,0.0,0.06827,1.0,0.0,1.0,0.04237,1.0,0.00675,1.0,0.0,1.0,0.94821,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00675,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06813,0.0,0.24666,0.0,0.04945,0.05932,2496.0,131.1596,19.03025,,,,,,,,,0.06913,0.0,0.14286,0.04882,0.676,0.12906,0.77778,0.5135
51185020302,185.0,0.0,1.0,0.83696,0.0,0.19887,0.0,0.15097,0.0,0.06827,1.0,0.0,1.0,0.04237,1.0,0.00675,1.0,0.0,1.0,0.94821,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00675,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08818,0.0,0.19446,0.0,0.02422,0.08339,3266.0,85.18387,38.34059,,,,,,,,,0.06492,0.0,0.14286,0.06073,0.68352,0.07009,0.77778,0.4852
51185020400,185.0,0.00082,1.0,0.95027,0.0,0.18698,0.0,0.23143,0.0,0.07574,1.0,0.0,1.0,0.00819,1.0,0.00819,1.0,0.0,1.0,0.97185,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00205,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09479,0.0,0.08073,0.0,0.06574,0.10782,4019.0,142.41527,28.22029,0.07883,0.0,0.09273,0.07215,0.68182,0.32752,0.72944,0.62563,0.08934,0.26541,,0.09934,0.74104,0.13456,0.0,0.61299
51185020500,185.0,0.0,1.0,0.88954,0.0,0.33161,0.0,0.32736,0.0,0.10244,1.0,0.00323,1.0,0.02458,1.0,1e-05,1.0,0.0,1.0,0.94471,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00323,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0694,0.0,0.16631,0.0,0.0186,0.06509,2968.0,24.88237,119.28123,0.04549,0.0,0.2,0.05575,0.62781,0.4,0.55556,0.61532,0.10719,0.33333,,0.13806,0.68807,0.3,0.0,0.54251
51185020600,185.0,0.00618,1.0,0.97497,0.0,0.20192,0.0,0.12408,0.0,0.08929,1.0,0.01777,1.0,0.0,1.0,0.0,1.0,0.00311,1.0,0.97712,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01777,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10316,0.0,0.16278,0.0,0.11808,0.11025,3836.0,318.46971,12.0451,0.08214,0.02652,0.06617,0.0613,0.7191,0.51061,0.88313,0.62177,0.07772,0.24731,0.14286,0.07588,0.75576,0.55732,0.77778,0.58619
51185020700,185.0,0.0066,1.0,0.90854,0.0,0.22424,0.0,0.24508,0.0,0.05258,1.0,0.01574,1.0,0.05293,1.0,0.0,1.0,0.0,1.0,0.88913,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01288,1.0,0.00286,1.0,0.0629,0.0,0.0398,0.0,0.09285,0.07349,2892.0,250.50452,11.5447,0.13169,0.24091,0.10525,0.18233,0.68311,0.24202,0.8261,0.65791,0.07957,0.08994,0.09619,0.06132,0.72176,0.2177,0.83866,0.55565
51185020800,185.0,0.0,1.0,0.96824,0.0,0.19579,0.0,0.18362,0.0,0.10169,1.0,0.0,1.0,0.01695,1.0,0.0,1.0,0.0,1.0,0.97081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05088,0.0,0.18286,0.0,0.01283,0.04995,1821.0,44.64903,40.78476,0.1086,0.01317,0.32478,0.16026,0.66551,0.36075,0.7476,0.65826,0.07873,0.0,0.45602,0.09782,0.71174,0.01486,0.523,0.56281
51185020900,185.0,0.00349,1.0,0.80454,0.0,0.22323,0.0,0.33019,0.0,0.07593,1.0,0.0,1.0,0.00926,1.0,0.0037,1.0,0.0,1.0,0.98425,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00324,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0499,0.0,0.27936,0.0,0.09775,0.0408,1832.0,66.14412,27.69709,0.06039,0.0,0.2,0.10034,0.63369,0.4,0.55556,0.56605,0.10466,0.33333,,0.1347,0.69053,0.3,0.0,0.54704
