name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
AMERICAN LEGION POST 325,"135 AMERICAN LEGION BLVD DANVILLE, VA 24540-2301",False,012 - WARD TWELVE - 0000,False,-79.37951,36.6201,
BALLOU PARK RECREATION CENTER,"760 W MAIN ST DANVILLE, VA 24541",False,004 - WARD FOUR - 0000,False,-79.42152,36.57348,
COATES RECREATION CENTER,"1725 WESTOVER DR DANVILLE, VA 24541-5044",False,017 - WARD SEVENTEEN - 0000,False,-79.45224,36.59265,
E A GIBSON SCHOOL,"1215 INDUSTRIAL AVE DANVILLE, VA 24541-3145",False,014 - WARD FOURTEEN - 0000,False,-79.40132,36.57016,
GLENWOOD RECREATION CENTER,"1550 HALIFAX RD DANVILLE, VA 24540-5810",False,009 - WARD NINE - 0000,False,-79.35251,36.5863,
GROVE PARK SCHOOL,"1070 S MAIN ST DANVILLE, VA 24541-4004",False,013 - WARD THIRTEEN - 0000,False,-79.40687,36.56357,
JOHNSON SCHOOL,"680 ARNETT BLVD DANVILLE, VA 24540-2542",False,008 - WARD EIGHT - 0000,False,-79.39732,36.61723,
LANGSTON FOCUS SCHOOL,"228 CLEVELAND ST DANVILLE, VA 24541-2317",False,003 - WARD THREE - 0000,False,-79.40713,36.58904,
O. T. BONNER SCHOOL,"300 APOLLO AVE DANVILLE, VA 24540",False,011 - WARD ELEVEN - 0000,False,-79.41043,36.59747,
PARK AVENUE ELEMENTARY SCHOOL,"661 PARK AVE DANVILLE, VA 24541-4623",False,016 - WARD SIXTEEN - 0000,False,-79.43896,36.58262,
POLICE OFFICE DOYLE THOMAS PK,"827 GREEN ST DANVILLE, VA 24541-2033",False,001 - WARD ONE - 0000,False,-79.39483,36.58046,
SALVATION ARMY BUILDING,"123 HENRY ST DANVILLE, VA 24540",False,007 - WARD SEVEN - 0000,False,-79.38734,36.59261,
SCHOOLFIELD ELEMENTARY SCHOOL,"1400 WEST MAIN ST DANVILLE, VA 24541",False,015 - WARD FIFTEEN - 0000,False,-79.43574,36.56829,
STONEWALL RECREATION CENTER,"119 BRADLEY RD DANVILLE, VA 24540-3841",False,006 - WARD SIX - 0000,False,-79.37837,36.60607,
SWANSON STUDIO BEHIND MUSEUM,"975 MAIN ST DANVILLE, VA 24541-1822",False,002 - WARD TWO - 0000,False,-79.40009,36.58099,
WOODBERRY HILLS SCHOOL,"614 AUDUBON DR DANVILLE, VA 24540-3338",False,010 - WARD TEN - 0000,False,-79.40559,36.6043,
