,osm_id,code,fclass,name,lon,lat
0,356591116,2005,post_office,Buchanan Post Office,-79.67893,37.52819
1,367980435,2002,fire_station,Cave Spring Rescue,-80.01611,37.39528
2,367983364,2002,fire_station,Read Mountain Volunteer Fire and Rescue,-79.8775,37.34333
3,367983368,2002,fire_station,Glen Wilton Volunteer Fire Department and Rescue Squad,-79.82082,37.75561
4,367983372,2002,fire_station,Fincastle Volunteer Fire Department and Rescue Squad,-79.8799,37.49553
5,367983407,2002,fire_station,Eagle Rock Volunteer Fire Department and Rescue Squad,-79.80111,37.64056
6,367983419,2002,fire_station,Blue Ridge Volunteer Fire Department and Rescue Squad,-79.81111,37.37472
7,367984734,2002,fire_station,Henry Fire Department,-80.05139,37.42556
8,367988823,2001,police,Botetourt County Sheriffs Office,-79.87806,37.49889
9,2953342056,2007,library,Blue Ridge Public Library,-79.86501,37.33034
10,2953625955,2005,post_office,,-79.90533,37.36477
11,6554131787,2005,post_office,Troutville US postal office,-79.8812,37.41261
