,osm_id,code,fclass,name,lon,lat
0,356592344,2005,post_office,Jarratt Post Office,-77.46887,36.81432
1,367981009,2009,courthouse,Sussex County Courthouse,-77.27969,36.91487
2,367981352,2002,fire_station,Sussex Courthouse Volunteer Fire Department,-77.28,36.91358
3,367983528,2002,fire_station,Stony Creek Rescue Squad,-77.40108,36.9476
4,367983561,2002,fire_station,Waverly Volunteer Fire Department,-77.16111,37.0625
5,367983798,2002,fire_station,Newsoms Volunteer Fire Department Station 9,-77.22361,37.05278
6,367985554,2002,fire_station,Waverly Rescue Squad,-77.09399,37.03449
7,367985975,2002,fire_station,Stony Creek Volunteer Fire Department,-77.40019,36.94737
8,367987084,2001,police,Sussex County Sheriff's Office,-77.28035,36.91559
9,367987092,2001,police,Waverly Police Department,-77.16111,37.0625
10,367989203,2001,police,Virginia State Police Division 5 Area 36 Office,-77.07684,37.03919
11,367989710,2001,police,Wakefield Police Department,-76.98715,36.96886
12,367990361,2099,public_building,Sussex County Office of Public Safety,-77.27936,36.91574
