geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51187020101,187.0,0.00589,1.0,0.96133,0.0,0.10256,0.0,0.06451,0.0,0.06148,1.0,0.01132,1.0,0.01136,1.0,0.03697,0.0,0.00211,1.0,0.9227,0.0,0.00745,1.0,0.0,1.0,0.0,1.0,0.02341,0.0,0.00245,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00344,1.0,0.0,1.0,0.0,1.0,0.00244,1.0,0.12206,0.0,0.0244,0.0,0.02224,0.12539,4725.0,53.04436,89.07639,,,,,,,,,,,,0.16869,0.16444,0.42823,0.23456,0.22869,0.74937,0.58127,0.56954,0.60865,0.6323,0.0
51187020102,187.0,0.00588,1.0,0.96142,0.0,0.1024,0.0,0.06483,0.0,0.0615,1.0,0.01125,1.0,0.01158,1.0,0.03683,0.0,0.00211,1.0,0.92274,0.0,0.00744,1.0,0.0,1.0,0.0,1.0,0.02329,0.0,0.00244,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00342,1.0,0.0,1.0,0.0,1.0,0.00243,1.0,0.10451,0.0,0.08803,0.0,0.0061,0.09647,4018.0,29.69812,135.29474,,,,,,,,,,,,0.15965,0.27778,0.6,0.13793,0.28947,0.71264,0.4557,0.83333,0.59515,0.66667,0.0
51187020200,187.0,0.0144,1.0,0.98782,0.0,0.06877,1.0,0.03544,0.0,0.05667,1.0,0.0059,1.0,0.02707,1.0,0.01394,1.0,0.0,1.0,0.94544,0.0,0.00487,1.0,0.00346,1.0,0.0,1.0,0.00212,1.0,0.00348,1.0,1e-05,1.0,0.0,1.0,1e-05,1.0,0.0,1.0,0.00589,1.0,0.0,1.0,1e-05,1.0,0.0773,0.0,0.0,1.0,0.18622,0.0945,3518.0,122.04774,28.82479,0.09798,0.13216,0.0,0.18211,0.16287,0.73485,0.51207,0.00108,0.5416,0.51968,0.0,0.16401,0.20275,0.0023,0.18903,0.19984,0.7812,0.58553,0.43166,0.63853,0.56967,0.0
51187020300,187.0,0.01378,1.0,0.97242,0.0,0.09468,0.0,0.07959,0.0,0.06032,1.0,0.01287,1.0,0.00798,1.0,0.02488,1.0,4e-05,1.0,0.9188,0.0,0.00012,1.0,0.0,1.0,0.0,1.0,0.01691,1.0,0.00607,1.0,6e-05,1.0,0.0,1.0,0.0,1.0,8e-05,1.0,0.0,1.0,0.01265,1.0,0.00014,1.0,0.18053,0.0,0.06845,0.0,0.06302,0.18675,6863.0,119.60595,57.38009,0.08589,0.10163,0.0,0.14713,0.09596,0.72979,0.48493,0.49671,0.66894,0.66025,0.0,0.13304,0.27332,0.60441,0.14748,0.2057,0.76211,0.58359,0.63101,0.61598,0.59305,0.0
51187020400,187.0,0.00308,1.0,0.91614,0.0,0.11964,0.0,0.24047,0.0,0.11557,0.0,0.0,1.0,0.09972,0.0,0.04575,1.0,0.00642,1.0,0.78471,0.0,0.01043,1.0,0.0,1.0,0.0,1.0,0.02869,1.0,0.00542,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12219,0.0,0.15629,0.0,0.14871,0.09573,4877.0,6.80962,716.19285,0.09779,0.04679,0.23846,0.09068,0.15301,0.64307,0.50011,0.48872,0.62106,0.55731,0.0,0.15646,0.19366,0.58545,0.1753,0.24151,0.65425,0.53473,0.54107,0.51456,0.48614,0.0
51187020500,187.0,0.04243,1.0,0.88355,0.0,0.19154,0.0,0.18945,0.0,0.12177,1.0,2e-05,1.0,0.15773,0.0,0.11657,0.0,0.0,1.0,0.66739,0.0,0.07324,1.0,0.0,1.0,0.0,1.0,0.04166,1.0,0.00165,1.0,1e-05,1.0,0.0,1.0,1e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.10443,0.0,0.1005,0.0,0.35892,0.09108,4235.0,3.65008,1160.2472,0.09724,0.0495,0.30638,0.15825,0.12031,0.6695,0.60054,0.52131,0.55388,0.53201,0.0,0.16742,0.25278,0.65962,0.19727,0.26664,0.68768,0.49604,0.56236,0.53578,0.51076,0.0
51187020601,187.0,0.04063,1.0,0.9296,0.0,0.1135,0.0,0.0726,0.0,0.14602,0.0,0.02764,1.0,0.03327,0.0,0.05834,0.0,0.0,1.0,0.83435,0.0,0.0,1.0,0.00546,1.0,0.0,1.0,0.02098,1.0,0.01689,1.0,0.01092,1.0,0.0,1.0,0.01638,1.0,0.0,1.0,0.0,1.0,0.00239,1.0,0.00887,1.0,0.14168,0.0,0.0,1.0,0.13803,0.1562,6111.0,28.42278,215.0036,0.09913,0.1335,0.06317,0.16341,0.18542,0.71871,0.62962,0.40748,0.66,0.57875,0.0,0.17077,0.27675,0.18586,0.20851,0.21322,0.74778,0.62739,0.60541,0.60869,0.56423,0.0
51187020602,187.0,0.02922,1.0,0.931,0.0,0.08865,1.0,0.07354,0.0,0.04706,1.0,0.01961,1.0,0.01844,1.0,0.0698,1.0,0.0,1.0,0.88901,0.0,0.00314,1.0,0.00314,1.0,0.0,1.0,0.0549,1.0,0.00392,1.0,0.00471,1.0,0.0102,1.0,0.00941,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0617,0.0,0.00542,0.0,0.0362,0.05831,2675.0,46.80616,57.15059,0.09686,0.04599,0.37196,0.224,0.1362,0.66096,0.66128,0.66328,0.56471,0.50086,0.0,0.17557,0.31046,0.68185,0.23191,0.37555,0.68713,0.4532,0.61531,0.51258,0.52044,0.0
51187020700,187.0,0.00451,1.0,1.0,0.0,0.09766,1.0,0.03223,1.0,0.06477,1.0,0.0079,1.0,0.00853,1.0,0.00727,1.0,0.0,1.0,0.9763,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00727,1.0,0.0,1.0,0.0,1.0,0.0079,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0856,0.0,0.0,1.0,0.04056,0.09558,3550.0,154.29771,23.00747,0.08738,0.06,0.26923,0.16537,0.11265,0.74231,0.64559,0.84222,0.62115,0.62567,0.0,0.13468,0.10531,0.78867,0.14002,0.26348,0.76859,0.54802,0.75211,0.63487,0.55391,0.0
51187020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09762,0.0614,0.15878,0.11618,0.15205,0.70819,0.59235,0.53551,0.67249,0.48043,0.0,,,,,,,,,,,
