geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51147930101,147.0,0.00807,1.0,0.88525,0.0,0.09374,0.0,0.2102,0.0,0.24589,0.0,0.00359,1.0,0.30287,0.0,0.01527,1.0,0.00808,1.0,0.62742,0.0,0.01078,1.0,0.0003,1.0,0.0,1.0,0.0012,1.0,0.0012,1.0,0.0018,1.0,0.0,1.0,0.0,1.0,0.0012,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14243,0.0,0.30254,0.0,0.28108,0.12307,3253.0,12.47739,260.71162,,,,,,,,,0.19383,0.35701,0.0,0.22842,0.67873,0.57433,0.0032,0.62253
51147930102,147.0,0.00805,1.0,0.88525,0.0,0.09374,0.0,0.2102,0.0,0.24589,0.0,0.00359,1.0,0.30287,0.0,0.01526,1.0,0.00808,1.0,0.62743,0.0,0.01077,1.0,0.0003,1.0,0.0,1.0,0.0012,1.0,0.0012,1.0,0.00179,1.0,0.0,1.0,0.0,1.0,0.0012,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.15181,0.0,0.14394,0.0,0.12687,0.18886,3417.0,179.97229,18.98626,,,,,,,,,0.13702,0.29447,0.0,0.18948,0.74375,0.6177,0.60855,0.55601
51147930202,147.0,0.01773,1.0,0.96513,0.0,0.19945,0.0,0.25649,0.0,0.0494,1.0,0.00698,1.0,0.45325,0.0,0.00977,1.0,0.0,1.0,0.51437,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00754,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00251,1.0,0.0,1.0,0.00447,1.0,0.0,1.0,0.15023,0.0,0.12109,0.0,0.04165,0.18178,3307.0,178.86161,18.48915,0.09304,0.0,0.32767,0.15338,0.67744,0.59172,0.50429,0.65968,0.1563,0.09808,,0.14514,0.72115,0.58198,0.0,0.56472
51147930204,147.0,0.11666,1.0,0.83684,0.0,0.09365,1.0,0.14476,0.0,0.44917,0.0,0.01806,1.0,0.23352,0.0,0.12353,0.0,0.00126,1.0,0.59473,0.0,0.06574,1.0,0.0,1.0,0.0,1.0,0.04045,1.0,0.00921,1.0,0.00379,1.0,0.00253,1.0,0.0056,1.0,0.0009,1.0,0.0,1.0,0.0,1.0,0.00415,1.0,0.23735,0.0,0.45385,0.0,0.43561,0.16494,5122.0,25.61055,199.99571,,,,,,,,,0.20913,0.34308,0.0,0.25898,0.70635,0.63061,0.39709,0.61973
51147930301,147.0,0.01085,1.0,0.93327,0.0,0.11305,0.0,0.13359,0.0,0.26214,0.0,0.00564,1.0,0.29638,0.0,0.01874,1.0,0.00183,1.0,0.66812,0.0,0.00282,1.0,0.0,1.0,0.0,1.0,0.00324,1.0,0.00493,1.0,0.00563,1.0,0.0,1.0,0.00141,1.0,0.0007,1.0,0.0,1.0,0.0,1.0,0.00296,1.0,0.15614,0.0,0.22648,0.0,0.01971,0.17185,3207.0,277.51476,11.55614,,,,,,,,,0.12006,0.0178,0.0,0.13986,0.71127,0.58149,0.10023,0.50883
51147930302,147.0,0.01085,1.0,0.93327,0.0,0.11304,0.0,0.13359,0.0,0.26215,0.0,0.00563,1.0,0.29638,0.0,0.01874,1.0,0.00183,1.0,0.66812,0.0,0.00282,1.0,0.0,1.0,0.0,1.0,0.00324,1.0,0.00493,1.0,0.00563,1.0,0.0,1.0,0.00141,1.0,0.0007,1.0,0.0,1.0,0.0,1.0,0.00296,1.0,0.16204,0.0,0.28404,0.0,0.09507,0.16951,3514.0,241.9995,14.52069,,,,,,,,,0.11724,0.0958,,0.11583,0.72805,0.53486,0.0,0.54387
51147930100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07662,0.05659,0.29517,0.11059,0.66661,0.65056,0.61828,0.66439,,,,,,,,
51147930201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10213,0.07959,0.21716,0.06816,0.69396,0.4981,0.56635,0.7319,,,,,,,,
51147930203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07299,0.0412,0.33774,0.02519,0.6357,0.49782,0.65595,0.71314,,,,,,,,
51147930300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07563,0.0022,0.0,0.10244,0.68658,0.50539,1.0,0.62456,,,,,,,,
