,osm_id,code,fclass,name,lon,lat
0,356581467,2005,post_office,Lunenburg Post Office,-78.26565,36.96115
1,367981038,2009,courthouse,Lunenburg County Courthouse,-78.26611,36.96154
2,367985316,2002,fire_station,Palmer Springs Volunteer Fire Department,-78.40972,36.93556
3,367985591,2002,fire_station,Meherrin Volunteer Fire / Rescue,-78.3691,37.10152
4,367985979,2002,fire_station,Victoria Fire Department,-78.26616,36.96183
5,367986050,2002,fire_station,Victoria Fire Department,-78.22445,36.9907
6,367987593,2001,police,Lunenburg County Sheriff's Office,-78.26571,36.96187
7,6629358251,2005,post_office,United States Post Office,-78.22674,36.9937
8,6629358259,2007,library,Victoria Public Library,-78.22606,36.99426
9,6629358262,2001,police,Victoria Police Municipal Building,-78.22705,36.99486
