name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
ARROWHEAD GUN CLUB,"834 ARROW HEAD RD VICTORIA, VA 23974-3400",False,401 - ARROWHEAD GUN CLUB - 0000,False,-78.38036,36.91609,
BETHLEHEM R.Z.V.A. CHURCH,"2455 REEDY CREEK RD LUNENBURG, VA 23952",False,501 - REEDY CREEK - 0000,False,-78.28413,36.91759,
FLAT ROCK BAPTIST CHURCH,"2993 BRICKLAND ROAD KENBRIDGE, VA 23944",False,"302 - FLAT ROCK - 0000, 302 - FLAT ROCK - 0001",False,-78.15021,36.8676,
KENBRIDGE EMERGENCY SQUAD BLDG,"915 E 5TH AVE KENBRIDGE, VA 23944-2055",False,"601 - HOUNDS CREEK - 0002, 601 - HOUNDS CREEK - 0003",False,-78.10413,36.95355,
KENBRIDGE TOWN HALL,"511 E 5TH AVE KENBRIDGE, VA 23944-2055",False,"201 - BROWNS STORE - 0004, 201 - BROWNS STORE - 0001, 201 - BROWNS STORE - 0002, 201 - BROWNS STORE - 0003",False,-78.11758,36.9599,
Lunenburg County Registrar Office,160 COURTHOUSE SQUARE LUNENBURG VA 23952,True,Locality wide location,False,-78.26594,36.96208,
MEHERRIN FIRE DEPARTMENT,"78 MOORES ORDINARY ROAD MEHERRIN, VA 23954",False,701 - MEHERRIN FIRE DEPARTMENT - 0000,False,-78.36916,37.10232,
PEOPLES COMMUNITY CENTER,"1021 TIDEWATER AVENUE VICTORIA, VA 23974",False,"502 - PEOPLES COMMUNITY CENTER - 0000, 502 - PEOPLES COMMUNITY CENTER - 0001, 502 - PEOPLES COMMUNITY CENTER - 0502",False,-78.2245,36.98604,
ROSEBUD BAPTIST CHURCH,"249 GIGG RD DUNDAS, VA 23938-2335",False,"301 - ROSEBUD - 0001, 301 - ROSEBUD - 0000",False,-78.04878,36.89046,
TUSSEKIAH BAPTIST CHURCH,"3514 CRYMES RD MEHERRIN, VA 23954-2007",False,402 - PLEASANT GROVE - 0000,False,-78.31405,36.99674,
VICTORIA PUBLIC LIBRARY,"1417 7TH STREET VICTORIA, VA 23974",False,"702 - VICTORIA PUBLIC LIBRARY - 0000, 702 - VICTORIA PUBLIC LIBRARY - 0702, 702 - VICTORIA PUBLIC LIBRARY - 0001",False,-78.22601,36.99428,
Victoria Lunenburg Community Center,"1426 6TH ST VICTORIA, VA 23974",False,"101 - PLYMOUTH - 0000, 101 - PLYMOUTH - 0001",False,-78.22538,36.9939,
Lunenburg County Registrar Office,160 COURTHOUSE SQUARE LUNENBERG VA 23952,True,Locality wide location,False,-78.26594,36.96208,
