geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51161030100,161.0,0.00355,1.0,0.97622,0.0,0.13288,0.0,0.1079,0.0,0.05146,1.0,0.0,1.0,0.006,1.0,0.00029,1.0,0.0,1.0,0.98857,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00029,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03921,0.0,0.01578,0.0,0.03393,0.04201,3568.0,195.77284,18.2252,0.04899,0.10982,0.00935,0.0885,0.19399,0.76111,0.75889,0.87695,0.61408,0.60992,0.0,0.1438,0.02793,0.0897,0.14811,0.0886,0.7992,0.63925,0.83101,0.65525,0.66306,0.0
51161030201,161.0,0.0282,1.0,0.99076,0.0,0.07351,0.0,0.0474,0.0,0.10121,1.0,0.02781,1.0,0.14332,0.0,0.0276,1.0,0.0,1.0,0.76508,0.0,0.0,1.0,0.01165,1.0,0.0,1.0,0.01206,1.0,0.00388,1.0,0.0,1.0,0.0,1.0,0.01186,1.0,0.0,1.0,0.0,1.0,0.00123,1.0,0.00368,1.0,0.05276,0.0,0.01557,0.0,0.20052,0.05359,4880.0,7.27161,671.10353,0.09124,0.23897,0.03433,0.09549,0.0799,0.75941,0.59414,0.50229,0.72937,0.69812,0.0,0.18272,0.31294,0.35487,0.20609,0.13393,0.79067,0.5253,0.61593,0.66685,0.71976,0.0
51161030203,161.0,0.01402,1.0,0.97378,0.0,0.06301,0.0,0.01984,1.0,0.18125,0.0,0.00773,1.0,0.07467,1.0,0.02392,0.0,0.00507,1.0,0.84824,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00532,1.0,0.00918,1.0,0.00242,1.0,0.00507,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04646,0.0,0.09367,0.0,0.08342,0.04365,3998.0,7.8226,511.08311,0.09526,0.11304,0.1491,0.12467,0.07219,0.75371,0.60209,0.44356,0.68033,0.56133,0.0,0.18657,0.1508,0.56963,0.19841,0.06651,0.79307,0.68,0.23724,0.62828,0.63755,0.0
51161030205,161.0,0.02833,1.0,0.98911,0.0,0.08035,0.0,0.04878,0.0,0.02388,1.0,0.0534,1.0,0.07026,0.0,0.01467,1.0,0.0,1.0,0.85922,0.0,2e-05,1.0,0.01057,1.0,1e-05,1.0,0.0,1.0,0.00217,1.0,0.0,1.0,0.00163,1.0,0.0,1.0,1e-05,1.0,0.00217,1.0,0.0019,1.0,0.02737,1.0,0.03977,0.0,0.0,1.0,0.07093,0.04479,4266.0,7.58837,562.17638,0.09286,0.08621,0.05867,0.1936,0.07108,0.76286,0.67401,0.51537,0.67342,0.7292,0.0,0.19947,0.19849,0.23035,0.23574,0.18925,0.78599,0.59609,0.60836,0.65297,0.73322,0.0
51161030206,161.0,0.04088,1.0,0.92219,0.0,0.11694,0.0,0.10595,0.0,0.09922,1.0,0.01023,1.0,0.10261,0.0,0.07298,1.0,0.00449,1.0,0.78667,0.0,5e-05,1.0,0.00014,1.0,0.0,1.0,0.05495,1.0,0.01231,1.0,0.00554,1.0,0.0,1.0,0.0,1.0,4e-05,1.0,0.00323,1.0,0.0,1.0,0.00692,1.0,0.0422,0.0,0.04772,0.0,0.03333,0.03855,4453.0,3.21544,1384.87914,,,,,,,,,,,,0.19674,0.17158,0.0,0.15824,0.17914,0.74556,0.65231,0.47201,0.59869,0.61642,0.0
51161030207,161.0,0.04087,1.0,0.9222,0.0,0.11684,0.0,0.106,0.0,0.09928,1.0,0.01017,1.0,0.10251,0.0,0.07292,1.0,0.00447,1.0,0.78696,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05503,1.0,0.01233,1.0,0.00555,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00324,1.0,0.0,1.0,0.00694,1.0,0.02658,0.0,0.1163,0.0,0.03868,0.0215,2787.0,2.46837,1129.08555,,,,,,,,,,,,0.1853,0.08333,0.0,0.18699,0.14414,0.7014,0.46154,0.4,0.62121,0.61326,0.0
51161030300,161.0,0.00545,1.0,0.95164,0.0,0.05951,1.0,0.06057,0.0,0.08686,1.0,0.00071,1.0,0.01404,1.0,0.00852,1.0,0.00057,1.0,0.9692,0.0,0.00482,1.0,0.0,1.0,0.0,1.0,0.0027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07682,0.0,0.01886,0.0,0.0716,0.07861,7309.0,79.45855,91.98507,0.07847,0.04085,0.06306,0.15872,0.07088,0.76205,0.57102,0.57669,0.68726,0.66522,0.0,0.18263,0.20396,0.49243,0.19661,0.13702,0.80053,0.71481,0.55488,0.69337,0.67185,0.0
51161030501,161.0,0.01618,1.0,0.99404,0.0,0.05976,0.0,0.03192,1.0,0.06814,1.0,0.02362,1.0,0.04145,0.0,0.00834,1.0,0.0,1.0,0.91492,0.0,0.0,1.0,0.00191,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02002,1.0,0.00359,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0139,0.0,0.0627,0.0,0.01108,0.01188,1209.0,47.92835,25.22516,,,,,,,,,,,,0.27358,0.209,0.45641,0.2525,0.24269,0.80372,0.7789,0.65332,0.73295,0.56393,0.0
51161030502,161.0,0.01615,1.0,0.99392,0.0,0.05978,0.0,0.032,1.0,0.06817,1.0,0.02367,1.0,0.04143,0.0,0.00837,1.0,0.0,1.0,0.91484,0.0,0.0,1.0,0.0019,1.0,0.0,1.0,2e-05,1.0,2e-05,1.0,0.0,1.0,0.02003,1.0,0.0036,1.0,3e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03359,0.0,0.06216,0.0,0.00245,0.02966,2940.0,15.91389,184.74428,,,,,,,,,,,,0.27222,0.18661,0.44968,0.29581,0.22285,0.81011,0.71822,0.74793,0.706,0.58849,0.0
51161030601,161.0,0.04033,0.0,0.98515,0.0,0.07272,0.0,0.03275,1.0,0.04869,1.0,0.087,0.0,0.02081,1.0,0.00568,1.0,0.0,1.0,0.86721,0.0,0.0,1.0,0.00265,1.0,0.0,1.0,0.0,1.0,0.00303,1.0,0.0,1.0,0.02875,1.0,0.05107,1.0,0.00479,1.0,0.0,1.0,0.0024,1.0,0.0,1.0,0.05425,0.0,0.0,1.0,0.01987,0.06253,5485.0,100.55493,54.5473,,,,,,,,,,,,0.1915,0.20431,0.47693,0.32101,0.20014,0.8456,0.81688,0.81234,0.73195,0.69403,0.0
