provider,lat,lon,num_stops_per_week,score
DASH,38.8201,-77.13995,230.0,2.0
DASH,38.81956,-77.13968,225.0,2.0
DASH,38.81794,-77.14178,225.0,2.0
DASH,38.8178,-77.14222,230.0,2.0
DASH,38.81952,-77.14294,225.0,2.0
DASH,38.81989,-77.14002,225.0,2.0
DASH,38.82075,-77.14214,230.0,2.0
DASH,38.81967,-77.13951,230.0,2.0
Arlington Transit,38.8537,-77.12208,228.0,2.0
Fairfax Connector,38.89168,-77.24856,71.0,1.0
Fairfax Connector,38.87391,-77.23142,71.0,1.0
Fairfax Connector,38.87415,-77.23153,75.0,1.0
Fairfax Connector,38.89165,-77.24838,75.0,1.0
Fairfax Connector,38.89332,-77.24959,75.0,1.0
Fairfax Connector,38.89641,-77.25352,75.0,1.0
Fairfax Connector,38.89745,-77.25489,75.0,1.0
Fairfax Connector,38.89965,-77.25777,75.0,1.0
Fairfax Connector,38.90023,-77.26018,75.0,1.0
Fairfax Connector,38.90091,-77.26431,75.0,1.0
Fairfax Connector,38.74396,-77.14983,72.0,1.0
Fairfax Connector,38.72018,-77.13472,72.0,1.0
Fairfax Connector,38.72029,-77.13458,72.0,1.0
Fairfax Connector,38.74432,-77.1501,72.0,1.0
Fairfax Connector,38.74152,-77.16142,72.0,1.0
Fairfax Connector,38.80223,-77.14876,124.0,1.0
Fairfax Connector,38.79946,-77.14932,124.0,1.0
Fairfax Connector,38.79933,-77.14977,124.0,1.0
Fairfax Connector,38.80217,-77.14891,124.0,1.0
Fairfax Connector,38.88883,-77.24364,75.0,1.0
Fairfax Connector,38.91098,-77.26382,10.0,1.0
Fairfax Connector,38.83522,-77.43975,36.0,1.0
Fairfax Connector,38.91782,-77.25746,10.0,1.0
Fairfax Connector,38.77515,-77.0887,174.0,2.0
Fairfax Connector,38.72333,-77.13661,72.0,1.0
Fairfax Connector,38.7231,-77.1361,72.0,1.0
Fairfax Connector,38.71891,-77.20789,155.0,2.0
Fairfax Connector,38.71901,-77.20761,158.0,2.0
Fairfax Connector,38.92521,-77.23342,107.0,1.0
Fairfax Connector,38.79537,-77.07501,358.0,2.0
Fairfax Connector,38.87818,-77.409,68.0,1.0
Fairfax Connector,38.9882,-77.37716,40.0,1.0
Fairfax Connector,38.98819,-77.37686,38.0,1.0
Fairfax Connector,38.95351,-77.40725,285.0,2.0
Fairfax Connector,38.95379,-77.40736,102.0,1.0
Fairfax Connector,38.76671,-77.16954,282.0,2.0
Fairfax Connector,38.7667,-77.16921,98.0,1.0
Fairfax Connector,38.94085,-77.17316,23.0,1.0
Fairfax Connector,38.94185,-77.16961,23.0,1.0
Fairfax Connector,38.94249,-77.16575,23.0,1.0
Fairfax Connector,38.94197,-77.16081,23.0,1.0
Fairfax Connector,38.94234,-77.15752,23.0,1.0
Fairfax Connector,38.94282,-77.15459,23.0,1.0
Fairfax Connector,38.94313,-77.15247,23.0,1.0
Fairfax Connector,38.9437,-77.15109,24.0,1.0
Fairfax Connector,38.9431,-77.15474,24.0,1.0
Fairfax Connector,38.94241,-77.15859,24.0,1.0
Fairfax Connector,38.94229,-77.15982,24.0,1.0
Fairfax Connector,38.94276,-77.1657,24.0,1.0
Fairfax Connector,38.94208,-77.16975,24.0,1.0
Fairfax Connector,38.94105,-77.17359,11.0,1.0
Fairfax Connector,38.85304,-77.40406,20.0,1.0
Fairfax Connector,38.76385,-77.17478,116.0,1.0
Fairfax Connector,38.94776,-77.14589,99.0,1.0
Fairfax Connector,38.72206,-77.1697,100.0,1.0
Fairfax Connector,38.76656,-77.17382,116.0,1.0
Fairfax Connector,38.7668,-77.17376,116.0,1.0
Fairfax Connector,38.72134,-77.17325,201.0,2.0
Fairfax Connector,38.7752,-77.17842,98.0,1.0
Fairfax Connector,38.77633,-77.17853,98.0,1.0
Fairfax Connector,38.76928,-77.15438,98.0,1.0
Fairfax Connector,38.7693,-77.1567,98.0,1.0
Fairfax Connector,38.76851,-77.16054,98.0,1.0
Fairfax Connector,38.77321,-77.17333,196.0,2.0
Fairfax Connector,38.777,-77.17841,98.0,1.0
Fairfax Connector,38.77699,-77.17782,98.0,1.0
