name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
HUTCHISON ELEMENTARY SCHOOL,"13209 PARCHER AVE HERNDON, VA 20170-4333",False,325 - HUTCHISON - 0000,False,-77.4069,38.96136,
HYBLA VALLEY ELEMENTARY SCHOOL,"3415 LOCKHEED BOULEVARD ALEXANDRIA, VA 22306",False,429 - HYBLA VALLEY - 0001,False,-77.09026,38.75873,
Herrity Building,"12055 GOVERNMENT CENTER PKWY FAIRFAX, VA 22035",False,844 - CENTERPOINTE - 0001,False,-77.36308,38.85673,
Hollin Meadows Elementary School,"2310 NORDOK PL ALEXANDRIA, VA 22306",False,609 - MARLAN - 0000,False,-77.07261,38.75054,
IRVING MIDDLE SCHOOL,"8100 OLD KEENE MILL RD SPRINGFIELD, VA 22152-1842",False,827 - IRVING - 0000,False,-77.22525,38.78164,
ISLAND CREEK ELEMENTARY SCHOOL,"7855 MORNING VIEW LN ALEXANDRIA, VA 22315-5012",False,427 - ISLAND CREEK - 0000,False,-77.1682,38.74562,
JAMES LEE COMMUNITY CENTER,"2855 ANNANDALE RD # A FALLS CHURCH, VA 22042-2260",False,703 - FORT BUFFALO - 0000,False,-77.174,38.87498,
JEFFERSON HIGH SCHOOL,"6560 BRADDOCK RD ALEXANDRIA, VA 22312-2206",False,523 - POE - 0000,False,-77.16834,38.81807,
JUSTICE HIGH SCHOOL,"3301 PEACE VALLEY LN FALLS CHURCH, VA 22044-1508",False,511 - RAVENWOOD - 0000,False,-77.14924,38.85664,
John R Lewis High School,"6540 FRANCONIA RD SPRINGFIELD, VA 22150-1413",False,409 - PIONEER - 0000,False,-77.16937,38.77914,
KEENE MILL ELEMENTARY SCHOOL,"6310 BARDU AVE SPRINGFIELD, VA 22152-1921",False,129 - KEENE MILL - 0000,False,-77.22174,38.78101,
KENT GARDENS ELEMENTARY SCHOOL,"1717 MELBOURNE DR MCLEAN, VA 22101-5133",False,318 - WESTMORELAND - 0000,False,-77.17557,38.92149,
KEY MIDDLE SCHOOL,"6402 FRANCONIA ROAD ALEXANDRIA, VA 22310",False,422 - VAN DORN - 0000,False,-77.16184,38.77959,
KILMER MIDDLE SCHOOL,"8100 WOLFTRAP RD VIENNA, VA 22182-5156",False,733 - KILMER - 0000,False,-77.22528,38.90407,
KINGS GLEN ELEMENTARY SCHOOL,"5401 DANBURY FOREST DR SPRINGFIELD, VA 22151",False,133 - DANBURY - 0000,False,-77.23468,38.80384,
KINGS PARK ELEMENTARY SCHOOL,"5400 HARROW WAY SPRINGFIELD, VA 22151-1327",False,108 - KINGS PARK - 0001,False,-77.24159,38.80484,
KINGSTOWNE LIBRARY,"6500 LANDSDOWNE CTR ALEXANDRIA, VA 22315-5011",False,630- ARMY - 0001,False,-77.16459,38.74008,
Knights of Columbus #5998,"8592 RICHMOND HWY ALEXANDRIA, VA 22309",False,627 - WOODLAWN - 0000,False,-77.11701,38.72514,
LAKE ANNE ELEMENTARY SCHOOL,"11510 N SHORE DR RESTON, VA 20190-4316",False,208 - RESTON #1 - 0000,False,-77.34671,38.96512,
LAKE BRADDOCK SEC SCHOOL,"9200 BURKE LAKE RD BURKE, VA 22015-1682",False,118 - LAKE BRADDOCK - 0000,False,-77.26602,38.80368,
LAKE BRADDOCK SEC SCHOOL,"9200 BURKE LAKE RD BURKE, VA 22015-1682",False,125 - SIGNAL HILL - 0000,False,-77.26602,38.80368,
LANE ELEMENTARY SCHOOL,"7137 BEULAH ST ALEXANDRIA, VA 22315-3501",False,"419 - LANE - 0001, 419 - LANE - 0000",False,-77.15741,38.76099,
LANGLEY HIGH SCHOOL,"6520 GEORGETOWN PIKE MCLEAN, VA 22101-2222",False,301 - CHAIN BRIDGE - 0000,False,-77.1664,38.94968,
LANGLEY HIGH SCHOOL,"6520 GEORGETOWN PIKE MCLEAN, VA 22101-2222",False,311 - LANGLEY - 0000,False,-77.1664,38.94968,
LAUREL RIDGE ELEMENTARY SCHOOL,"10110 COMMONWEALTH BLVD FAIRFAX, VA 22032-2704",False,119 - LAUREL - 0000,False,-77.29564,38.81418,
LEES CORNER ELEMENTARY SCHOOL,"13500 HOLLINGER AVENUE FAIRFAX, VA 22033",False,930 - LEES CORNER - 0000,False,-77.41171,38.89074,
LEIS CENTER AT WALNUT HILL,"7423 CAMP ALGER AVE FALLS CHURCH, VA 22042-3608",False,525 - WALNUT HILL - 0000,False,-77.20323,38.85625,
LEMON ROAD ELEMENTARY SCHOOL,"7230 IDYLWOOD RD FALLS CHURCH, VA 22043-2714",False,317 - WESTHAMPTON - 0000,False,-77.19497,38.9039,
LITTLE RUN ELEMENTARY SCHOOL,"4511 OLLEY LANE FAIRFAX, VA 22032",False,109 - LITTLE RUN - 0000,False,-77.26704,38.8261,
LIVING SAVIOR LUTHERAN CHURCH,"5500 OX RD FAIRFAX STATION, VA 22039-1020",False,841 - POPES HEAD - 0001,False,-77.32755,38.80808,
LONDON TOWNE ELEMENTARY SCHOOL,"6100 STONE RD CENTREVILLE, VA 20120-1635",False,910 - LONDON TOWNE - 0000,False,-77.45707,38.84017,
LONGFELLOW MIDDLE SCHOOL,"2000 WESTMORELAND ST FALLS CHURCH, VA 22043-1721",False,312 - LONGFELLOW - 0000,False,-77.17494,38.90946,
LORTON STATION ELEM SCHOOL,"9298 LEWIS CHAPEL RD LORTON, VA 22079-1960",False,622 - LORTON STATION - 0000,False,-77.21851,38.7066,
LUTHER JACKSON MIDDLE SCHOOL,"3020 GALLOWS RD FALLS CHURCH, VA 22042-1010",False,721 - MERRIFIELD - 0000,False,-77.22932,38.86819,
LYNBROOK ELEMENTARY SCHOOL,"5801 BACKLICK RD SPRINGFIELD, VA 22150-3219",False,418 - LYNBROOK - 0000,False,-77.18614,38.79284,
Laurel Hill Elementary School,"8390 LAUREL CREST DRIVE LORTON, VA 22079",False,628 - LAUREL HILL - 0000,False,-77.23324,38.71741,
Lewinsville Senior Center,"1613 GREAT FALLS ST MCLEAN, VA 22101",False,314 - MCLEAN - 0000,False,-77.19479,38.927,
Liberty Middle School,"6801 UNION MILL RD CLIFTON, VA 20124",False,"803 - CLIFTON - 0001, 803 - CLIFTON - 0000",False,-77.41757,38.80542,
Lorton Station Elementary School,"9298 LEWIS CHAPEL RD LORTON, VA 22079-2124",False,"617 - LORTON - 0001, 617 - LORTON - 0000",False,-77.21851,38.7066,
MADISON HIGH SCHOOL,"2500 JAMES MADISON DRIVE VIENNA, VA 22180",False,204 - MADISON - 0000,False,-77.27913,38.89595,
MADISON HIGH SCHOOL,"2500 JAMES MADISON DR VIENNA, VA 22181-5536",False,218 - VIENNA #6 - 0000,False,-77.27913,38.89595,
MANTUA ELEMENTARY SCHOOL,"9107 HORNER CT FAIRFAX, VA 22031-3838",False,711 - PRICE - 0000,False,-77.25955,38.84735,
MARSHALL HIGH SCHOOL,"7731 LEESBURG PIKE FALLS CHURCH, VA 22043-2405",False,708 - MARSHALL - 0000,False,-77.21275,38.905,
MCLEAN HIGH SCHOOL,"1633 DAVIDSON RD MCLEAN, VA 22101-4305",False,310 - KIRBY - 0000,False,-77.18442,38.9246,
MCNAIR ELEMENTARY SCHOOL,"2499 THOMAS JEFFERSON DR HERNDON, VA 20171-4542",False,237 - MCNAIR - 0000,False,-77.40466,38.94627,
MOSBY WOODS ELEMENTARY SCHOOL,"9819 FIVE OAKS RD FAIRFAX, VA 22031-1026",False,709 - MOSBY - 0000,False,-77.28615,38.86939,
MOTT COMMUNITY CENTER,"12111 BRADDOCK ROAD FAIRFAX, VA 22030",False,804 - COLCHESTER - 0000,False,-77.36389,38.82904,
MT EAGLE ELEMENTARY SCHOOL,"6116 N KINGS HWY ALEXANDRIA, VA 22303-2417",False,408 - MOUNT EAGLE - 0000,False,-77.07848,38.78484,
MT VERNON WOODS ELEM SCHOOL,"4015 FIELDING ST ALEXANDRIA, VA 22309-1403",False,413 - FAIRFIELD - 0000,False,-77.10042,38.74257,
Marshall Road Elementary School,"730 MARSHALL RD SOUTHWEST VIENNA, VA 22180",False,729 - NOTTOWAY - 0000,False,-77.26647,38.8821,
Mason Crest Elementary School,"3705 CREST DRIVE ANNANDALE, VA 22003",False,508 - MASONVILLE - 0000,False,-77.1965,38.84278,
Michael R. Frey Animal Shelter,"4500 WEST OX ROAD FAIRFAX , VA 22030",False,802 - CEDAR LAKE - 0000,False,-77.37238,38.85627,
Mountain View High School,"5775 SPINDLE COURT CENTREVILLE, VA 20121",False,918 - CENTREVILLE - 0000,False,-77.42582,38.83801,
Mt Vernon Woods Elementary School,"4015 FIELDING ST ALEXANDRIA, VA 22309",False,428 - PINEWOOD - 0000,False,-77.10042,38.74257,
N SPRINGFIELD ELEM SCHOOL,"7602 HEMING CT SPRINGFIELD, VA 22151-2618",False,110 - NORTH SPRINGFIELD - 0000,False,-77.20831,38.80184,
NANCY F SPRAGUE TECH CENTER,"4414 HOLBORN AVE ANNANDALE, VA 22003-4551",False,104 - CHAPEL - 0000,False,-77.23647,38.82671,
NAVY ELEMENTARY SCHOOL,"3500 W OX RD FAIRFAX, VA 22033-1702",False,911 - NAVY - 0000,False,-77.37883,38.88915,
NEWINGTON FOREST ELEM SCHOOL,"8001 NEWINGTON FOREST AVE SPRINGFIELD, VA 22153-2439",False,618 - NEWINGTON - 0000,False,-77.24034,38.73921,
NORTH COUNTY HUMAN SERVICES BUILDING,"1850 CAMERON GLEN DR RESTON, VA 20190",False,238 - CAMERON GLEN - 0000,False,-77.35887,38.96551,
Newington DVS Facility,"8201 CINDER BED ROAD LORTON, VA 22079",False,619 - BELVOIR - 0002,False,-77.18271,38.73781,
OAK HILL ELEMENTARY SCHOOL,"3210 KINROSS CIRCLE HERNDON, VA 20171",False,909 - OAK HILL - 0001,False,-77.40946,38.9127,
OAK MARR RECREATION CENTER,"3200 JERMANTOWN RD OAKTON, VA 22124-2403",False,732 - OAK MARR - 0000,False,-77.31685,38.87614,
OAK VIEW ELEMENTARY SCHOOL,"5004 SIDEBURN RD FAIRFAX, VA 22032-2636",False,120 - SIDEBURN - 0000,False,-77.30989,38.81883,
OAKTON HIGH SCHOOL,"2900 SUTTON RD VIENNA, VA 22181-6109",False,701 - BLAKE - 0000,False,-77.28218,38.87845,
ORANGE HUNT ELEM SCHOOL,"6820 SYDENSTRICKER RD SPRINGFIELD, VA 22152-2642",False,824 - ORANGE - 0000,False,-77.25543,38.76595,
Olde Creek Elementary School,"9524 OLD CREEK DR FAIRFAX, VA 22032",False,114 - OLDE CREEK - 0000,False,-77.27737,38.83047,
PARISH HALL ST ALBANS CHURCH,"6800 COLUMBIA PIKE ANNANDALE, VA 22003-3431",False,"513 - SAINT ALBANS - 0001, 513 - SAINT ALBANS - 0000",False,-77.17921,38.8364,
