name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
AXTON ELEMENTARY SCHOOL,"1500 A L PHILPOTT HWY AXTON, VA 24054-1992",False,302 - AXTON - 0000,False,-79.71286,36.66023,
BASSETT FIRE STATION,"3735 FAIRYSTONE PARK HWY BASSETT, VA 24055-4013",False,501 - BASSETT NUMBER ONE - 0000,False,-79.9937,36.7611,
BASSETT RESCUE TRAINING CENTER,"1946 RIVERSIDE DRIVE BASSETT, VA 24055",False,101 - BASSETT NUMBER TWO - 0000,False,-79.97795,36.75012,
BASSETT RURITAN BUILDING,"277 PHILPOTT DAM ROAD BASSETT, VA 24055",False,102 - GUNVILLE - 0000,False,-80.02863,36.76745,
CCL (formerly Collinsville Primary),"15 PRIMARY SCHOOL RD COLLINSVILLE, VA 24078-1104",False,404 - COLLINSVILLE NUMBER 2 - 0000,False,-79.90799,36.71927,
DYERS STORE FIRE DEPARTMENT,"3230 CHATHAM RD MARTINSVILLE, VA 24112",False,"505 - DYERS STORE - 0000, 505 - DYERS STORE - 0001",False,-79.78899,36.71977,
F-C MIDDLE SCHOOL - ENTRANCE A,"645 MILES RD COLLINSVILLE, VA 24078-2453",False,402 - DANIELS CREEK - 0000,False,-79.92224,36.70923,
F-C MIDDLE SCHOOL - ENTRANCE B,"645 MILES RD COLLINSVILLE, VA 24078-2453",False,401 - COLLINSVILLE NUMBER 1 - 0000,False,-79.92224,36.70923,
Figsboro Career Academy,"340 RIDGEDALE DR MARTINSVILLE, VA 24112-8287",False,502 - FIGSBORO - 0000,False,-79.87278,36.76389,
First Baptist Church of Ridgeway,"15 CHURCH STREET RIDGEWAY, VA 24148",False,604 - RIDGEWAY #2 - 0000,False,-79.85865,36.57636,
Freedom Baptist Church,"790 IRISBURG RD AXTON, VA 24054",False,303 - IRISBURG - 0000,False,-79.82165,36.64363,
HORSEPASTURE FIRE DEPT RECREATION BLDG,"17787 A L PHILPOTT HWY RIDGEWAY, VA 24148",False,202 - HORSEPASTURE #1 - 0000,False,-79.95097,36.62702,
HORSEPASTURE RURITAN BLDG,"16209 A L PHILPOTT HWY MARTINSVILLE, VA 24112",False,"203 - HORSEPASTURE #2 - 0002, 203 - HORSEPASTURE #2 - 0000, 203 - HORSEPASTURE #2 - 0001",False,-79.92913,36.64008,
Henry County Registrar Office,3300 KINGS MOUNTAIN RD. RM 103 MARTINSVILLE VA 24112,True,Locality wide location,False,-79.89307,36.74254,
MT OLIVET RURITAN BUILDING,"400 WARD RD MARTINSVILLE, VA 24112-0503",False,"304 - MOUNT OLIVET - 0000, 304 - MOUNT OLIVET - 0001",False,-79.80921,36.69882,
MVL CLUB,"2485 NORTH FORK ROAD MARTINSVILLE, VA 24112",False,305 - MOUNTAIN VALLEY - 0000,False,-79.74423,36.77871,
OAK LEVEL RURITAN BLDG,"7668 OAK LEVEL RD BASSETT, VA 24055-4742",False,504 - OAK LEVEL - 0000,False,-79.9391,36.81335,
RANGELEY RURITAN BUILDING,"134 CALLOWAY DR FIELDALE, VA 24089-3301",False,201 - FIELDALE - 0000,False,-79.96532,36.698,
RICH ACRES ELEMENTARY SCHOOL,"400 RICH ACRES SCHOOL RD MARTINSVILLE, VA 24112-0006",False,601 - FONTAINE - 0000,False,-79.87225,36.63953,
RICH ACRES FIRE STATION,"1766 JOSEPH MARTIN HWY MARTINSVILLE, VA 24112-0121",False,602 - HILLCREST - 0000,False,-79.88185,36.62717,
RIDGEWAY LIBRARY,"900 VISTA VIEW LN RIDGEWAY, VA 24148",False,"603 - RIDGEWAY #1 - 0001, 603 - RIDGEWAY #1 - 0000",False,-79.8558,36.57665,
SANVILLE ELEM SCHOOL,"19 SANVILLE SCHOOL RD BASSETT, VA 24055-5032",False,103 - SCOTT'S TANYARD - 0000,False,-80.05218,36.71597,
SPENCER RURITAN BLDG,"150 GEORGE TAYLOR ROAD SPENCER, VA 24165",False,204 - SPENCER - 0000,False,-80.01273,36.61356,
STANLEYTOWN ELEM SCHOOL,"74 EDGEWOOD DR STANLEYTOWN, VA 24168-3001",False,503 - STANLEYTOWN - 0000,False,-79.93999,36.73683,
VFW BUILDING,"2327 OLD CHATHAM RD MARTINSVILLE, VA 24112-6584",False,405 - MOUNTAIN VIEW - 0000,False,-79.82412,36.70987,
Henry County Registrar Office,3300 KINGS MOUNTAIN ROAD ROOM 103 MARTINSVILLE VA 24112,True,Locality wide location,False,-79.89307,36.74254,
