name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BELMONT BRANCH LIBRARY,"1101 MORNINGSIDE STREET SE ROANOKE, VA 24013",False,"007 - Southeast - 0000, 007 - Southeast - 0001",False,-79.92534,37.26557,
CALVARY BAPTIST CHURCH,"608 CAMPBELL AVENUE SW ROANOKE, VA 24016",False,009 - Highland - 0000,False,-79.95287,37.27069,
CHRIST LUTHERAN CHURCH,"2011 BRANDON AVENUE SW ROANOKE, VA 24015",False,"011 - RALEIGH COURT - 0001, 011 - RALEIGH COURT - 0000",False,-79.98389,37.25816,
COVENANT PRESBYTERIAN CHURCH,"1831 DEYERLE ROAD SW ROANOKE, VA 24018",False,016 - Deyerle - 0000,False,-80.0143,37.25574,
CRYSTAL SPRING BAPTIST CHURCH,"2411 ROSALIND AVENUE SW ROANOKE, VA 24014",False,014 - Crystal Spring - 0000,False,-79.94983,37.24679,
CRYSTAL SPRING ELEMENTARY SCHOOL,"2620 CAROLINA AVENUE SW ROANOKE, VA 24014",False,"012 - SOUTH ROANOKE - 0001, 012 - SOUTH ROANOKE - 0000",False,-79.95232,37.24456,
EAST GATE CHURCH NAZARENE WORSHIP CENTER,"2002 EAST GATE AVENUE NE ROANOKE, VA 24012",False,"005 - East Gate - 0001, 005 - East Gate - 0000",False,-79.91439,37.29295,
EDGEWOOD CHRISTIAN CHURCH,"1006 PECK STREET NW ROANOKE, VA 24017",False,018 - Summit Hills - 0000,False,-80.01881,37.29722,
FOREST PARK ACADEMY,"2730 MELROSE AVE NW ROANOKE, VA 24017",False,019 - Forest Park - 0000,False,-79.97999,37.28757,
GARDEN CITY ELEMENTARY SCHOOL,"3718 GARDEN CITY BLVD SE ROANOKE, VA 24014-5821",False,"013 - GARDEN CITY - 0000, 013 - GARDEN CITY - 0001",False,-79.92946,37.22791,
GRACE CHURCH,"2731 EDGEWOOD AVENUE SW ROANOKE, VA 24015",False,"017 - LEE-HI - 0000, 017 - LEE-HI - 0001",False,-79.99583,37.26496,
GRANDIN COURT ELEMENTARY SCHOOL,"2815 SPESSARD AVENUE SW ROANOKE, VA 24015",False,"015 - Grandin Court - 0000, 015 - Grandin Court - 0001",False,-79.99138,37.24602,
HIGHLAND PARK ELEMENTARY SCHOOL,"1212 FIFTH STREET, SW ROANOKE, VA 24016",False,010 - Old Southwest-Wasena - 0000,False,-79.95048,37.26303,
LINCOLN TERRACE SCHOOL,"1802 LIBERTY RD NW ROANOKE, VA 24012-4643",False,008 - Lincoln Terrace - 0000,False,-79.94522,37.28839,
NOEL C. TAYLOR ACADEMY,"3229 WILLIAMSON ROAD NW ROANOKE, VA 24012",False,004 - Williamson Road - 0000,False,-79.94195,37.30138,
PRESTON PARK RECREATION CTR,"3137 PRESTON AVE NW ROANOKE, VA 24012-2808",False,"003 -Preston Park - 0001, 003 -Preston Park - 0000",False,-79.94758,37.31017,
PUBLIC WORKS SERVICE CENTER,"1802 COURTLAND ROAD NE ROANOKE, VA 24012",False,006 - Hollins Road - 0000,False,-79.93772,37.28793,
ROANOKE ACADEMY,"1616 19TH ST NW ROANOKE, VA 24017-3420",False,020 - EUREKA PARK - 0000,False,-79.96674,37.29355,
RUFFNER OPERATIONS CENTER,"3601 FERNCLIFF AVE., NW ROANOKE, VA 24017-1411",False,001 -Peters Creek - 0000,False,-79.98246,37.30781,
SAINT JAMES EPISCOPAL CHURCH,"4515 DELRAY STREET NW ROANOKE, VA 24012",False,002 - Grandview - 0000,False,-79.95339,37.31319,
Roanoke County Registrar Office,5204 BERNARD DR STE 300B ROANOKE VA 24018,True,Locality wide location,False,-79.98808,37.22255,
