lat,lon
38.91751,-78.18962
38.9215,-78.20543
38.91617,-78.20521
38.91066,-78.20315
38.90596,-78.18798
38.9111,-78.18862
38.91204,-78.19364
38.91361,-78.19385
38.91744,-78.19348
38.90871,-78.18342
39.00189,-78.17056
39.00753,-78.16824
38.99895,-78.15848
38.98376,-78.1825
38.91805,-78.19292
38.92283,-78.19259
38.92868,-78.19137
38.93348,-78.20421
38.93147,-78.20295
38.93598,-78.20463
38.92973,-78.20192
38.92651,-78.19681
38.9233,-78.19877
38.97629,-78.17554
38.90816,-78.20756
38.91633,-78.16635
38.93618,-78.20303
38.9629,-78.18941
38.96057,-78.18836
38.9636,-78.19256
38.87797,-78.15063
