,osm_id,code,fclass,name,lon,lat
0,356601831,2005,post_office,Bowers Hill Post Office,-76.41078,36.78404
1,356601852,2005,post_office,Deep Creek Station Chesapeake Post Office,-76.34355,36.77015
2,356601876,2005,post_office,Portlock Station Chesapeake Post Office,-76.28161,36.78765
3,367981647,2002,fire_station,Chesapeake Fire Station Number 5,-76.24504,36.69403
4,367983241,2002,fire_station,Fentress Fire Station Number 6,-76.18333,36.69444
5,367983248,2002,fire_station,Chesapeake Fire Station Number 14,-76.21904,36.76926
6,367983295,2002,fire_station,Indian River Fire Station Number 3,-76.2256,36.80459
7,367986047,2002,fire_station,Chesapeake Fire Department Administration,-76.24887,36.7182
8,367988781,2001,police,Chesapeake Police Department- Fourth Precinct,-76.42795,36.84763
9,367988829,2001,police,City of Chesapeake Police Department Greenbrier,-76.25889,36.77222
10,367988837,2001,police,City of Chesapeake Police Department Western Branch,-76.42771,36.84771
11,367988853,2001,police,City of Chesapeake Police Department South Norfolk,-76.27583,36.82
12,367989197,2001,police,Virginia State Police Division 5 Area 47 Office,-76.25977,36.77092
13,367989824,2001,police,Chesapeake Police Department Great Bridge,-76.24952,36.71825
14,3216219767,2005,post_office,The UPS Store,-76.22559,36.68575
15,4915697848,2005,post_office,Box Print Ship,-76.22387,36.74247
16,5685791384,2005,post_office,The UPS Store,-76.18821,36.71574
17,6416667595,2005,post_office,United States Post Office,-76.42098,36.82319
18,6662813889,2005,post_office,The UPS Store,-76.41795,36.82288
