geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51087200106,87.0,0.10162,0.0,0.88028,0.0,0.14666,0.0,0.17873,0.0,0.10228,1.0,0.09911,0.0,0.18332,0.0,0.11758,0.0,0.0,1.0,0.59345,0.0,0.03535,1.0,0.02066,1.0,0.0,1.0,0.04389,1.0,0.01172,1.0,0.00417,1.0,0.00377,1.0,0.00497,1.0,0.00536,1.0,0.00159,1.0,0.00933,1.0,0.00139,1.0,0.01488,0.0,0.15467,0.0,0.00686,0.01171,4796.0,2.87002,1671.06948,0.10019,0.04032,0.02893,0.18809,0.05406,0.69708,0.60546,0.57465,0.62721,0.62577,0.0,0.24772,0.22641,0.32291,0.2532,0.20948,0.73355,0.60347,0.65231,0.64882,0.68441,0.0
51087200108,87.0,0.00157,1.0,0.9765,0.0,0.02739,1.0,0.03356,1.0,0.05529,1.0,0.01732,1.0,0.00074,1.0,0.00516,1.0,0.0,1.0,0.96277,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00516,1.0,0.0,1.0,0.00848,1.0,0.007,1.0,0.0,1.0,0.0,1.0,0.00184,1.0,0.0,1.0,0.00835,0.0,0.0,1.0,0.00495,0.01144,2961.0,19.67447,150.49964,0.14274,0.0,0.26914,0.42379,0.08222,0.79907,0.66667,0.80675,0.57942,0.81688,0.0,0.24649,0.25912,0.32012,0.50739,0.17917,0.86157,0.87272,0.78333,0.77132,0.85608,0.0
51087200109,87.0,0.00608,1.0,0.96654,0.0,0.03172,1.0,0.00743,1.0,0.04111,1.0,0.00557,1.0,0.01883,1.0,0.00875,1.0,0.0,1.0,0.96286,0.0,0.00531,1.0,0.00345,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00159,1.0,0.0,1.0,0.00398,1.0,0.01111,0.0,0.0,1.0,0.00283,0.0143,4007.0,4.47549,895.32154,0.1277,0.0,0.10156,0.42461,0.20209,0.826,0.64293,0.67763,0.74724,0.70335,0.0,0.27031,0.2402,0.32716,0.48789,0.25322,0.87306,0.68215,0.76,0.78775,0.8087,0.0
51087200122,87.0,0.02373,1.0,1.0,0.0,0.06124,1.0,0.02595,1.0,0.07188,1.0,0.0906,0.0,0.07826,0.0,0.01723,1.0,0.0,1.0,0.77414,0.0,0.0,1.0,0.0017,1.0,0.00319,1.0,0.00447,1.0,0.0,1.0,0.0,1.0,0.02722,1.0,0.02297,1.0,0.0,1.0,0.00468,1.0,0.01467,1.0,0.02105,1.0,0.01401,0.0,0.0,1.0,0.00549,0.01601,4885.0,3.48461,1401.87819,0.09525,0.02074,0.11616,0.2232,0.08134,0.76416,0.72022,0.67367,0.61955,0.72294,0.0,0.23281,0.17618,0.29599,0.36501,0.16202,0.81422,0.70471,0.71445,0.76247,0.76139,0.0
51087200123,87.0,0.07412,1.0,0.97422,0.0,0.10757,0.0,0.14768,1.0,0.10192,1.0,0.05322,1.0,0.16232,0.0,0.15806,0.0,0.0,1.0,0.55987,0.0,0.09739,1.0,0.01703,1.0,0.0,1.0,0.02076,1.0,0.01836,1.0,0.00213,1.0,0.01091,1.0,0.0,1.0,0.03539,1.0,0.00186,1.0,0.00373,1.0,0.00133,1.0,0.00987,0.0,0.15805,0.0,0.00115,0.00808,2989.0,1.67778,1781.52525,0.09771,0.03226,0.09091,0.15217,0.07903,0.70435,0.48438,0.67347,0.60526,0.62906,0.0,0.23493,0.07692,0.0,0.24551,0.17544,0.74221,0.60465,0.57447,0.6549,0.66722,0.0
51087200124,87.0,0.03686,0.0,0.86598,0.0,0.05536,0.0,0.03205,0.0,0.03626,1.0,0.02872,0.0,0.08405,0.0,0.07671,1.0,0.0,1.0,0.77803,0.0,0.02117,1.0,0.0,1.0,0.00566,1.0,0.0,1.0,0.0262,1.0,0.02243,1.0,0.0088,1.0,0.0,1.0,0.00189,1.0,0.0,1.0,0.00922,1.0,0.0065,1.0,0.01605,0.0,0.08731,0.0,0.00813,0.0141,4363.0,3.10971,1403.02483,0.12362,0.01209,0.11083,0.30001,0.10977,0.7728,0.58991,0.66766,0.57556,0.66604,0.0,0.30214,0.16158,0.46171,0.38733,0.21119,0.82348,0.68666,0.71006,0.74079,0.70593,0.0
51087200125,87.0,0.11303,0.0,0.96533,0.0,0.05119,1.0,0.11014,0.0,0.09311,1.0,0.31737,0.0,0.19819,0.0,0.03166,1.0,0.00505,1.0,0.37244,0.0,0.00665,1.0,0.0,1.0,0.0,1.0,0.01064,1.0,0.00293,1.0,0.01144,1.0,0.3046,0.0,0.00213,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00612,1.0,0.00812,0.0,0.0,1.0,0.0006,0.00761,4148.0,0.98529,4209.90742,0.07609,0.04839,0.05882,0.13636,0.06137,0.57309,0.48819,0.50495,0.55696,0.58811,0.0,0.22683,0.21839,0.34058,0.21649,0.16792,0.65749,0.55769,0.58475,0.61134,0.62278,0.0
51087200126,87.0,0.09502,1.0,0.96439,0.0,0.0896,0.0,0.06584,0.0,0.07684,1.0,0.19664,0.0,0.19067,0.0,0.11042,1.0,0.00427,1.0,0.45191,0.0,0.04411,1.0,0.0,1.0,0.0037,1.0,0.00541,1.0,0.02419,1.0,0.03301,1.0,0.17274,0.0,0.0074,1.0,0.0,1.0,0.0,1.0,0.01195,1.0,0.0,1.0,0.00946,0.0,0.10715,0.0,0.00985,0.00729,3974.0,1.65061,2407.59067,0.07609,0.04839,0.05882,0.13636,0.06137,0.57309,0.48819,0.50495,0.55696,0.58811,0.0,0.22683,0.21839,0.34058,0.21649,0.16792,0.65749,0.55769,0.58475,0.61134,0.62278,0.0
51087200127,87.0,0.06309,0.0,0.91684,0.0,0.06439,0.0,0.0291,0.0,0.06742,1.0,0.08145,0.0,0.05735,1.0,0.00881,1.0,0.0,1.0,0.84358,0.0,0.00198,1.0,0.0,1.0,0.0,1.0,0.00306,1.0,0.0,1.0,0.00288,1.0,0.02463,1.0,0.03146,1.0,0.0,1.0,0.0,1.0,0.00467,1.0,0.00773,1.0,0.01822,0.0,0.0,1.0,0.00856,0.01911,5991.0,5.323,1125.49406,0.09711,0.04716,0.1314,0.25213,0.08918,0.78014,0.77216,0.68315,0.59561,0.73637,0.0,0.30071,0.26001,0.31725,0.34152,0.22525,0.8226,0.73748,0.77313,0.74426,0.75361,0.0
51087200131,87.0,0.07045,1.0,0.92876,0.0,0.0635,0.0,0.08094,0.0,0.08051,1.0,0.06011,1.0,0.02942,1.0,0.09567,0.0,0.0,1.0,0.7926,0.0,0.05235,1.0,0.0,1.0,0.0,1.0,0.01245,1.0,0.01173,1.0,0.01913,1.0,0.03899,1.0,0.00505,1.0,0.0,1.0,0.0,1.0,0.00397,1.0,0.00921,1.0,0.00657,0.0,0.10392,0.0,0.02922,0.00585,1984.0,1.88153,1054.4604,,,,,,,,,,,,0.21438,0.23729,0.25,0.26282,0.16667,0.75824,0.57282,0.6,0.61417,0.66899,0.0
