provider,lat,lon,num_stops_per_week,score
Bay Transit,37.64607,-76.58714,0.0,0.0
Bay Transit,37.64184,-76.59297,0.0,0.0
Bay Transit,37.63627,-76.5793,0.0,0.0
Bay Transit,37.63806,-76.57733,0.0,0.0
Bay Transit,37.64017,-76.57412,0.0,0.0
Bay Transit,37.63652,-76.57531,0.0,0.0
Bay Transit,37.6352,-76.5748,0.0,0.0
Bay Transit,37.6337,-76.57263,0.0,0.0
Bay Transit,37.63535,-76.57466,0.0,0.0
Bay Transit,37.63597,-76.57726,0.0,0.0
Bay Transit,37.63614,-76.57204,0.0,0.0
Bay Transit,37.63588,-76.57923,0.0,0.0
Bay Transit,37.63591,-76.58251,0.0,0.0
Bay Transit,37.63807,-76.58405,0.0,0.0
