geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51095080102,95.0,0.0467,1.0,0.94227,0.0,0.10398,1.0,0.20878,0.0,0.09996,1.0,0.00807,1.0,0.36853,0.0,0.18202,0.0,0.00559,1.0,0.3819,0.0,0.10956,0.0,0.01252,1.0,0.0,1.0,0.0407,1.0,0.01007,1.0,0.00224,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00359,1.0,0.0,1.0,0.04621,0.0,0.20921,0.0,0.029,0.03473,4206.0,36.43961,115.42385,0.05595,0.0,0.0,0.10345,0.60486,0.48148,0.4,0.45312,0.13338,0.13043,0.45455,0.14019,0.65179,0.5,0.0,0.48636
51095080103,95.0,0.00761,1.0,0.96595,0.0,0.07075,1.0,0.04614,0.0,0.02149,1.0,0.0301,1.0,0.09387,0.0,0.02976,0.0,1e-05,1.0,0.82888,0.0,8e-05,1.0,7e-05,1.0,0.0,1.0,0.01899,1.0,0.00664,1.0,0.00395,1.0,0.00011,1.0,0.00325,1.0,2e-05,1.0,0.00258,1.0,0.01951,1.0,3e-05,1.0,0.04302,0.0,0.0,1.0,0.05638,0.0471,3241.0,4.80324,674.75257,,,,,,,,,0.21444,0.17048,0.44948,0.31866,0.79112,0.66722,0.80731,0.62852
51095080104,95.0,0.00741,1.0,0.96601,0.0,0.07078,1.0,0.0454,0.0,0.01872,1.0,0.03002,1.0,0.0934,0.0,0.02928,0.0,0.0,1.0,0.83006,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0189,1.0,0.00649,1.0,0.00389,1.0,0.0,1.0,0.00315,1.0,0.0,1.0,0.00259,1.0,0.01964,1.0,0.0,1.0,0.03558,0.0,0.0,1.0,0.0911,0.04309,2451.0,17.84902,137.31845,,,,,,,,,0.23293,0.21658,0.45455,0.42986,0.86063,0.84626,0.81475,0.69771
51095080202,95.0,0.01744,1.0,0.99097,0.0,0.08121,0.0,0.07422,0.0,0.12671,1.0,0.01259,1.0,0.08308,0.0,0.06151,1.0,0.0,1.0,0.82959,0.0,1e-05,1.0,2e-05,1.0,0.0,1.0,0.01386,1.0,0.04433,1.0,0.00327,1.0,2e-05,1.0,0.00843,1.0,0.00411,1.0,0.0,1.0,1e-05,1.0,2e-05,1.0,0.07917,0.0,0.0445,0.0,0.07612,0.06587,5931.0,8.18329,724.76947,0.15584,0.09141,0.08793,0.29581,0.73975,0.58726,0.49105,0.67056,0.19252,0.30604,0.3485,0.28264,0.79429,0.62433,0.70405,0.71506
51095080203,95.0,0.01155,1.0,0.94951,0.0,0.08308,0.0,0.061,0.0,0.08987,1.0,0.03492,0.0,0.04322,1.0,0.01717,1.0,0.0,1.0,0.8652,0.0,0.0,1.0,0.00687,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01803,1.0,0.00429,1.0,0.0,1.0,0.00716,1.0,0.0,1.0,0.04857,0.0,0.0,1.0,0.0347,0.0,3756.0,21.42479,175.31094,0.20246,0.23529,0.11111,0.26154,0.78348,0.75556,0.5625,0.67708,0.19797,0.31267,0.28387,0.27514,0.8169,0.67021,0.76473,0.75185
51095080205,95.0,0.0391,1.0,0.90272,0.0,0.1143,1.0,0.16661,0.0,0.05913,1.0,0.03415,0.0,0.2197,0.0,0.07155,0.0,0.00684,1.0,0.60926,0.0,0.01191,1.0,1e-05,1.0,0.01239,1.0,0.00672,1.0,0.03315,1.0,0.00331,1.0,0.00789,1.0,0.00695,1.0,0.00507,1.0,0.01189,1.0,0.00231,1.0,2e-05,1.0,0.05409,0.0,0.01979,0.0,0.13608,0.0,4456.0,6.40619,695.57726,0.16217,0.08,0.0,0.23529,0.69464,0.55556,0.46154,0.58621,0.20092,0.16909,0.3437,0.28987,0.77272,0.566,0.67226,0.63968
51095080207,95.0,0.01737,1.0,0.97726,0.0,0.1025,0.0,0.03579,1.0,0.05665,1.0,0.0176,0.0,0.07135,0.0,0.02313,1.0,0.0,1.0,0.85551,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01264,1.0,0.00571,1.0,0.00112,1.0,0.00346,1.0,0.0,1.0,0.00365,1.0,0.0,1.0,0.00206,1.0,0.00749,1.0,0.05664,0.0,0.0,1.0,0.01621,0.06306,4076.0,8.61083,473.35746,,,,,,,,,0.2374,0.27419,0.21212,0.33838,0.83127,0.68889,0.825,0.64495
51095080208,95.0,0.01737,1.0,0.97726,0.0,0.1025,0.0,0.03579,1.0,0.05665,1.0,0.0176,0.0,0.07135,0.0,0.02313,1.0,0.0,1.0,0.85551,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01264,1.0,0.00571,1.0,0.00112,1.0,0.00346,1.0,0.0,1.0,0.00365,1.0,0.0,1.0,0.00206,1.0,0.00749,1.0,0.04646,0.0,0.0,1.0,0.00194,0.05987,3471.0,5.57447,622.65988,,,,,,,,,0.23034,0.22222,0.34615,0.40523,0.8674,0.75,0.68421,0.67699
51095080209,95.0,0.01739,1.0,0.97727,0.0,0.10253,0.0,0.03578,1.0,0.05667,1.0,0.01764,0.0,0.07134,0.0,0.02315,1.0,0.0,1.0,0.85548,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01263,1.0,0.00572,1.0,0.00113,1.0,0.00346,1.0,1e-05,1.0,0.00365,1.0,1e-05,1.0,0.00206,1.0,0.00751,1.0,0.04867,0.0,0.00443,0.0,0.05902,0.04582,3434.0,4.46322,769.4004,,,,,,,,,0.24105,0.22369,0.33572,0.39703,0.82449,0.67827,0.70654,0.72419
51095080304,95.0,0.00784,1.0,0.9679,0.0,0.09328,1.0,0.04201,1.0,0.02951,1.0,0.02323,1.0,0.04069,1.0,0.03248,1.0,0.0,1.0,0.88578,0.0,0.00926,1.0,0.00175,1.0,0.0,1.0,0.0124,1.0,0.0,1.0,0.00908,1.0,0.00699,1.0,0.00681,1.0,0.00244,1.0,0.00454,1.0,0.0,1.0,0.0,1.0,0.07742,0.0,0.0,1.0,0.02808,0.09884,6330.0,50.19352,126.11189,0.19678,0.16204,0.2217,0.33428,0.80119,0.64547,0.71684,0.66913,0.23174,0.24398,0.49797,0.39846,0.8463,0.6908,0.79071,0.7271
