lat,lon
38.8856,-77.16497
38.88509,-77.16634
38.88395,-77.16888
38.8832,-77.16998
38.88207,-77.17145
38.87902,-77.17331
38.87923,-77.17316
38.88203,-77.17119
38.88317,-77.16982
38.88413,-77.1684
38.8849,-77.1666
38.87812,-77.15378
38.87627,-77.15322
38.87406,-77.15254
38.87325,-77.15266
38.87437,-77.15247
38.87643,-77.15309
38.87847,-77.15369
38.87403,-77.15258
38.87409,-77.15234
38.8764,-77.15303
38.87628,-77.15329
38.87877,-77.18788
38.87889,-77.18628
38.879,-77.18434
38.87908,-77.18292
38.8792,-77.18086
38.87969,-77.17598
38.87977,-77.17633
38.88025,-77.17439
38.8803,-77.17345
38.88188,-77.17161
38.88203,-77.17116
38.88275,-77.17208
38.8831,-77.17227
38.88331,-77.1695
38.88322,-77.16993
38.88386,-77.16904
38.88397,-77.16855
38.88478,-77.16669
38.88515,-77.17544
38.88515,-77.16627
38.88555,-77.16519
38.88913,-77.18161
38.89029,-77.18343
38.89169,-77.18551
38.89335,-77.18809
38.89354,-77.18888
38.89465,-77.19008
38.89211,-77.18661
38.89098,-77.18485
38.89004,-77.18321
38.88918,-77.18205
38.88798,-77.18017
38.88522,-77.17587
38.88596,-77.1767
38.88422,-77.17399
38.88366,-77.1735
38.8863,-77.17757
38.88754,-77.17916
38.87789,-77.15375
38.87852,-77.15368
