geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51167030100,167.0,0.0,1.0,0.95759,0.0,0.3257,0.0,0.25265,0.0,0.05151,1.0,0.0,1.0,0.00345,1.0,0.03748,1.0,0.00897,1.0,0.94114,0.0,0.0,1.0,0.01334,1.0,0.0,1.0,0.02414,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.17433,0.0,0.21507,0.0,0.07664,0.15537,4169.0,172.86828,24.11663,0.06394,0.04047,,0.04242,0.64077,0.65376,0.0,0.6778,0.08587,0.08062,,0.07002,0.68863,0.62451,0.0,0.59574
51167030201,167.0,0.0031,1.0,0.88795,0.0,0.33666,0.0,0.25242,0.0,0.07451,1.0,0.0,1.0,0.03091,1.0,0.00773,1.0,0.0,1.0,0.92768,0.0,0.0002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00753,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08227,0.0,0.21824,0.0,0.00916,0.06748,2125.0,204.40318,10.39612,,,,,,,,,0.07117,0.09961,0.0,0.09619,0.63423,0.50413,0.0,0.5926
51167030202,167.0,0.0031,1.0,0.88794,0.0,0.33669,0.0,0.25241,0.0,0.07453,1.0,0.0,1.0,0.03092,1.0,0.00773,1.0,0.0,1.0,0.92765,0.0,0.0002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00753,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10417,0.0,0.10529,0.0,0.20549,0.11184,2764.0,90.10291,30.67603,,,,,,,,,0.07045,0.12584,0.0,0.07377,0.72477,0.61238,0.55556,0.62038
51167030300,167.0,0.0,1.0,0.9312,0.0,0.24987,0.0,0.28132,0.0,0.04541,1.0,0.0,1.0,0.00136,1.0,0.00625,1.0,0.00625,1.0,0.98613,0.0,0.0,1.0,0.00136,1.0,0.0,1.0,0.00489,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13664,0.0,0.10442,0.0,0.03764,0.13962,3541.0,238.87252,14.82381,0.09202,0.04007,1.0,0.06131,0.64537,0.54376,0.5,0.6472,0.08845,0.06097,1.0,0.0963,0.70215,0.5628,1.0,0.63177
51167030402,167.0,0.00214,1.0,0.96602,0.0,0.1284,0.0,0.12307,0.0,0.07366,1.0,0.0,1.0,0.01781,0.0,0.0,1.0,0.00137,1.0,0.97945,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10186,0.0,0.01696,0.0,0.04849,0.12462,2925.0,204.56775,14.29844,0.0896,0.07697,0.0,0.12116,0.71285,0.71376,0.0,0.71615,0.07404,0.10137,0.0,0.09215,0.75509,0.57953,0.0,0.64451
51167030403,167.0,0.00704,1.0,0.92257,0.0,0.15084,0.0,0.11117,0.0,0.0972,1.0,0.0,1.0,0.00763,1.0,0.01313,1.0,0.0,1.0,0.97925,0.0,0.0,1.0,0.00106,1.0,0.0,1.0,0.0,1.0,0.01206,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12191,0.0,0.15561,0.0,0.39607,0.12029,3142.0,43.07341,72.94524,,,,,,,,,0.08871,0.15992,0.08322,0.10737,0.71685,0.59895,0.57689,0.62071
51167030404,167.0,0.00704,1.0,0.92257,0.0,0.15084,0.0,0.11117,0.0,0.0972,1.0,0.0,1.0,0.00763,1.0,0.01313,1.0,0.0,1.0,0.97925,0.0,0.0,1.0,0.00106,1.0,0.0,1.0,0.0,1.0,0.01206,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08287,0.0,0.1134,0.0,0.14886,0.0884,2219.0,79.67422,27.85091,,,,,,,,,0.07751,0.12317,0.09452,0.0749,0.72918,0.59394,0.57992,0.60175
51167030500,167.0,1e-05,1.0,0.92162,0.0,0.31251,0.0,0.22985,0.0,0.13085,1.0,0.0,1.0,0.00162,1.0,0.00921,1.0,0.0,1.0,0.98907,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00918,1.0,2e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07019,0.0,0.10206,0.0,0.03154,0.06687,1879.0,68.294,27.5134,0.07985,0.07541,0.0,0.12976,0.59574,0.47213,0.0,0.57937,0.07893,0.07837,,0.09265,0.64505,0.4459,0.0,0.55719
51167030600,167.0,0.0,1.0,0.92215,0.0,0.26324,0.0,0.24705,0.0,0.04863,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.99353,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12576,0.0,0.10406,0.0,0.04612,0.12551,3283.0,132.12368,24.84793,0.09425,0.04175,1.0,0.07475,0.63697,0.53457,0.5,0.62705,0.09528,0.05638,1.0,0.09852,0.69191,0.56689,1.0,0.62978
51167030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08766,0.06392,0.5,0.07572,0.6425,0.53579,0.5,0.62604,,,,,,,,
51167030401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12878,0.10765,0.55616,0.10345,0.68516,0.57056,0.5,0.67841,,,,,,,,
