name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
SOUTHSIDE AQUATICS CENTER,"1750 CAMPOSTELLA ROAD NORFOLK, VA 23523",False,404 - CAMPOSTELLA - 0000,False,-76.25945,36.82372,
SUBURBAN PARK ELEM SCHOOL,"310 THOLE ST NORFOLK, VA 23505-4247",False,215 - SUBURBAN PARK - 0000,False,-76.26846,36.90599,
Second Presbyterian Church,"7305 HAMPTON BOULEVARD NORFOLK, VA 23505-1827",False,"106 - SECOND PRESBYTERIAN - 0000, 106 - SECOND PRESBYTERIAN - 0001",False,-76.30656,36.911,
TANNERS CRK ELEMENTARY SCHOOL,"1335 LONGDALE DR NORFOLK, VA 23513-4741",False,302 - TANNERS CREEK - 0000,False,-76.23301,36.90005,
TARRALLTON RECREATION CENTER,"2100 TARRALLTON DR NORFOLK, VA 23518-3014",False,"509 - TARRALLTON - 0000, 509 - TARRALLTON - 0001",False,-76.22026,36.92555,
THERAPEUTIC RECREATION CENTER,"180 E EVANS ST NORFOLK, VA 23503-4800",False,103 - NORTHSIDE - 0000,False,-76.259,36.93459,
THIRD PRESBYTERIAN CHURCH,"8065 CARLTON ST NORFOLK, VA 23518-3934",False,510 - THIRD PRESBYTERIAN - 0000,False,-76.23854,36.91958,
TITUSTOWN RECREATION CENTER,"7545 DIVEN ST NORFOLK, VA 23505-3160",False,"104 - TITUSTOWN - 0000, 104 - TITUSTOWN - 0003",False,-76.29523,36.91513,
UNION CHAPEL A.M.E. CHURCH,"1200 ST JULIAN AVE NORFOLK, VA 23504-2615",False,313 - UNION CHAPEL - 0000,False,-76.26711,36.86111,
VIRGINIA ZOO,"3500 GRANBY STREET NORFOLK, VA 23504",False,214 - STUART - 0000,False,-76.27837,36.87873,
WESLEY GRACE UNITED METHODIST CHURCH,"288 E LITTLE CREEK RD NORFOLK, VA 23505-2520",False,217 - WESLEY - 0000,False,-76.26656,36.91772,
WH TAYLOR ELEMENTARY SCHOOL,"1122 W PRINCESS ANNE RD NORFOLK, VA 23507-1261",False,213 - TAYLOR ELEMENTARY SCHOOL - 0000,False,-76.30456,36.86884,
WILLARD MODEL SCHOOL/LAKEWOOD,"1511 WILLOW WOOD DR NORFOLK, VA 23509-1307",False,"218 - WILLARD - 0000, 218 - WILLARD - 0002, 218 - WILLARD - 0003",False,-76.26665,36.88763,
YOUNG TERRACE COMMUNITY CENTER,"804 WHITAKER LANE NORFOLK, VA 23510",False,414 - YOUNG PARK - 0000,False,-76.2833,36.85593,
Norfolk City Registrar Office,810 UNION STREET ROOM 808 NORFOLK VA 23510,True,Locality wide location,False,-76.28571,36.8446,
