,osm_id,code,fclass,name,lon,lat
0,317004555,2008,town_hall,City Hall Complex,-76.28575,36.84466
1,356601659,2005,post_office,Norview Station Norfolk Post Office,-76.23892,36.89135
2,356601673,2005,post_office,Wright Station Norfolk Post Office,-76.27188,36.91737
3,356601700,2005,post_office,Thomas Corner Station Norfolk Post Office,-76.1884,36.8554
4,367981344,2009,courthouse,Walter E Hoffman Courthouse,-76.28862,36.85342
5,367985579,2002,fire_station,Norfolk Fire / Rescue Administration,-76.29125,36.84876
6,367985666,2002,fire_station,Norfolk Fire Station Number 4,-76.2725,36.85
7,367985668,2002,fire_station,Norfolk Fire Station Number 6,-76.27889,36.85778
8,367985710,2002,fire_station,Norfolk Fire Station Number 13,-76.27596,36.94925
9,367989173,2001,police,Virginia State Police Division 5 Area 32 Office,-76.19089,36.84839
10,367989614,2001,police,Norfolk Police Department,-76.29129,36.8487
11,367989766,2001,police,Norfolk Sheriff's Civil Process,-76.2867,36.84578
12,367989816,2001,police,Norfolk Police Operations Center,-76.23651,36.85455
13,367989858,2001,police,Norfolk Police First Patrol Division,-76.23679,36.85452
14,367990383,2099,public_building,Office of Emergency Preparedness and Response,-76.23631,36.85465
15,3441984458,2005,post_office,The UPS Store,-76.21227,36.86414
16,4152524813,2005,post_office,The UPS Store,-76.2536,36.91556
17,6447852081,2011,embassy,Honorary Consul of the Federal Republic of Germany,-76.29335,36.84622
18,6913443854,2002,fire_station,,-76.31598,36.92383
