geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51199050203,199.0,0.05618,0.0,0.99479,0.0,0.07739,0.0,0.02151,1.0,0.10821,1.0,0.14625,0.0,0.17432,0.0,0.02849,1.0,0.0,1.0,0.61235,0.0,0.00365,1.0,0.00547,1.0,0.0,1.0,0.0,1.0,0.00267,1.0,0.0094,1.0,0.0306,1.0,0.0887,1.0,0.0,1.0,0.0,1.0,0.00828,1.0,0.00926,1.0,0.1036,0.0,0.28868,0.0,0.0441,0.06932,6669.0,4.65112,1433.84813,0.10783,0.15269,0.08535,0.29597,0.10701,0.71517,0.53724,0.68223,0.61021,0.60673,0.0,0.18991,0.11296,0.31317,0.30282,0.16873,0.76422,0.64726,0.7278,0.66608,0.68035,0.0
51199050205,199.0,0.04739,1.0,0.95783,0.0,0.04745,0.0,0.02529,1.0,0.04849,1.0,0.12254,0.0,0.04535,0.0,0.07057,0.0,0.0,1.0,0.7403,0.0,0.00792,1.0,0.00556,1.0,0.01112,1.0,0.00396,1.0,0.01602,1.0,0.02413,1.0,0.02956,1.0,0.0168,1.0,0.01078,1.0,5e-05,1.0,2e-05,1.0,0.00672,1.0,0.06908,0.0,0.0,1.0,0.02794,0.07539,4647.0,10.54748,440.57906,0.12583,0.14995,0.13224,0.327,0.17837,0.76873,0.6761,0.66295,0.65784,0.66767,0.0,0.18014,0.25998,0.40206,0.32942,0.2042,0.82126,0.68235,0.78857,0.71211,0.73399,0.0
51199050206,199.0,0.04423,1.0,0.97992,0.0,0.04471,0.0,0.01195,1.0,0.10353,1.0,0.04019,0.0,0.19002,0.0,0.04317,1.0,0.0,1.0,0.67165,0.0,0.0,1.0,0.01837,1.0,0.0,1.0,0.0,1.0,0.00762,1.0,0.01718,1.0,0.00329,1.0,0.00269,1.0,0.0,1.0,0.01404,1.0,0.02779,1.0,0.0,1.0,0.09894,0.0,0.12758,0.0,0.018,0.08176,6710.0,7.17133,935.67054,0.12429,0.14351,0.11733,0.35039,0.1298,0.72771,0.56051,0.61481,0.66149,0.65858,0.0,0.19543,0.24044,0.37947,0.34261,0.2082,0.77354,0.63636,0.73166,0.6974,0.69824,0.0
51199050207,199.0,0.03321,1.0,0.96801,0.0,0.06748,0.0,0.09258,0.0,0.07248,1.0,0.04837,0.0,0.12026,0.0,0.13886,0.0,0.0067,1.0,0.60649,0.0,0.02277,1.0,0.00134,1.0,0.0,1.0,0.05938,0.0,0.05016,0.0,0.00149,1.0,0.03617,1.0,0.0,1.0,0.00848,1.0,0.00193,1.0,0.00179,1.0,0.0,1.0,0.04643,0.0,0.0,1.0,0.00022,0.0459,4542.0,1.57883,2876.8217,,,,,,,,,,,,0.19284,0.12706,0.31587,0.31086,0.18416,0.75398,0.63648,0.72367,0.66556,0.68118,0.0
51199050208,199.0,0.03321,1.0,0.96801,0.0,0.06748,0.0,0.09258,0.0,0.07248,1.0,0.04837,0.0,0.12026,0.0,0.13886,0.0,0.0067,1.0,0.60649,0.0,0.02277,1.0,0.00134,1.0,0.0,1.0,0.05938,0.0,0.05016,0.0,0.00149,1.0,0.03617,1.0,0.0,1.0,0.00848,1.0,0.00193,1.0,0.00179,1.0,0.0,1.0,0.02347,0.0,0.01464,0.0,0.00945,0.02191,2030.0,0.76528,2652.63218,,,,,,,,,,,,0.19904,0.21296,0.36145,0.3419,0.21429,0.75021,0.62069,0.71552,0.68366,0.69058,0.0
51199050303,199.0,0.03062,0.0,0.99434,0.0,0.09465,0.0,0.04029,0.0,0.03844,1.0,0.07368,0.0,0.10879,0.0,0.03025,1.0,0.0,1.0,0.74397,0.0,0.0,1.0,0.00577,1.0,0.0,1.0,0.0153,1.0,0.00918,1.0,0.0,1.0,1e-05,1.0,0.04681,0.0,1e-05,1.0,0.0,1.0,0.00632,1.0,0.01493,1.0,0.08465,0.0,0.0,1.0,0.33545,0.09137,5783.0,7.40719,780.72805,0.10916,0.04099,0.10991,0.21181,0.11459,0.77188,0.6879,0.57445,0.64871,0.65636,0.0,0.13851,0.21068,0.28012,0.21781,0.08495,0.80747,0.65942,0.69835,0.67924,0.6891,0.0
51199050304,199.0,0.01843,1.0,0.99326,0.0,0.07719,0.0,0.02056,1.0,0.05406,1.0,0.0335,0.0,0.03413,1.0,0.02841,1.0,0.0,1.0,0.87407,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01844,1.0,0.00869,1.0,0.0,1.0,0.00572,1.0,0.0,1.0,0.00572,1.0,0.0,1.0,0.02205,1.0,0.0,1.0,0.07722,0.0,0.0,1.0,0.03352,0.09254,5503.0,16.07841,342.26021,0.10913,0.09524,0.16082,0.22951,0.17164,0.767,0.72467,0.6503,0.63185,0.58923,0.0,0.15076,0.17772,0.34323,0.2689,0.19113,0.81812,0.67433,0.81877,0.68921,0.71561,0.0
51199050305,199.0,0.0815,0.0,1.0,0.0,0.09087,0.0,0.02744,1.0,0.10346,1.0,0.11717,0.0,0.15088,0.0,0.01909,1.0,0.00596,1.0,0.67679,0.0,0.00656,1.0,0.00179,1.0,0.0,1.0,0.00805,1.0,0.0,1.0,0.0,1.0,0.0319,1.0,0.00656,1.0,0.00358,1.0,0.0155,1.0,0.02504,0.0,0.02892,1.0,0.04204,0.0,0.0,1.0,0.08092,0.04908,3462.0,8.81637,392.67857,0.12614,0.05263,0.21495,0.32857,0.1345,0.75862,0.67857,0.61494,0.64815,0.74026,0.0,0.18168,0.12,0.38462,0.30851,0.1893,0.78016,0.59524,0.72222,0.66431,0.77885,0.0
51199050306,199.0,0.02782,1.0,0.97522,0.0,0.17794,0.0,0.04825,1.0,0.04056,1.0,0.03021,1.0,0.09466,0.0,0.05927,0.0,0.0,1.0,0.74582,0.0,4e-05,1.0,0.01894,1.0,1e-05,1.0,0.01325,1.0,0.02241,1.0,3e-05,1.0,1e-05,1.0,0.01228,1.0,0.01249,1.0,0.0,1.0,0.00397,1.0,1e-05,1.0,0.07583,0.0,0.0,1.0,0.0639,0.0759,5301.0,21.68524,244.45203,0.09786,0.08793,0.11402,0.2342,0.06899,0.73416,0.62176,0.55945,0.58988,0.65148,0.0,0.14795,0.18238,0.29835,0.18634,0.16475,0.76087,0.65123,0.6177,0.62095,0.69545,0.0
51199050401,199.0,0.00888,1.0,0.99441,0.0,0.05035,1.0,0.04173,1.0,0.07891,1.0,0.00864,1.0,0.05998,1.0,0.02781,1.0,0.0,1.0,0.89667,0.0,4e-05,1.0,0.0,1.0,0.0,1.0,0.02197,1.0,0.00014,1.0,0.00563,1.0,0.0015,1.0,0.0,1.0,0.00208,1.0,0.00207,1.0,1e-05,1.0,1e-05,1.0,0.05466,0.0,0.00287,0.0,0.13358,0.05943,3662.0,35.71812,102.525,0.11463,0.0493,0.1477,0.26,0.13799,0.79357,0.71491,0.53815,0.67548,0.71658,0.0,0.13815,0.22046,0.21591,0.21384,0.14989,0.83137,0.7108,0.63818,0.68878,0.74292,0.0
