idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
55,-80.83964,37.19033,0.35217,0.0,0.49783,0.39674,0.35217,0.72609,0.37391,0.60326,0.12283,0.35217,0.58261,0.87609,0.56726,0.58358
171,-80.69594,37.22074,0.12283,0.91848,0.4837,1.0,0.12283,0.49674,0.64891,0.0,0.39783,0.0,0.36087,0.9913,0.50174,0.51647
242,-80.67815,37.23535,0.12283,0.91848,0.4837,1.0,0.12283,0.49674,0.64891,0.0,0.39783,0.0,0.36087,0.9913,0.50174,0.51647
386,-80.97622,37.26077,0.35217,0.0,0.43152,0.39674,0.35217,0.72609,0.37391,0.60326,0.12283,0.35217,0.55543,0.95326,0.49285,0.50315
414,-80.7237,37.26371,0.35217,0.0,0.43804,0.39674,0.35217,0.72609,0.37391,0.60326,0.12283,0.35217,0.39674,0.56739,0.40984,0.41936
415,-80.71468,37.26381,0.35217,0.0,0.49891,0.39674,0.35217,0.72609,0.37391,0.60326,0.12283,0.35217,0.39674,0.93804,0.43598,0.44285
598,-80.62482,37.28634,0.12283,0.0,0.57065,1.0,0.12283,0.49674,0.64891,0.0,0.39783,0.0,0.36087,0.8913,0.43872,0.44039
657,-80.62493,37.29355,0.12283,0.0,0.4413,1.0,0.12283,0.49674,0.64891,0.0,0.39783,0.0,0.36087,0.4837,0.40217,0.40675
672,-80.48959,37.29479,0.0,0.97717,0.47283,0.12174,0.0,0.0,0.87826,0.87826,0.0,0.22935,0.0413,0.91739,0.43726,0.47174
728,-80.48968,37.302,0.0,0.0,0.52717,0.12174,0.0,0.0,0.87826,0.87826,0.0,0.22935,0.0413,0.5337,0.35158,0.37414
863,-80.73368,37.32128,0.35217,0.95217,0.82283,0.39674,0.35217,0.72609,0.37391,0.60326,0.12283,0.35217,0.19348,0.87283,0.54193,0.56617
873,-80.64342,37.32221,0.12283,0.91739,0.73804,1.0,0.12283,0.49674,0.64891,0.0,0.39783,0.0,0.31522,0.97717,0.4906,0.50248
874,-80.63439,37.3223,0.12283,0.0,0.85,1.0,0.12283,0.49674,0.64891,0.0,0.39783,0.0,0.31522,0.95543,0.4347,0.43298
877,-80.60732,37.32256,0.12283,0.96413,0.6413,1.0,0.12283,0.49674,0.64891,0.0,0.39783,0.0,0.31522,0.97826,0.48207,0.49464
906,-80.80601,37.3277,0.35217,0.0,0.89565,0.39674,0.35217,0.72609,0.37391,0.60326,0.12283,0.35217,0.55217,0.7163,0.53812,0.55008
914,-80.7338,37.32849,0.62717,0.96739,0.76304,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,0.19348,0.99022,0.52777,0.52234
917,-80.70672,37.32878,0.62717,0.99783,0.73478,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,0.19348,1.0,0.52701,0.52197
955,-80.80614,37.33491,0.62717,0.92935,0.51848,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,0.55217,0.45,0.53367,0.5324
980,-80.58045,37.33723,0.12283,0.0,0.41304,1.0,0.12283,0.49674,0.64891,0.0,0.39783,0.0,0.31522,0.76087,0.37035,0.37002
1004,-80.80627,37.34212,0.62717,0.0,0.89891,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,0.55217,0.80109,0.52908,0.51136
1189,-80.86097,37.37033,0.62717,0.0,0.0,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,1.0,0.0,0.4997,0.49322
1190,-80.85194,37.37043,0.62717,0.0,0.0,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,1.0,0.0,0.4997,0.49322
1239,-80.85207,37.37764,0.62717,0.0,0.0,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,1.0,0.0,0.4997,0.49322
1290,-80.8251,37.38516,0.62717,0.99022,0.87609,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,0.09239,0.96848,0.55859,0.55587
1334,-80.82523,37.39237,0.62717,0.93696,0.84565,0.77065,0.62717,0.12283,0.0,0.22935,0.62717,0.62717,0.08913,0.45543,0.52663,0.52645
