name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BETHEL FRIENDS MEETING HOUSE,"22186 BETHEL RD FRANKLIN, VA 23851-3822",False,501 - HUNTERDALE - 0000,False,-76.96928,36.71774,
BOYKINS FIRE STATION,"RAILROAD AVE BOYKINS, VA 23827",False,"201 - BOYKINS - 0000, 201 - BOYKINS - 0270",False,-77.19995,36.58476,
BRANCHVILLE COMMUNITY CENTER,"15257 DARDEN ST BRANCHVILLE, VA 23828-2241",False,"202 - BRANCHVILLE - 0000, 202 - BRANCHVILLE - 0280",False,-77.24858,36.5712,
CAPRON TOWN HALL,"22688 MAIN ST CAPRON, VA 23829-2543",False,"301 - CAPRON - 0410, 301 - CAPRON - 0000",False,-77.20012,36.71163,
COURTLAND FIRE STATION,"HWY 58 WEST COURTLAND, VA 23837",False,"601 - COURTLAND - 0650B, 601 - COURTLAND - 0650A, 601 - COURTLAND - 0650C, 601 - COURTLAND - 0000",False,-77.06802,36.71626,
DREWRYVILLE FIRE STATION,"MAIN ST DREWRYVILLE, VA 23844",False,401 - DREWRYVILLE - 0000,False,-77.30556,36.70704,
EBENEZER BAPTIST CHURCH,"10686 IVOR RD IVOR, VA 23866-3225",False,101 - BERLIN - 0000,False,-76.96066,36.87509,
Harvest Christian Fellowship Church,"27002 SMITHS FERRY RD FRANKLIN, VA 23851-5104",False,701 - BLACKWATER RIVER - 0000,False,-76.94754,36.6527,
IVOR FIRE STATION,"MAIN STREET IVOR, VA 23866",False,"102 - IVOR - 0000, 102 - IVOR - 1330",False,-76.89832,36.90488,
NEWSOMS FIRE STATION,"HWY 671 WEST OF NEWSOMS NEWSOMS, VA 23874",False,"702 - NEWSOMS - 0000, 702 - NEWSOMS - 1740",False,-77.12391,36.62829,
SEBRELL COMMUNITY HOUSE,"HWY 647 AT SEBRELL COURTLAND, VA 23837",False,302 - SEBRELL - 0000,False,-77.12775,36.78395,
SEDLEY FIRE STATION,"HWY 641 AT SEDLEY SEDLEY, VA 23878",False,602 - SEDLEY - 0000,False,-76.99248,36.77411,
SOUTHAMPTON COUNTY FAIRGROUNDS,"25376 NEW MARKET RD COURTLAND, VA 23837-2007",False,"502 - FORKS-OF-THE-RIVER - 0001, 502 - FORKS-OF-THE-RIVER - 0000",False,-76.98922,36.67176,
Southampton County Registrar Office,22305 MAIN STREET COURTLAND VA 23837,True,Locality wide location,False,-77.06719,36.7147,
Southampton County Registrar Office,22305 MAIN ST COURTLAND VA 23837,True,Locality wide location,False,-77.06719,36.7147,
