osm_id,code,fclass,name,lon,lat
356562173,2082,school,Hamilton High School,-77.03579,37.69537
356562534,2082,school,Sharon Indian School Tribal Center,-77.11425,37.73485
356562753,2082,school,King William High School,-77.13005,37.74199
356567308,2082,school,West Point High School,-76.79733,37.55753
356606140,2082,school,West Point Elementary School,-76.79494,37.55773
356606341,2082,school,Acquinton Elementary School,-77.0346,37.69306
356606396,2082,school,Hamilton Holmes Middle School,-77.0353,37.69484
356606563,2082,school,West Point Middle School,-76.79603,37.55759
356606607,2082,school,Cool Spring Primary School,-77.03559,37.69091
356606608,2082,school,Gloucester County Regional Alternative School,-77.13013,37.74207
8117276262,2501,supermarket,El Paisano,-76.81059,37.5514
