osm_id,code,fclass,name,lon,lat
356560673,2082,school,Gold Hill Elementary School,-78.36389,37.63431
356588585,2082,school,Buckingham Elementary School,-78.55167,37.55181
356588589,2082,school,Buckingham Junior High School,-78.47417,37.56598
2187998098,2501,supermarket,Bates Market,-78.48608,37.36666
367984326,2002,fire_station,Farmville Volunteer Fire Department,-78.6875,37.51167
367985182,2002,fire_station,Victora Fire and Rescue,-78.37917,37.65111
367987564,2001,police,Victoria Police Department,-78.38583,37.66194
3137343332,2002,fire_station,,-78.4762,37.5408
3137343333,2007,library,Buckingham County Branch Library,-78.4552,37.54217
