name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BLACKWATER FIRE DEPARTMENT,"RD 604 BLACKWATER, VA 24221",False,201 - BLACKWATER - 0000,False,-83.05767,36.62934,
DRYDEN PRIMARY SCHOOL,"ALT 58 DRYDEN, VA 24244",False,404 - DRYDEN - 0000,False,-82.94064,36.77418,
ELK KNOB ELEM SCHOOL,"148 HORNET LOOP PENNINGTON GAP, VA 24277",False,302 - WOODWAY - 0000,False,-82.99223,36.73019,
ELYDALE ELEMENTARY SCHOOL,"US 58 EWING, VA 24248",False,101 - ELYDALE - 0000,False,-83.43224,36.63767,
FLATWOODS PRIMARY SCHOOL,"ST RD 661 JONESVILLE, VA 24263",False,202 - FLATWOODS - 0000,False,-83.111,36.68898,
JONESVILLE MIDDLE SCHOOL,"160 BULLDOG CIRCLE JONESVILLE, VA 24263",False,"203 - JONESVILLE - 0000, 203 - JONESVILLE - 0001",False,-83.12369,36.68423,
KEOKEE ELEM SCHOOL GYM,"13638 STATE ROUTE 606 KEOKEE, VA 24265",False,504 - KEOKEE - 0000,False,-82.90002,36.86539,
LEE COUNTY VOCATIONAL SCHOOL,"181 VO-TECH DRIVE BEN HUR, VA 24218",False,"301 - BEN HUR - 0002, 301 - BEN HUR - 0001, 301 - BEN HUR - 0000",False,-83.08669,36.73129,
PENNINGTON MIDDLE SCHOOL,"121 BOBCAT CIRCLE PENNINGTON GAP, VA 24277",False,"502 - PENNINGTON - 0000, 502 - PENNINGTON - 0001",False,-83.01625,36.76315,
ROBBINS CHAPEL POLLING HOUSE,"ST RD 606 KEOKEE, VA 24265",False,503 - ROBBINS CHAPEL - 0000,False,-82.9042,36.85896,
ROSE HILL ELEMENTARY SCHOOL,"ST RD 674 ROSE HILL, VA 24281",False,103 - ROSE HILL - 0000,False,-83.36741,36.67175,
ST CHARLES ELEM SCHOOL,"2434 SAINT CHARLES ROAD SAINT CHARLES, VA 24282",False,"501 - SAINT CHARLES - 0000, 501 - SAINT CHARLES - 0001",False,-83.05685,36.78976,
STICKLEYVILLE VOL FIRE DEPT BUILDING,"137 SAGE MOUNTAIN ROAD DUFFIELD, VA 24244",False,401 - STICKLEYVILLE - 0000,False,-82.90616,36.70675,
THOMAS WALKER HIGH SCHOOL,"126 BLUE GRAY RD PO BOX 39 EWING, VA 24248",False,102 - EWING - 0000,False,-83.40823,36.64749,
