geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51093280101,93.0,0.0057,1.0,0.98499,0.0,0.08173,0.0,0.09443,0.0,0.08351,1.0,0.01587,1.0,0.26743,0.0,0.00338,1.0,0.0,1.0,0.66571,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00208,1.0,0.0013,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00208,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11113,0.0,0.00073,0.0,0.14402,0.10528,3798.0,181.12598,20.96883,0.09205,0.03616,1.0,0.18358,0.07846,0.7685,0.45095,0.5,0.6601,0.718,0.0,0.169,0.41363,0.5,0.22396,0.20161,0.79241,0.73558,1.0,0.62012,0.71934,0.0
51093280104,93.0,0.01919,1.0,0.97164,0.0,0.14045,0.0,0.03931,0.0,0.04306,1.0,0.01016,1.0,0.08587,0.0,0.03507,1.0,0.0,1.0,0.84906,0.0,0.00145,1.0,0.00266,1.0,0.0,1.0,0.0,1.0,0.02612,1.0,0.00484,1.0,0.0,1.0,0.0,1.0,0.00314,1.0,0.0,1.0,0.00701,1.0,0.0,1.0,0.1106,0.0,0.0,1.0,0.04067,0.11568,4449.0,12.74355,349.11766,0.10136,0.06378,0.33333,0.17832,0.11999,0.77759,0.64804,0.375,0.63455,0.74601,0.0,0.19222,0.25619,0.66667,0.26319,0.16586,0.81149,0.55742,0.375,0.67918,0.78105,0.0
51093280105,93.0,0.0128,1.0,0.85226,0.0,0.1524,0.0,0.25327,0.0,0.06501,1.0,0.0,1.0,0.44574,0.0,0.03648,1.0,0.00468,1.0,0.49579,0.0,0.0,1.0,0.0014,1.0,0.0,1.0,0.00164,1.0,0.00865,1.0,0.02479,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11428,0.0,0.0,1.0,0.23049,0.12808,4960.0,32.35944,153.27828,0.10094,0.04183,0.35448,0.15263,0.0867,0.75958,0.57167,0.19393,0.67029,0.71484,0.0,0.17575,0.17646,0.6263,0.19721,0.19659,0.78714,0.58848,0.5689,0.63956,0.73282,0.0
51093280106,93.0,0.03344,1.0,0.9446,0.0,0.09538,0.0,0.13125,0.0,0.05802,1.0,0.02437,1.0,0.184,0.0,0.06214,1.0,0.02163,1.0,0.67903,0.0,0.0,1.0,0.0,1.0,0.01442,1.0,0.00206,1.0,0.04566,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00721,1.0,0.01716,1.0,0.0,1.0,0.07676,0.0,0.0,1.0,0.06839,0.07893,3056.0,12.15066,251.50894,0.11254,0.02295,0.0,0.20699,0.10424,0.77323,0.51192,0.15683,0.68401,0.72397,0.0,0.17211,0.19025,0.66667,0.22643,0.19777,0.80975,0.62847,0.5,0.67389,0.77794,0.0
51093280107,93.0,0.03543,1.0,0.95672,0.0,0.10705,0.0,0.08395,0.0,0.07365,1.0,0.0143,0.0,0.17566,0.0,0.05135,0.0,0.0,1.0,0.74131,0.0,0.0024,1.0,0.0,1.0,0.03305,1.0,0.00869,1.0,0.00343,1.0,0.00263,1.0,0.0,1.0,0.0,1.0,0.00583,1.0,0.0,1.0,0.00686,1.0,0.0,1.0,0.11082,0.0,0.0,1.0,0.05243,0.12354,4583.0,50.8878,90.06088,,,,,,,,,,,,0.17253,0.19884,0.0,0.25284,0.155,0.81757,0.64711,0.5,0.68758,0.80227,0.0
51093280108,93.0,0.03543,1.0,0.95672,0.0,0.10705,0.0,0.08395,0.0,0.07365,1.0,0.0143,0.0,0.17566,0.0,0.05135,0.0,0.0,1.0,0.74131,0.0,0.0024,1.0,0.0,1.0,0.03305,1.0,0.00869,1.0,0.00343,1.0,0.00263,1.0,0.0,1.0,0.0,1.0,0.00583,1.0,0.0,1.0,0.00686,1.0,0.0,1.0,0.11685,0.0,0.0,1.0,0.03495,0.10457,4695.0,40.50852,115.90154,,,,,,,,,,,,0.18939,0.1396,0.66667,0.29956,0.2001,0.76014,0.53718,0.375,0.56214,0.71945,0.0
51093280200,93.0,0.0,1.0,0.98663,0.0,0.0798,0.0,0.04031,0.0,0.06398,1.0,0.00676,1.0,0.2684,0.0,0.00832,1.0,0.0,1.0,0.69909,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0039,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00676,1.0,0.0039,1.0,0.0,1.0,0.0,1.0,0.11304,0.0,0.05222,0.0,0.04158,0.10067,3801.0,252.11039,15.07673,0.08966,0.04893,0.0,0.12009,0.07172,0.75355,0.65171,0.05701,0.66839,0.70239,0.0,0.16497,0.14089,0.33333,0.19008,0.1972,0.78018,0.53634,0.75,0.63469,0.71415,0.0
51093280300,93.0,0.00314,1.0,0.97156,0.0,0.11404,0.0,0.09596,0.0,0.08294,1.0,0.00186,1.0,0.16298,0.0,0.00869,1.0,0.00972,1.0,0.78304,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0062,1.0,0.00248,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13146,0.0,0.0,1.0,0.35432,0.13606,5512.0,169.2288,32.57129,0.06794,0.0,0.0,0.13328,0.04674,0.73539,0.18701,0.69486,0.67738,0.64579,0.0,0.11965,0.14576,0.33333,0.14817,0.14993,0.75523,0.4403,0.63459,0.56606,0.67281,0.0
51093280400,93.0,0.0,1.0,0.97635,0.0,0.13868,0.0,0.12413,0.0,0.11125,1.0,0.0,1.0,0.23414,0.0,0.02478,1.0,0.0,1.0,0.68434,0.0,0.00793,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01437,1.0,0.00248,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11504,0.0,0.06049,0.0,0.03314,0.1072,3941.0,188.60557,20.89546,0.0559,0.0,0.0,0.1733,0.03475,0.74616,0.59723,0.57758,0.60717,0.67551,0.0,0.0979,0.38616,0.71785,0.11742,0.14446,0.7639,0.28158,0.87637,0.59679,0.68411,0.0
51093280103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10686,0.04873,0.64673,0.2347,0.11569,0.76132,0.61812,0.35202,0.66246,0.71403,0.0,,,,,,,,,,,
