name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
ADWOLFE VOLUNTEER FIRE DEPT,"104 THOMAS BRIDGE RD MARION, VA 24354-6459",False,602 - ROYAL OAK WEST - 0000,False,-81.58273,36.78905,
ADWOLFE VOLUNTEER FIRE DEPT,"104 THOMAS BRIDGE RD MARION, VA 24354-6459",False,701 - ADWOLFE - 0000,False,-81.58273,36.78905,
ATKINS ELEMENTARY SCHOOL,"5909 LEE HWY ATKINS, VA 24311-3015",False,501 - ATKINS - 0000,False,-81.41735,36.86793,
CHILHOWIE TOWN HALL,"325 E. LEE HWY CHILHOWIE, VA 24319",False,"301 - CHILHOWIE - 0480, 301 - CHILHOWIE - 0000",False,-81.68033,36.80037,
KONNAROCK COMMUNITY CENTER,"6535 WHITETOP RD TROUTDALE, VA 24378-2458",False,703 - KONNAROCK - 0000,False,-81.60552,36.67315,
MARION RECREATION CENTER,"100 E CHILHOWIE ST MARION, VA 24354-1804",False,"401 - EAST PARK - 0000, 401 - EAST PARK - 1560",False,-81.51623,36.83844,
MARION SENIOR HIGH SCHOOL,"848 STAGE ST MARION, VA 24354-4004",False,"502 - WASSONA - 0000, 502 - WASSONA - 1560",False,-81.50375,36.83842,
NORTHWOOD MIDDLE SCHOOL,"156 LONG HOLLOW RD SALTVILLE, VA 24370-4140",False,202 - RICH VALLEY - 0000,False,-81.62655,36.93,
RIVERSIDE BAPTIST CHURCH,"127 RED STONE RD CHILHOWIE, VA 24319",False,302 - ST CLAIR - 0000,False,-81.6313,36.76011,
SALTVILLE TOWN HALL,"217 PALMER AVE SALTVILLE, VA 24370",False,"101 - SALTVILLE - 0000, 101 - SALTVILLE - 2180",False,-81.76439,36.8789,
SENIOR CITIZENS BLDG,"307 SOUTH PARK STREET MARION, VA 24354",False,"601 - ROYAL OAK EAST - 0000, 601 - ROYAL OAK EAST - 1560",False,-81.51858,36.83055,
SMYTH CAREER&TECHNOLOGY CENTER,"147 FOX VALLEY RD MARION, VA 24354-6171",False,"201 - SEVEN MILE FORD - 0000, 201 - SEVEN MILE FORD - Town of Chilhowie, 201 - SEVEN MILE FORD - 201 - PRECINCT B",False,-81.61781,36.81105,
SUGAR GROVE SCHOOL SHOP,"242 TEAS RD SUGAR GROVE, VA 24375-3047",False,702 - SUGAR GROVE - 0000,False,-81.41631,36.77324,
WAYNE HENDERSON SCHOOL OF APP. ARTS,"203 N CHURCH ST MARION, VA 24354",False,"402 - WEST PARK - 1560, 402 - WEST PARK - 0000",False,-81.52008,36.8342,
