geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51760010201,760.0,0.0058,1.0,0.75687,0.0,0.08314,1.0,0.06412,0.0,0.03565,1.0,0.01058,1.0,0.27168,0.0,0.01642,1.0,0.0,1.0,0.70043,0.0,0.00018,1.0,0.00016,1.0,0.0,1.0,0.00015,1.0,0.01265,1.0,0.00327,1.0,0.00471,1.0,0.0,1.0,0.0,1.0,0.00539,1.0,0.0,1.0,0.00013,1.0,0.00922,0.0,0.12877,0.0,0.00216,0.01085,1766.0,1.26642,1394.48438,,,,,,,,,,,,0.17555,0.28032,0.06718,0.30866,0.1602,0.79929,0.39397,0.80585,0.61458,0.64644,0.0
51760010202,760.0,0.00546,1.0,0.75788,0.0,0.0834,1.0,0.05965,0.0,0.03504,1.0,0.01037,1.0,0.27166,0.0,0.01591,1.0,0.0,1.0,0.70204,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01267,1.0,0.00323,1.0,0.00484,1.0,0.0,1.0,0.0,1.0,0.00553,1.0,0.0,1.0,0.0,1.0,0.01139,0.0,0.23228,0.0,0.00865,0.01101,1969.0,2.63822,746.33703,,,,,,,,,,,,0.22789,0.23464,0.45011,0.20964,0.20182,0.79586,0.65476,0.95215,0.81028,0.78043,0.0
51760010300,760.0,0.01184,1.0,0.64448,0.0,0.18392,0.0,0.31536,0.0,0.09068,1.0,0.0,1.0,0.91557,0.0,0.005,1.0,0.00375,1.0,0.07567,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.005,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00659,0.0,0.06811,0.0,0.00126,0.00592,1480.0,1.24348,1190.20675,0.05176,0.0,0.0,0.0,0.05263,0.59046,1.0,0.0,0.52542,0.57943,0.0,0.16887,0.25,0.0,0.10526,0.16319,0.56874,0.44444,0.0,0.38255,0.55068,0.0
51760010401,760.0,0.01363,1.0,0.7777,0.0,0.15358,1.0,0.13768,0.0,0.0249,1.0,0.01868,1.0,0.27821,0.0,0.03463,1.0,0.0,1.0,0.63191,0.0,0.0,1.0,0.00389,1.0,0.0,1.0,0.00467,1.0,0.0,1.0,0.02607,1.0,0.00467,1.0,0.0,1.0,0.01401,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0121,0.0,0.0,1.0,0.00329,0.01592,2909.0,1.3842,2101.56975,0.0699,0.01885,0.13022,0.16939,0.059,0.73279,0.72918,0.73272,0.59326,0.60742,0.0,0.18311,0.17867,0.09231,0.24625,0.16768,0.75412,0.59229,0.6552,0.57129,0.6095,0.0
51760010402,760.0,0.02047,1.0,0.73836,0.0,0.099,1.0,0.12882,0.0,0.07345,1.0,0.01041,1.0,0.33109,0.0,0.01904,1.0,0.0,1.0,0.59246,0.0,0.0037,1.0,0.0,1.0,0.00114,1.0,0.0,1.0,0.00047,1.0,0.01372,1.0,0.00292,1.0,0.00484,1.0,0.0,1.0,8e-05,1.0,0.00085,1.0,0.00171,1.0,0.01691,0.0,0.07512,0.0,0.00424,0.02013,3568.0,2.23907,1593.51932,0.07985,0.02191,0.16545,0.1259,0.07963,0.75173,0.76806,0.64597,0.64638,0.66018,0.0,0.19469,0.16349,0.41731,0.22121,0.16357,0.78007,0.83349,0.61615,0.63381,0.67172,0.0
51760010500,760.0,0.0,1.0,0.84406,0.0,0.16025,0.0,0.05478,0.0,0.07325,1.0,0.01401,1.0,0.76943,0.0,0.00764,1.0,0.0,1.0,0.17452,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00191,1.0,0.00255,1.0,0.00191,1.0,0.0,1.0,0.00892,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0077,0.0,0.15754,0.0,0.00032,0.00779,1479.0,0.8004,1847.83342,0.07519,0.05765,0.18667,0.01881,0.07327,0.71753,0.71,0.84269,0.58879,0.69108,0.0,0.17061,0.29955,0.18873,0.18615,0.15836,0.70979,0.81317,0.71434,0.47236,0.66608,0.0
51760010600,760.0,0.02086,1.0,0.91481,0.0,0.13278,0.0,0.10183,0.0,0.04963,1.0,0.01916,1.0,0.62821,0.0,0.01045,1.0,0.0,1.0,0.26643,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01001,1.0,0.0,1.0,0.00044,1.0,0.00261,1.0,0.00348,1.0,0.00087,1.0,0.00958,1.0,0.00261,1.0,0.0,1.0,0.01005,0.0,0.11235,0.0,0.00321,0.01016,2022.0,0.89708,2253.97412,0.06495,0.01921,0.1071,0.0264,0.06249,0.67708,0.68855,0.66234,0.62165,0.64879,0.0,0.16919,0.25467,0.25449,0.17091,0.15313,0.67352,0.64625,0.54459,0.49141,0.63036,0.0
51760010700,760.0,0.03951,1.0,0.87725,0.0,0.16778,0.0,0.07828,0.0,0.07865,1.0,0.0,1.0,0.7382,0.0,0.07266,1.0,0.00075,1.0,0.13221,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00225,1.0,0.07041,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01324,0.0,0.16427,0.0,0.00147,0.0131,2513.0,1.04923,2395.09306,0.06684,0.0,0.08434,0.04756,0.07158,0.67168,0.66151,0.74774,0.54387,0.66228,0.0,0.16833,0.16451,0.03836,0.14245,0.16071,0.68461,0.74584,0.73655,0.47701,0.6661,0.0
51760010800,760.0,0.01699,1.0,0.75961,0.0,0.19635,0.0,0.26765,0.0,0.05415,1.0,0.01782,1.0,0.88831,0.0,0.0255,1.0,0.00361,1.0,0.06476,0.0,0.0097,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00361,1.0,0.01218,1.0,0.00677,1.0,0.0097,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00135,1.0,0.02111,0.0,0.24465,0.0,0.00063,0.01777,3505.0,1.46961,2384.99022,0.07066,0.0,0.0,0.0841,0.07228,0.64469,0.61823,0.37608,0.45861,0.63962,0.0,0.1684,0.09105,0.33662,0.15377,0.16072,0.65277,0.63937,0.70938,0.46381,0.63703,0.0
51760010900,760.0,0.01233,1.0,0.73135,0.0,0.2156,0.0,0.25948,0.0,0.06762,1.0,0.0,1.0,0.83589,0.0,0.01766,1.0,0.0,1.0,0.1216,0.0,0.00124,1.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.00681,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01371,0.0,0.11177,0.0,0.00266,0.01291,2813.0,1.76362,1595.01484,0.07572,0.0,0.0,0.1075,0.07781,0.61487,0.37735,0.88651,0.47708,0.6168,0.0,0.17755,0.53556,0.11292,0.12362,0.17285,0.62944,0.57771,0.53008,0.51521,0.62101,0.0
51760011000,760.0,0.01767,1.0,0.84886,0.0,0.27092,0.0,0.16808,0.0,0.09345,1.0,0.03311,1.0,0.74393,0.0,0.01472,1.0,0.0,1.0,0.15011,0.0,0.00515,1.0,0.0,1.0,0.0,1.0,0.0011,1.0,0.00846,1.0,0.0,1.0,0.01729,1.0,0.0,1.0,0.01398,1.0,0.0,1.0,0.00184,1.0,0.0,1.0,0.01188,0.0,0.1787,0.0,0.00092,0.01057,2220.0,1.30377,1702.75943,0.05551,0.0,0.0,0.10714,0.05481,0.64712,0.625,1.0,0.45902,0.64039,0.0,0.18112,0.0,0.0,0.15686,0.17369,0.64735,0.61538,1.0,0.5,0.62388,0.0
51760011100,760.0,0.01466,1.0,0.87378,0.0,0.14327,0.0,0.19908,0.0,0.35907,1.0,0.01961,0.0,0.6682,0.0,0.01838,0.0,0.00735,1.0,0.26471,0.0,0.00705,1.0,0.00061,1.0,0.0,1.0,0.00123,1.0,0.00276,1.0,0.00245,1.0,0.00337,1.0,0.0098,1.0,0.00031,1.0,0.0,1.0,0.00398,1.0,0.0,1.0,0.01624,0.0,0.01415,0.0,0.01832,0.01574,3588.0,2.50552,1432.03835,0.05629,0.02595,0.0543,0.02373,0.05252,0.58425,0.62277,0.5387,0.61225,0.54822,0.0,0.17264,0.19898,0.29818,0.15249,0.14532,0.58012,0.54203,0.43444,0.42407,0.51988,0.0
51760020100,760.0,0.02623,1.0,0.43672,1.0,0.29424,1.0,0.56083,0.0,0.05492,1.0,0.01135,1.0,0.9374,0.0,0.01301,1.0,0.0,1.0,0.03592,1.0,0.00012,1.0,0.0,1.0,0.0,1.0,0.01135,1.0,0.00064,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01135,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00738,0.0,0.3436,0.0,0.00087,0.00346,1709.0,0.99015,1726.00931,0.02786,0.0,0.0,0.02439,0.02722,0.52923,0.23077,0.0,0.42708,0.53048,0.0,0.15445,0.0,0.0,0.07042,0.1523,0.41429,0.11111,0.0,0.24399,0.41257,0.0
