osm_id,code,fclass,name,lon,lat
356559912,2082,school,Atlantic High School,-75.54993,37.92596
356560840,2082,school,Chincoteague High School,-75.3639,37.94278
356564033,2082,school,North Accomack Elementary School,-75.56132,37.85624
356566127,2082,school,Mary N Smith Middle School,-75.6493,37.73755
356566162,2082,school,Pungoteague Elementary School,-75.79261,37.65278
356566951,2082,school,University of Virginia Eastern Shore Branch,-75.48354,37.93512
356567085,2082,school,Walker School,-75.67715,37.71541
356601452,2082,school,Bloxom Elementary School,-75.61715,37.83235
356601479,2082,school,Nandua High School,-75.72565,37.67888
356601492,2082,school,Parksley Middle School,-75.6569,37.78618
356601508,2082,school,University of Virginia Eastern Shore Branch,-75.48242,37.93568
356606240,2082,school,Arcadia High School,-75.55047,37.92534
356606282,2082,school,Rock Church Academy,-75.72864,37.67154
356606306,2082,school,Onancock Learning Center,-75.74809,37.70954
356606411,2082,school,Badger Technical Center South,-75.72544,37.67928
356606429,2082,school,Kegotank Elementary School,-75.57819,37.83474
356606464,2082,school,Lighthouse Christian Academy,-75.35321,37.9273
356606644,2082,school,Badger Technical Center North,-75.55019,37.92529
356606752,2082,school,Nandua Middle School,-75.72586,37.68134
356606753,2082,school,Arcadia Middle School,-75.55416,37.92454
356606754,2082,school,Old Dominion University - Wallops Island,-75.48269,37.93559
5595522729,2501,supermarket,Food Lion,-75.53913,37.94364
7431625227,2303,cafe,Crossroads Coffee Shop,-75.71626,37.69059
