provider,lat,lon,num_stops_per_week,score
Blackstone Area Bus Service,37.22638,-77.4053,6.0,1.0
GRTC,37.22643,-77.4052,8.0,1.0
Petersburg Area Transit,37.22647,-77.40519,520.0,4.0
Petersburg Area Transit,37.22664,-77.40119,99.0,2.0
Petersburg Area Transit,37.22703,-77.39917,99.0,2.0
Petersburg Area Transit,37.22747,-77.39671,99.0,2.0
Petersburg Area Transit,37.22874,-77.39214,74.0,1.0
Petersburg Area Transit,37.22987,-77.38975,25.0,1.0
Petersburg Area Transit,37.23045,-77.3882,25.0,1.0
Petersburg Area Transit,37.23091,-77.38682,25.0,1.0
Petersburg Area Transit,37.23165,-77.3847,25.0,1.0
Petersburg Area Transit,37.23221,-77.38337,25.0,1.0
Petersburg Area Transit,37.23299,-77.38364,25.0,1.0
Petersburg Area Transit,37.23362,-77.38455,25.0,1.0
Petersburg Area Transit,37.2342,-77.38494,25.0,1.0
Petersburg Area Transit,37.23391,-77.38703,25.0,1.0
Petersburg Area Transit,37.23622,-77.38343,25.0,1.0
Petersburg Area Transit,37.23728,-77.37919,25.0,1.0
Petersburg Area Transit,37.23764,-77.37784,25.0,1.0
Petersburg Area Transit,37.23702,-77.37752,25.0,1.0
Petersburg Area Transit,37.23618,-77.37691,25.0,1.0
Petersburg Area Transit,37.23536,-77.3763,25.0,1.0
Petersburg Area Transit,37.23456,-77.37569,25.0,1.0
Petersburg Area Transit,37.23496,-77.37481,25.0,1.0
Petersburg Area Transit,37.23569,-77.37534,25.0,1.0
Petersburg Area Transit,37.23651,-77.37595,25.0,1.0
Petersburg Area Transit,37.23786,-77.37682,25.0,1.0
Petersburg Area Transit,37.23829,-77.37543,25.0,1.0
Petersburg Area Transit,37.23873,-77.37377,25.0,1.0
Petersburg Area Transit,37.23773,-77.37288,25.0,1.0
Petersburg Area Transit,37.23797,-77.3712,25.0,1.0
Petersburg Area Transit,37.23814,-77.36938,25.0,1.0
Petersburg Area Transit,37.23834,-77.36755,25.0,1.0
Petersburg Area Transit,37.23853,-77.36565,25.0,1.0
Petersburg Area Transit,37.23865,-77.36452,25.0,1.0
Petersburg Area Transit,37.23975,-77.36567,25.0,1.0
Petersburg Area Transit,37.23968,-77.36662,25.0,1.0
Petersburg Area Transit,37.23925,-77.3709,25.0,1.0
Petersburg Area Transit,37.23915,-77.37188,25.0,1.0
Petersburg Area Transit,37.23904,-77.37313,25.0,1.0
Petersburg Area Transit,37.23835,-77.37615,25.0,1.0
Petersburg Area Transit,37.23817,-77.37697,25.0,1.0
Petersburg Area Transit,37.23759,-77.37905,25.0,1.0
Petersburg Area Transit,37.23518,-77.38806,25.0,1.0
Petersburg Area Transit,37.2348,-77.3898,25.0,1.0
Petersburg Area Transit,37.23427,-77.39095,25.0,1.0
Petersburg Area Transit,37.233,-77.39373,25.0,1.0
Petersburg Area Transit,37.22919,-77.39343,49.0,1.0
Petersburg Area Transit,37.22893,-77.39762,99.0,2.0
Petersburg Area Transit,37.22845,-77.40026,75.0,1.0
Petersburg Area Transit,37.22452,-77.38683,49.0,1.0
Petersburg Area Transit,37.22319,-77.38502,49.0,1.0
Petersburg Area Transit,37.22144,-77.38337,49.0,1.0
Petersburg Area Transit,37.21837,-77.38344,49.0,1.0
Petersburg Area Transit,37.21565,-77.36696,24.0,1.0
Petersburg Area Transit,37.20266,-77.34006,48.0,1.0
Petersburg Area Transit,37.19067,-77.34871,24.0,1.0
Petersburg Area Transit,37.18648,-77.34702,24.0,1.0
Petersburg Area Transit,37.18575,-77.34626,48.0,1.0
