geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51195930700,195,0.00094,1,0.90028,0,0.27208,0,0.23732,0,0.06058,1,0.00241,1,0.16757,0,0.00874,1,0.00121,1,0.80862,0,0.0,1,0.0,1,0.00301,1,0.0,1,0.00301,1,0.0,1,0.0,1,0.0009,1,0.0,1,0.0,1,0.0009,1,0.0,1,0.0842,0,0.26829,0,0.03931,0.07564,2571,96.86729,26.54147,0.0648,0.09091,0.22222,0.1079,0.64166,0.0,0.0,0.67435,0.09668,0.0,0.14286,0.1164,0.68848,0.41573,0.4375,0.60981
51195930800,195,0.00201,1,0.95667,0,0.2435,0,0.15367,0,0.0645,1,0.00193,1,0.00227,1,0.01537,1,1e-05,1,0.98037,0,0.0,1,0.0,1,1e-05,1,0.01533,1,1e-05,1,0.0,1,0.0,1,0.00192,1,0.0,1,0.0,1,0.0,1,0.0,1,0.05218,0,0.19886,0,0.02779,0.05528,1826,118.99836,15.34475,0.06482,0.09091,0.22222,0.10515,0.64176,0.00689,0.01653,0.67556,0.09696,0.0,0.14286,0.10621,0.68326,0.33246,0.4375,0.6007
51195930900,195,0.0,1,0.9164,0,0.22558,0,0.20075,0,0.09117,1,0.01249,1,0.02685,1,0.00346,1,0.0,1,0.95189,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0008,1,0.0,1,0.00452,1,0.0,1,0.0,1,0.0,1,0.09632,0,0.04723,0,0.31212,0.12184,4037,43.02846,93.82163,0.10891,0.08668,0.22222,0.07385,0.64378,0.55978,0.46068,0.66493,0.10381,0.0,0.14286,0.10916,0.69036,0.53582,0.4375,0.61983
51195931000,195,0.0,1,0.92872,0,0.33117,0,0.24022,0,0.06203,1,0.0,1,0.02772,1,0.0,1,0.0,1,0.97227,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.05583,0,0.1664,0,0.03218,0.06347,2093,156.20821,13.39878,0.06449,0.0,,0.02393,0.66342,0.3335,0.0,0.66732,0.08237,0.0,0.18581,0.03076,0.69298,0.0,0.45019,0.63169
51195931100,195,0.0,1,0.8963,0,0.38133,0,0.36325,0,0.06527,1,0.0,1,0.01032,1,0.00258,1,0.0,1,0.93363,0,0.0,1,0.0,1,0.0,1,0.00111,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.10034,0,0.19973,0,0.02249,0.06013,2465,162.21916,15.19549,0.05738,0.0,0.0,0.0,0.6007,0.0,0.0,0.5522,0.1077,0.0,0.0,0.10871,0.61542,0.0,0.0,0.47386
51195931200,195,0.00195,1,0.90624,0,0.23863,0,0.21275,0,0.06637,1,0.00906,1,0.15102,0,0.0136,0,0.00088,1,0.80716,0,0.0019,1,0.00044,1,0.0019,1,0.0,1,0.00292,1,0.00292,1,0.00585,1,0.00044,1,0.0,1,0.0,1,0.00088,1,0.00088,1,0.17706,0,0.38224,0,0.19839,0.14153,5454,38.27059,142.51153,0.06939,0.0,1.0,0.06759,0.63413,0.35301,0.55455,0.56327,0.10457,0.0,1.0,0.1123,0.67018,0.3247,1.0,0.52746
51195931300,195,0.00206,1,0.92815,0,0.15647,0,0.15275,0,0.10387,1,2e-05,1,0.00034,1,0.01638,1,0.00188,1,0.96098,0,0.0,1,0.0,1,0.0,1,0.01635,1,1e-05,1,1e-05,1,1e-05,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0947,0,0.18191,0,0.04407,0.10548,3609,92.6208,38.96533,0.07518,0.0,1.0,0.07974,0.66514,0.43408,0.09834,0.63467,0.09681,0.0,1.0,0.08539,0.70125,0.43631,1.0,0.57117
51195931400,195,0.00798,1,0.94472,0,0.1827,0,0.15997,0,0.17861,0,0.00391,1,0.01705,1,0.01068,1,0.0,1,0.95255,0,0.00144,1,0.00185,1,0.00226,1,0.00349,1,0.00164,1,0.0,1,0.0,1,0.0,1,0.00391,1,0.0,1,0.0,1,0.0,1,0.12262,0,0.20376,0,0.22966,0.13458,4573,103.45064,44.20466,0.14786,0.24342,0.23593,0.14231,0.66561,0.50738,0.63621,0.66471,0.10143,0.18948,0.04878,0.11282,0.71375,0.57505,0.60295,0.61291
51195931500,195,0.01928,1,0.87171,0,0.32538,0,0.32886,0,0.1042,1,0.00115,1,0.03412,1,0.02328,0,0.00346,1,0.93154,0,0.0,1,0.00369,1,0.00092,1,0.01867,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.00115,1,0.0,1,0.0,1,0.10135,0,0.09335,0,0.04041,0.12151,4256,94.06285,45.24634,0.10587,0.14085,0.24407,0.08236,0.60943,0.31127,0.60015,0.56649,0.09171,0.33844,0.01738,0.08637,0.67538,0.37798,0.56752,0.55071
51195931600,195,0.0,1,0.90027,0,0.3755,0,0.16552,0,0.07387,1,0.00449,1,0.00816,1,0.0,1,0.00449,1,0.97266,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.00449,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.06281,0,0.14656,0,0.03694,0.06893,2421,85.66334,28.2618,0.08454,0.0,,0.03276,0.59575,0.20352,0.0,0.5456,0.0892,0.5,,0.06335,0.65773,0.20301,0.0,0.53087
