geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51069050100,69.0,0.00986,1.0,0.97946,0.0,0.09556,0.0,0.03695,0.0,0.0825,1.0,0.02613,1.0,0.05208,1.0,0.04727,0.0,0.0,1.0,0.87453,0.0,0.01066,1.0,0.0,1.0,0.0,1.0,0.01891,1.0,0.01478,1.0,0.00292,1.0,0.00206,1.0,0.0,1.0,0.01186,1.0,0.0,1.0,0.0,1.0,0.00653,1.0,0.07129,0.0,0.04905,0.0,0.04863,0.06538,6774.0,64.51065,105.00592,0.06682,0.09294,0.08751,0.14073,0.07143,0.68502,0.57131,0.66183,0.47746,0.57571,0.0,0.1532,0.21867,0.29791,0.2025,0.16715,0.73041,0.5795,0.77407,0.60714,0.63614,0.0
51069050200,69.0,0.00491,1.0,0.98612,0.0,0.07479,0.0,0.03334,0.0,0.10445,1.0,0.02271,1.0,0.01386,1.0,0.02796,1.0,0.0,1.0,0.91874,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01195,1.0,0.0,1.0,0.01601,1.0,0.0,1.0,0.00167,1.0,0.01195,1.0,0.0043,1.0,0.0,1.0,0.0,1.0,0.05303,0.0,0.05886,0.0,0.06311,0.05033,4053.0,78.03254,51.93987,0.10387,0.161,0.3256,0.25906,0.1276,0.72645,0.53429,0.81347,0.54034,0.58689,0.0,0.16647,0.19208,0.44726,0.2898,0.282,0.77972,0.61142,0.78054,0.65215,0.61766,0.0
51069050300,69.0,0.0,1.0,0.97251,0.0,0.0789,1.0,0.04857,1.0,0.04103,1.0,0.0,1.0,0.00547,1.0,0.00427,1.0,0.01299,1.0,0.97077,0.0,0.00068,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00051,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07155,0.0,0.0,1.0,0.02199,0.08126,6362.0,243.52632,26.12449,0.09376,0.01154,0.26387,0.20245,0.11805,0.72403,0.73063,0.90226,0.49311,0.6341,0.0,0.13572,0.07207,0.04659,0.21198,0.13906,0.76468,0.67863,0.426,0.60975,0.68079,0.0
51069050401,69.0,0.00497,1.0,0.98484,0.0,0.12915,0.0,0.07677,0.0,0.07334,1.0,0.00372,1.0,0.00326,1.0,0.03303,1.0,0.00589,1.0,0.94387,0.0,0.02124,1.0,0.0,1.0,0.0,1.0,0.00992,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04728,0.0,0.0,1.0,0.00359,0.05177,4505.0,155.62184,28.94838,,,,,,,,,,,,0.11309,0.18404,0.4,0.17357,0.28876,0.71758,0.51624,0.34912,0.52841,0.67065,0.0
51069050402,69.0,0.00497,1.0,0.98484,0.0,0.12915,0.0,0.07677,0.0,0.07334,1.0,0.00372,1.0,0.00326,1.0,0.03303,1.0,0.00589,1.0,0.94387,0.0,0.02124,1.0,0.0,1.0,0.0,1.0,0.00992,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02997,0.0,0.0,1.0,0.01004,0.03545,2835.0,139.1033,20.38054,,,,,,,,,,,,0.13809,0.1499,0.4,0.21658,0.15958,0.75635,0.56355,0.45551,0.60215,0.56693,0.0
51069050500,69.0,0.00916,1.0,0.94696,0.0,0.12867,0.0,0.06216,0.0,0.06179,1.0,0.00807,1.0,0.0055,1.0,0.03007,1.0,0.0,1.0,0.92501,0.0,0.02255,1.0,0.0,1.0,0.0,1.0,0.00752,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00238,1.0,0.00385,1.0,0.0,1.0,0.0,1.0,0.00183,1.0,0.07276,0.0,0.11761,0.0,0.05592,0.06442,5342.0,96.22064,55.51824,0.10895,0.00154,0.2955,0.21113,0.11013,0.71712,0.53877,0.62181,0.55635,0.54858,0.0,0.18039,0.24169,0.31625,0.24901,0.30596,0.78791,0.5553,0.43725,0.6249,0.80595,0.0
51069050600,69.0,0.02364,1.0,0.96128,0.0,0.07916,0.0,0.07053,0.0,0.08296,1.0,0.008,1.0,0.06528,0.0,0.08339,0.0,0.0,1.0,0.79511,0.0,0.00927,1.0,0.0,1.0,0.00084,1.0,0.06022,1.0,0.01095,1.0,0.00211,1.0,0.00042,1.0,0.0,1.0,0.00211,1.0,0.0,1.0,0.0,1.0,0.00358,1.0,0.05468,0.0,0.0,1.0,0.02875,0.0556,4716.0,80.59236,58.51671,0.08616,0.07405,0.13106,0.20557,0.07079,0.73449,0.54921,0.34515,0.56492,0.52096,0.0,0.16687,0.22032,0.46245,0.23508,0.21386,0.77596,0.54554,0.55953,0.627,0.50822,0.0
51069050700,69.0,0.00788,1.0,0.95796,0.0,0.10339,0.0,0.06037,0.0,0.10658,1.0,0.00742,1.0,0.02057,1.0,0.04722,0.0,0.00169,1.0,0.91501,0.0,0.01282,1.0,0.0,1.0,0.0,1.0,0.02057,1.0,0.00506,1.0,0.00405,1.0,0.0,1.0,0.00742,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00472,1.0,0.03641,0.0,0.05843,0.0,0.04937,0.03398,2976.0,51.97874,57.25418,0.05535,0.04348,0.16667,0.15743,0.0949,0.7207,0.6777,0.17389,0.6699,0.53444,0.0,0.1461,0.19051,0.6794,0.19196,0.20915,0.74105,0.59636,0.52822,0.59622,0.51982,0.0
51069050801,69.0,0.06215,0.0,0.97316,0.0,0.10786,0.0,0.09317,0.0,0.1044,1.0,0.03512,1.0,0.03978,1.0,0.15639,0.0,0.00815,1.0,0.73203,0.0,0.0,1.0,0.00097,1.0,0.00213,1.0,0.12282,0.0,0.02231,1.0,0.00815,1.0,0.0,1.0,0.00155,1.0,0.03046,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05864,0.0,0.0,1.0,0.02579,0.06889,6700.0,37.29376,179.65474,0.08246,0.04256,0.18741,0.11106,0.0661,0.7017,0.47268,0.48422,0.52725,0.54168,0.0,0.19703,0.17617,0.60773,0.17964,0.22839,0.7507,0.55511,0.57002,0.57228,0.55506,0.0
51069050804,69.0,0.03525,1.0,0.99156,0.0,0.0567,0.0,0.04194,0.0,0.07948,1.0,0.01098,1.0,0.0509,0.0,0.07798,0.0,0.00449,1.0,0.82445,0.0,0.02483,1.0,0.0,1.0,0.0,1.0,0.02458,1.0,0.02046,0.0,0.00299,1.0,0.00873,1.0,0.0,1.0,0.001,1.0,0.0,1.0,0.00125,1.0,0.0,1.0,0.05374,0.0,0.0,1.0,0.02612,0.05537,5142.0,3.5921,1431.47346,,,,,,,,,,,,0.2036,0.18433,0.42192,0.20449,0.15997,0.77096,0.60727,0.67033,0.57956,0.6006,0.0
