name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
AMERICAN LEGION POST 99,"1034 MALLARD LN SOUTH BOSTON, VA 24592-6193",False,"305 - SINAI - 0001, 305 - SINAI - 0000",False,-78.952,36.75133,
"BANISTER, STAUNTON RIVER, & SUNNYSIDE BAPTIST CTR.","7114 CHATHAM RD NATHALIE, VA 24577",False,302 - MEADVILLE - 0000,False,-79.03745,36.83616,
CHILDREY BAPTIST CHURCH,"1224 CHILDREY CHURCH ROAD NATHALIE, VA 24577",False,101 - CHILDREY - 0000,False,-78.97571,36.99242,
CLOVER FIRE DEPARTMENT,"1020 NORTH GAYLE STREET CLOVER, VA 24534",False,203 - CLOVER - 0000,False,-78.73146,36.83373,
CLUSTER SPG FIRE DEPT COMM CTR,"1011 BLACK WALNUT CHURCH RD ALTON, VA 24520-3071",False,"701 - HYCO - 0001, 701 - HYCO - 0000",False,-78.92204,36.61228,
COMM ACTION CHILD CARE CENTER,"1176 HUELL MATTHEWS HWY SOUTH BOSTON, VA 24592-7124",False,"601 - BLACK WALNUT - 0000, 601 - BLACK WALNUT - 0001",False,-78.89987,36.68375,
FIRE TRAINING SCHOOL,"1018 MIDDLE SCHOOL CIR SOUTH BOSTON, VA 24592-4942",False,"403 - CENTER - 0000, 403 - CENTER - 1160D, 403 - CENTER - 2280, 403 - CENTER - 1160B",False,-78.91699,36.72391,
Halifax County Agricultural Marketing Center,"1001 FARMWAY LANE SCOTTSBURG, VA 24589",False,"201 - CLAYS MILL - 0001, 201 - CLAYS MILL - 0000",False,-78.85745,36.78968,
LIBERTY FIRE STATION,"4070 LIBERTY RD NATHALIE, VA 24577-2546",False,102 - LIBERTY - 0000,False,-78.97268,36.89085,
MARY BETHUNE COMPLEX GYMNASIUM,"1030 COWFORD RD HALIFAX, VA 24558-3100",False,"401 - COURTHOUSE - 1160B, 401 - COURTHOUSE - 1160D, 401 - COURTHOUSE - 1160C, 401 - COURTHOUSE - 1160A, 401 - COURTHOUSE - 0000",False,-78.92271,36.76892,
MIDWAY FIRE STATION,"11009 BILL TUCK HWY VIRGILINA, VA 24598-3105",False,702 - MIDWAY - 0000,False,-78.72473,36.66258,
NORTH HALIFAX FIRE STATION,"4201 LEDA GROVE RD NATHALIE, VA 24577-3513",False,103 - REPUBLICAN GROVE - 0000,False,-79.04497,36.94263,
OAK LEVEL FIRE STATION,"2019 OAK LEVEL RD HALIFAX, VA 24558-2369",False,304 - VERNON HILL - 0000,False,-79.10144,36.73956,
SCOTTSBURG COMMUNITY CENTER,"3050 SCOTTSBURG RD SCOTTSBURG, VA 24589-3010",False,"503 - SCOTTSBURG - 0000, 503 - SCOTTSBURG - 0001",False,-78.79213,36.75721,
SOUTH BOSTON FIRE STATION,"403 BROAD ST SOUTH BOSTON, VA 24592-3223",False,"502 - DAN RIVER - 0000, 502 - DAN RIVER - 0001",False,-78.8996,36.69805,
South Boston Recreation Bld,"1620 JEFFRESS BLVD SOUTH BOSTON, VA 24592",False,"801 - SOUTH BOSTON - 0000, 801 - SOUTH BOSTON - 0001",False,-78.90836,36.70802,
TRIANGLE FIRE STATION,"1051 MORTONS FERRY RD NATHALIE, VA 24577-4003",False,202 - CROSSROADS - 0000,False,-78.86382,36.9016,
TURBEVILLE FIRE DEPARTMENT,"1002 MELON ROAD SOUTH BOSTON, VA 24592",False,603 - MT CARMEL - 0000,False,-79.03963,36.62366,
UNION RURITAN BUILDING,"3055 UNION CHURCH ROAD SOUTH BOSTON, VA 24592",False,605 - UNION - 0000,False,-79.00126,36.72393,
VIRGILINA FIRE STATION,"8052 FLORENCE AVENUE VIRGILINA, VA 24598",False,"703 - VIRGILINA - 0000, 703 - VIRGILINA - 0001",False,-78.7752,36.54461,
