geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51191010101,191.0,0.0,1.0,0.97014,0.0,0.24197,0.0,0.06031,0.0,0.04817,1.0,0.01825,1.0,0.00075,1.0,0.00469,1.0,0.0,1.0,0.94927,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00468,1.0,0.0,1.0,1e-05,1.0,0.01824,1.0,0.0,1.0,1e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05961,0.0,0.01786,0.0,0.09058,0.0652,3537.0,39.10244,90.45471,,,,,,,,,0.12855,0.00624,0.0,0.15112,0.73167,0.78206,0.16667,0.57017
51191010102,191.0,3e-05,1.0,0.97005,0.0,0.24073,0.0,0.06031,0.0,0.04827,1.0,0.01823,1.0,0.00072,1.0,0.00522,1.0,0.0,1.0,0.94895,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00471,1.0,0.0,1.0,0.00013,1.0,0.0182,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05587,0.0,0.0,1.0,0.00774,0.06784,3401.0,46.4273,73.25432,,,,,,,,,0.11147,0.3218,0.27367,0.15416,0.75247,0.53158,0.57857,0.63633
51191010200,191.0,3e-05,1.0,0.95799,0.0,0.2265,0.0,0.1814,0.0,0.05538,1.0,1e-05,1.0,0.00533,1.0,0.00016,1.0,0.0,1.0,0.98804,0.0,0.0,1.0,0.0,1.0,2e-05,1.0,0.00012,1.0,2e-05,1.0,1e-05,1.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08868,0.0,0.03552,0.0,0.0288,0.09557,5084.0,83.11099,61.17121,0.07002,0.0,0.0,0.05948,0.69538,0.68804,0.0,0.69742,0.10912,0.24018,0.0,0.11087,0.71962,0.70145,0.0,0.64395
51191010301,191.0,0.0,1.0,0.94725,0.0,0.1675,0.0,0.18624,0.0,0.08532,1.0,0.0,1.0,0.00857,1.0,0.0,1.0,0.0,1.0,0.97859,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05908,0.0,0.11892,0.0,0.0115,0.06036,3178.0,260.98816,12.1768,,,,,,,,,0.09608,0.11895,0.0,0.11574,0.7355,0.65531,0.0,0.63129
51191010302,191.0,0.0,1.0,0.94725,0.0,0.1675,0.0,0.18624,0.0,0.08532,1.0,0.0,1.0,0.00856,1.0,0.0,1.0,0.0,1.0,0.97859,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05899,0.0,0.1435,0.0,0.00989,0.05934,3255.0,282.2195,11.53358,,,,,,,,,0.10062,0.04086,0.14286,0.09516,0.74861,0.59223,0.38889,0.66074
51191010401,191.0,0.00317,1.0,0.96147,0.0,0.10194,1.0,0.06264,1.0,0.05889,1.0,0.01613,1.0,0.00225,1.0,0.05551,0.0,0.0,1.0,0.91485,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00938,1.0,0.0,1.0,0.01125,1.0,0.01313,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04789,0.0,0.10301,0.0,0.0144,0.04767,2556.0,31.88432,80.16479,0.15403,0.12321,0.08354,0.23352,0.69735,0.47983,0.48174,0.72143,0.16184,0.00039,0.25368,0.19528,0.74446,0.40725,0.59654,0.62506
51191010402,191.0,0.0,1.0,0.97085,0.0,0.14536,0.0,0.10542,0.0,0.05059,1.0,0.00131,1.0,0.00131,1.0,0.01893,1.0,0.0,1.0,0.96736,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01012,1.0,0.00881,1.0,0.0,1.0,0.00131,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05683,0.0,0.02154,0.0,0.08961,0.0658,3307.0,31.72711,104.23261,0.12771,0.29998,0.20484,0.22167,0.72778,0.70436,0.42857,0.68593,0.13488,0.06973,0.31293,0.16389,0.78069,0.90162,0.28599,0.66227
51191010501,191.0,0.00707,1.0,0.94693,0.0,0.10899,0.0,0.09228,0.0,0.09023,1.0,0.01448,1.0,0.02051,1.0,0.01472,1.0,0.0029,1.0,0.94282,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0041,1.0,0.00507,1.0,0.0,1.0,0.00772,1.0,0.00386,1.0,0.00169,1.0,0.00121,1.0,0.0,1.0,0.0,1.0,0.07976,0.0,0.18087,0.0,0.25518,0.06891,4042.0,17.6035,229.61342,0.14756,0.25865,0.29454,0.15372,0.68822,0.42616,0.58462,0.71776,0.17739,0.10788,0.26401,0.20119,0.73113,0.6913,0.41133,0.64333
51191010502,191.0,0.00215,1.0,0.88539,0.0,0.23838,0.0,0.28317,0.0,0.04534,1.0,0.00535,1.0,0.0349,1.0,0.0028,1.0,0.0,1.0,0.92741,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00255,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07277,0.0,0.15193,0.0,0.20232,0.06538,3739.0,11.22883,332.98211,0.15413,0.20974,0.14975,0.21078,0.6889,0.4376,0.57798,0.71394,0.17313,0.07554,0.2189,0.19818,0.73007,0.43622,0.51436,0.63088
51191010601,191.0,0.01326,1.0,0.96785,0.0,0.21536,0.0,0.14531,0.0,0.05345,1.0,0.00866,1.0,0.03093,1.0,0.02871,1.0,0.0,1.0,0.92378,0.0,0.0099,1.0,0.0,1.0,0.0,1.0,0.01881,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00198,1.0,0.07221,0.0,0.11832,0.0,0.0721,0.07278,4115.0,55.48346,74.16624,0.1194,0.24848,0.12464,0.12556,0.69452,0.51689,0.5594,0.74664,0.12724,0.14924,0.28066,0.15359,0.74772,0.59844,0.46354,0.64345
51191010602,191.0,0.02143,1.0,0.97581,0.0,0.22383,0.0,0.14541,0.0,0.32115,0.0,0.00994,1.0,0.05075,1.0,0.02768,1.0,0.0,1.0,0.89532,0.0,0.0,1.0,0.00532,1.0,0.011,1.0,0.00284,1.0,0.00071,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00177,1.0,0.0,1.0,0.00816,1.0,0.0,1.0,0.05633,0.0,0.32833,0.0,0.0808,0.04307,2639.0,42.03195,62.78557,0.0962,0.31448,0.1047,0.07181,0.67261,0.49631,0.57529,0.75446,0.10672,0.17363,0.14286,0.12142,0.72679,0.57841,0.38889,0.61618
51191010700,191.0,0.01497,1.0,0.94075,0.0,0.22519,0.0,0.21299,0.0,0.06677,1.0,0.0,1.0,0.0096,1.0,0.05237,0.0,0.00083,1.0,0.9228,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04653,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08227,0.0,0.16686,0.0,0.05781,0.07949,4292.0,137.60891,31.18984,0.06483,0.00049,0.0,0.14026,0.68832,0.72293,0.5,0.72675,0.10282,0.00037,0.0,0.10125,0.73611,0.28933,0.0,0.693
51191010800,191.0,0.0068,1.0,0.98263,0.0,0.15653,0.0,0.09621,0.0,0.11347,1.0,0.0,1.0,0.01733,1.0,0.00838,1.0,0.0,1.0,0.96842,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00279,1.0,0.00559,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06427,0.0,0.25757,0.0,0.00193,0.05729,2958.0,220.53967,13.41255,0.08959,0.03497,0.0,0.0837,0.70807,0.7017,0.5,0.7256,0.09383,0.24863,1.0,0.09263,0.75805,0.77256,1.0,0.63653
