name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
SALEM CIVIC CENTER,"1001 BOULEVARD SALEM , VA 24153",False,010 - HIDDEN VALLEY - 0000,False,-80.03973,37.28531,
SALEM CIVIC CENTER,"1001 BOULEVARD SALEM, VA 24153",False,002 - CONEHURST - 0000,False,-80.03973,37.28531,
SALEM CIVIC CENTER,"1001 BOULEVARD SALEM, VA 24153",False,008 - EAST SALEM - 0000,False,-80.03973,37.28531,
SALEM CIVIC CENTER,"1001 BOULEVARD SALEM, VA 24153-5207",False,005 - NORTH SALEM NO 1 - 0000,False,-80.05476,37.29347,
SALEM CIVIC CENTER,"1001 BOULEVARD SALEM, VA 24153-5207",False,006 - SOUTH SALEM NO 1 - 0000,False,-80.05476,37.29347,
Salem City Registrar Office,19 E. CLAY STREET SALEM VA 24153,True,Locality wide location,False,-80.05814,37.2938,
Salem Civic Center,"1001 BOULEVARD SALEM, VA 24153",False,001 - NORTH SALEM NO 2 - 0000,False,-80.03973,37.28531,
Salem Civic Center,"1001 BOULEVARD SALEM, VA 24153",False,004 - WEST SALEM - 0000,False,-80.03973,37.28531,
Salem Civic Center,"1001 BOULEVARD SALEM, VA 24153",False,007 - SOUTH SALEM NO 2 - 0000,False,-80.03973,37.28531,
Salem Civic Center,"1001 BOULEVARD SALEM, VA 24153",False,009 - SOUTH SIDE HILLS - 0000,False,-80.03973,37.28531,
Salem Civic Center,"1001 BOULVARD SALEM, VA 24153",False,003 - BEVERLY HEIGHTS - 0000,False,-80.03154,37.31886,
Salem City Registrar Office,19 E CLAY ST SALEM VA 24153,True,Locality wide location,False,-80.05814,37.2938,
