geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51121020100,121.0,0.01277,1.0,0.94365,1.0,0.04232,1.0,0.29407,1.0,0.98194,0.0,0.05981,0.0,0.05096,0.0,0.06501,0.0,0.0055,1.0,0.79313,0.0,0.00397,1.0,0.00526,1.0,0.0,1.0,0.0062,1.0,0.00432,1.0,0.0013,1.0,0.01289,0.0,0.02363,0.0,0.00281,1.0,0.0,1.0,0.00247,1.0,0.00467,1.0,0.10417,0.0,0.64068,0.0,0.00788,0.01513,9927.0,3.34233,2970.07952,0.01175,0.01,0.00559,0.00266,0.50505,0.625,0.55247,0.86608,0.19822,0.23684,0.33333,0.1936,0.22869,0.33333,0.29268,0.31403
51121020201,121.0,0.13801,0.0,0.95157,0.0,0.04485,1.0,0.46629,0.0,0.49682,0.0,0.2217,0.0,0.03507,1.0,0.05215,0.0,0.02017,1.0,0.63529,0.0,0.01454,1.0,0.00109,1.0,0.0,1.0,0.00672,1.0,0.01018,1.0,0.00872,1.0,0.04925,0.0,0.14138,0.0,0.00254,1.0,0.0,1.0,0.02617,1.0,0.0,1.0,0.04768,0.0,0.23742,0.0,0.01433,0.03882,5611.0,5.46524,1026.66965,0.08232,0.09251,0.12501,0.03495,0.68128,0.67472,0.64427,0.81799,0.27924,0.27447,0.42451,0.2767,0.6767,0.56662,0.61276,0.71274
51121020202,121.0,0.02185,1.0,0.81279,0.0,0.06373,1.0,0.18676,0.0,0.10582,1.0,0.03197,1.0,0.15502,1.0,0.03978,0.0,4e-05,1.0,0.73075,0.0,0.00941,1.0,2e-05,1.0,0.0,1.0,0.0044,1.0,0.00943,1.0,6e-05,1.0,0.00014,1.0,0.02055,1.0,2e-05,1.0,0.00628,1.0,0.00476,1.0,2e-05,1.0,0.02563,0.0,0.10881,0.0,0.03614,0.02626,2935.0,5.94774,493.46441,0.11071,0.03999,0.13795,0.07353,0.64631,0.53192,0.61704,0.61821,0.2377,0.25714,0.40625,0.20408,0.69269,0.54688,0.65306,0.66067
51121020301,121.0,0.02763,1.0,0.90991,0.0,0.06051,1.0,0.38324,0.0,0.36464,0.0,0.19497,0.0,0.02731,0.0,0.01803,1.0,0.00552,1.0,0.71582,0.0,0.00175,1.0,0.0,1.0,0.0,1.0,0.0039,1.0,0.0,1.0,0.0105,1.0,0.07078,0.0,0.05853,1.0,0.0,1.0,0.01628,1.0,0.01628,1.0,0.01588,1.0,0.03941,0.0,0.244,0.0,0.04366,0.0327,4190.0,1.9647,2132.63874,,,,,,,,,0.27417,0.26899,0.48288,0.28421,0.69611,0.60004,0.56973,0.71259
51121020302,121.0,0.02761,1.0,0.91004,0.0,0.06055,1.0,0.38284,0.0,0.36425,0.0,0.19474,0.0,0.02732,0.0,0.01804,1.0,0.00551,1.0,0.71608,0.0,0.00175,1.0,0.0,1.0,0.0,1.0,0.0039,1.0,0.0,1.0,0.01048,1.0,0.07069,0.0,0.05846,1.0,1e-05,1.0,0.01626,1.0,0.01626,1.0,0.01587,1.0,0.02988,0.0,0.17503,0.0,0.00224,0.0277,3457.0,28.10058,123.02235,,,,,,,,,0.26809,0.27342,0.47519,0.28331,0.70679,0.5977,0.58707,0.71682
51121020401,121.0,0.0338,1.0,0.92936,0.0,0.06091,1.0,0.67944,0.0,0.64737,0.0,0.11146,0.0,0.04036,0.0,0.04065,0.0,0.0,1.0,0.78713,0.0,0.00101,1.0,0.0,1.0,0.0,1.0,0.0023,1.0,0.00575,1.0,0.01623,1.0,0.03505,1.0,0.02068,1.0,0.00603,1.0,0.00517,1.0,0.02413,1.0,0.00776,1.0,0.02919,0.0,0.49075,0.0,0.01845,0.01325,2517.0,0.57646,4366.31253,,,,,,,,,0.26452,0.22034,0.40945,0.25671,0.55375,0.54128,0.54506,0.68337
51121020402,121.0,0.0338,1.0,0.92936,0.0,0.06091,1.0,0.67944,0.0,0.64737,0.0,0.11146,0.0,0.04036,0.0,0.04065,0.0,0.0,1.0,0.78713,0.0,0.00101,1.0,0.0,1.0,0.0,1.0,0.0023,1.0,0.00575,1.0,0.01623,1.0,0.03505,1.0,0.02068,1.0,0.00603,1.0,0.00517,1.0,0.02413,1.0,0.00776,1.0,0.04683,0.0,0.42075,0.0,0.01194,0.02575,4292.0,2.84207,1510.16751,,,,,,,,,0.26723,0.25034,0.42022,0.26082,0.59215,0.56167,0.57192,0.69031
51121020500,121.0,0.02466,1.0,0.94445,0.0,0.04613,1.0,0.29903,0.0,0.30765,0.0,0.08075,0.0,0.04814,0.0,0.05927,0.0,0.0,1.0,0.78643,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01897,1.0,0.00972,1.0,0.02885,0.0,0.0022,1.0,0.05582,0.0,0.00251,1.0,0.00314,1.0,0.01521,1.0,0.0,1.0,0.06408,0.0,0.09949,0.0,0.02069,0.07093,6485.0,26.34695,246.13859,0.10661,0.1084,0.15054,0.09525,0.73686,0.64354,0.69531,0.78825,0.25785,0.38204,0.44014,0.28989,0.75677,0.66579,0.69978,0.74574
51121020600,121.0,0.04077,1.0,0.94389,0.0,0.03694,0.0,0.24411,0.0,0.27586,0.0,0.09222,0.0,0.01674,1.0,0.01958,0.0,0.0,1.0,0.84068,0.0,0.0,1.0,0.0,1.0,0.00221,1.0,0.00695,1.0,0.00568,1.0,0.0,1.0,0.01137,1.0,0.03979,1.0,0.00979,1.0,0.00963,1.0,0.00426,1.0,0.0,1.0,0.06274,0.0,0.2608,0.0,0.01098,0.05447,5513.0,11.99765,459.50656,0.09891,0.15488,0.07845,0.11197,0.69835,0.58812,0.6486,0.74862,0.25137,0.35389,0.37566,0.28586,0.72282,0.51853,0.65878,0.7254
51121020701,121.0,0.02466,1.0,0.94365,0.0,0.04232,1.0,0.29407,0.0,0.26485,0.0,0.08986,0.0,0.09784,0.0,0.02128,1.0,0.00636,1.0,0.76648,0.0,0.0,1.0,0.0034,1.0,0.0,1.0,0.00709,1.0,0.0031,1.0,0.00769,1.0,0.02586,1.0,0.03104,1.0,0.0031,1.0,0.00207,1.0,0.01079,1.0,0.0034,1.0,0.03158,0.0,0.34201,0.0,0.3874,0.02349,2565.0,5.89003,435.48179,,,,,,,,,0.25757,0.33776,0.40669,0.2779,0.70305,0.53394,0.64833,0.71669
51121020702,121.0,0.02466,1.0,0.94365,0.0,0.04232,1.0,0.29407,0.0,0.26485,0.0,0.08986,0.0,0.09784,0.0,0.02128,1.0,0.00636,1.0,0.76648,0.0,0.0,1.0,0.0034,1.0,0.0,1.0,0.00709,1.0,0.0031,1.0,0.00769,1.0,0.02586,1.0,0.03104,1.0,0.0031,1.0,0.00207,1.0,0.01079,1.0,0.0034,1.0,0.04008,0.0,0.25693,0.0,0.07146,0.03619,3322.0,10.33366,321.4737,,,,,,,,,0.25826,0.41001,0.40279,0.3513,0.75632,0.56495,0.63849,0.75348
