name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
CANA FIRE DEPT MT BETHEL SUB STATION,"94 MOUNT BETHEL RD CANA, VA 24317-4650",False,101 - MT BETHEL - 0000,False,-80.62582,36.60354,
CARROLL COUNTY HIGH SCHOOL,"100 CAVS LN HILLSVILLE, VA 24343-1669",False,"201 - HILLSVILLE B - 0000, 201 - HILLSVILLE B - 1250D, 201 - HILLSVILLE B - 1250A, 201 - HILLSVILLE B - 1250C",False,-80.72358,36.76218,
CARROLL COUNTY MIDDLE SCHOOL,"1036 N MAIN ST HILLSVILLE, VA 24343-1129",False,"301 - HILLSVILLE C - 1250-D, 301 - HILLSVILLE C - 0000, 301 - HILLSVILLE C - 1250B, 301 - HILLSVILLE C - 1250-A, 301 - HILLSVILLE C - 1250-C",False,-80.73902,36.76868,
DUGSPUR RESCUE SQUAD BUILDING,"118 DOUBLE CABIN ROAD DUGSPUR, VA 24325",False,303 - DUGSPUR - 0000,False,-80.58954,36.83967,
FANCY GAP ELEMENTARY SCHOOL,"63 WINDING RIDGE RD FANCY GAP, VA 24328",False,105 - FANCY GAP - 0000,False,-80.69766,36.68993,
GLADESBORO ELEMENTARY SCHOOL,"7845 SNAKE CREEK RD HILLSVILLE, VA 24343-4108",False,203 - GLADESBORO - 0000,False,-80.60984,36.68734,
GLADEVILLE ELEMENTARY SCHOOL,"3117 GLENDALE RD GALAX, VA 24333-6155",False,502 - GLADEVILLE - 0000,False,-80.87836,36.69952,
LAMBSBURG COMMUNITY COMPLEX,"130 LEARNING LANE LAMBSBURG, VA 24351",False,103 - LAMBSBURG - 0000,False,-80.76093,36.58959,
LAUREL ELEMENTARY SCHOOL,"26 PLEASANT VIEW RD AUSTINVILLE, VA 24312",False,504 - LAUREL - 0000,False,-80.85183,36.79735,
LAUREL FORK FIRE STATION,"13386 DANVILLE PIKE LAUREL FORK, VA 24352",False,202 - LAUREL FORK - 0000,False,-80.52678,36.71633,
OAKLAND ELEMENTARY SCHOOL,"4930 PIPERS GAP RD GALAX, VA 24333-5746",False,401 - OAKLAND - 0000,False,-80.83767,36.64267,
ST PAUL SCHOOL,"231 FLOWER GAP RD CANA, VA 24317",False,102 - ST PAUL - 0000,False,-80.69003,36.60483,
SYLVATUS RURITAN BUILDING,"6915 SYLVATUS HWY HILLSVILLE, VA 24343-4344",False,302 - SYLVATUS - 0000,False,-80.76359,36.85574,
VAUGHAN CIVIC LEAGUE BUILDING,"2040 IVANHOE ROAD FRIES, VA 24330",False,501 - VAUGHAN - 0000,False,-80.98044,36.74236,
WOODLAWN SCHOOL,"745 WOODLAWN RD WOODLAWN, VA 24381",False,406 - WOODLAWN F - 0000,False,-80.81859,36.72718,
WOODLAWN SCHOOL,"745 WOODLAWN RD WOODLAWN, VA 24381-3419",False,"402 - WOODLAWN D - 0000, 402 - WOODLAWN D - 1250C",False,-80.81859,36.72718,
WOODLAWN SCHOOL,"745 WOODLAWN RD WOODLAWN, VA 24381-3419",False,"503 - WOODLAWN E - 1250-C, 503 - WOODLAWN E - 0000",False,-80.81859,36.72718,
