geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
51047930101,47.0,0.02587,1.0,0.96884,0.0,0.1195,0.0,0.08875,0.0,0.07496,1.0,0.02595,1.0,0.11845,0.0,0.05214,1.0,0.0,1.0,0.77174,0.0,0.01778,1.0,0.0,1.0,0.0,1.0,0.03075,1.0,0.0,1.0,0.0036,1.0,0.0,1.0,0.02595,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08854,0.0,0.0242,0.0,0.03165,0.09047,4410.0,60.52031,72.8681,0.10222,0.11557,0.03458,0.17746,0.71819,0.58807,0.44621,0.60315,0.17204,0.20713,0.23538,0.20708,0.7707,0.668,0.63409,0.64709
51047930103,47.0,0.00394,1.0,0.95989,0.0,0.13454,0.0,0.0268,0.0,0.08297,1.0,0.02947,1.0,0.03782,0.0,0.0525,0.0,0.0119,0.0,0.85741,0.0,0.0228,1.0,0.00267,1.0,0.0,1.0,0.00756,1.0,0.001,1.0,0.01435,1.0,0.01401,1.0,0.00178,1.0,0.00567,1.0,0.00801,1.0,0.0,1.0,0.0,1.0,0.11727,0.0,0.0,1.0,0.01105,0.12718,5359.0,84.93676,63.094,,,,,,,,,0.17973,0.19692,0.22563,0.25002,0.80323,0.7492,0.66788,0.68206
51047930104,47.0,0.00394,1.0,0.95989,0.0,0.13454,0.0,0.0268,0.0,0.08297,1.0,0.02947,1.0,0.03782,0.0,0.0525,0.0,0.0119,0.0,0.85741,0.0,0.0228,1.0,0.00267,1.0,0.0,1.0,0.00756,1.0,0.001,1.0,0.01435,1.0,0.01401,1.0,0.00178,1.0,0.00567,1.0,0.00801,1.0,0.0,1.0,0.0,1.0,0.0703,0.0,0.00691,0.0,0.00985,0.07549,3216.0,106.6528,30.15392,,,,,,,,,0.17742,0.18546,0.22762,0.25332,0.80029,0.69969,0.66552,0.67266
51047930202,47.0,0.0059,1.0,0.96286,0.0,0.12167,0.0,0.05736,0.0,0.06333,1.0,0.00171,1.0,0.10189,0.0,0.024,1.0,0.0,1.0,0.84051,0.0,0.00387,1.0,0.0,1.0,0.0,1.0,0.00728,1.0,0.01285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0017,1.0,0.0,1.0,0.13654,0.0,0.02946,0.0,0.03448,0.14127,6314.0,146.59005,43.0725,0.12969,0.15208,0.0,0.18583,0.73483,0.5747,0.23204,0.62153,0.17178,0.20839,0.45447,0.25629,0.78625,0.62108,0.57896,0.64679
51047930203,47.0,0.03788,1.0,0.97047,0.0,0.05303,0.0,0.02677,0.0,0.10811,1.0,0.0,1.0,0.19855,0.0,0.10376,0.0,0.0,1.0,0.6352,0.0,0.02373,1.0,0.0,1.0,0.00053,1.0,0.02848,1.0,0.01806,1.0,0.00448,1.0,0.0,1.0,0.00105,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11925,0.0,0.00289,0.0,0.02508,0.1191,6873.0,22.31494,307.9999,,,,,,,,,0.20085,0.19227,0.22802,0.21223,0.75169,0.63985,0.63291,0.61441
51047930204,47.0,0.03788,1.0,0.97047,0.0,0.05303,0.0,0.02677,0.0,0.10811,1.0,0.0,1.0,0.19855,0.0,0.10376,0.0,0.0,1.0,0.6352,0.0,0.02373,1.0,0.0,1.0,0.00053,1.0,0.02848,1.0,0.01806,1.0,0.00448,1.0,0.0,1.0,0.00105,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02828,0.0,0.12881,0.0,0.08255,0.02405,1492.0,3.04644,489.75121,,,,,,,,,0.21076,0.19203,0.21429,0.19891,0.74175,0.64037,0.63636,0.60963
51047930300,47.0,0.15922,0.0,0.93304,0.0,0.08487,0.0,0.14161,0.0,0.08314,1.0,0.05446,0.0,0.21729,0.0,0.22804,0.0,0.0,1.0,0.49146,0.0,0.09287,1.0,0.0,1.0,0.01949,1.0,0.09288,0.0,0.01906,1.0,0.00373,1.0,0.01777,1.0,0.0,1.0,0.0,1.0,0.00344,1.0,0.00975,1.0,0.00502,1.0,0.11508,0.0,0.0,1.0,0.34999,0.12023,7886.0,18.6309,423.27533,0.11081,0.06781,0.32719,0.14912,0.65339,0.57802,0.4867,0.53082,0.18525,0.27267,0.39481,0.2036,0.72559,0.61794,0.52612,0.5993
51047930400,47.0,0.03774,1.0,0.97117,0.0,0.10423,0.0,0.09428,0.0,0.05506,1.0,0.0,1.0,0.10974,0.0,0.0958,0.0,0.00789,1.0,0.73004,0.0,0.01597,1.0,0.0,1.0,0.0,1.0,0.06185,0.0,0.00459,1.0,0.00789,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10627,0.0,0.07188,0.0,0.1883,0.10542,5196.0,323.4581,16.0639,0.0923,0.03497,0.4907,0.19771,0.72111,0.6021,0.41669,0.6145,0.15833,0.26904,0.45139,0.19788,0.77334,0.61139,0.5603,0.65471
51047930501,47.0,0.03863,0.0,0.99168,0.0,0.10769,0.0,0.07003,1.0,0.06386,1.0,0.00616,1.0,0.16256,0.0,0.08331,0.0,0.00097,1.0,0.70712,0.0,0.03987,1.0,0.00421,1.0,0.00389,1.0,0.01491,1.0,0.00292,1.0,0.00827,1.0,0.00081,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00275,1.0,0.0,1.0,0.12692,0.0,0.23225,0.0,0.04717,0.10109,5103.0,136.42547,37.40504,0.12363,0.12822,0.0,0.3218,0.74068,0.65679,0.76533,0.60527,0.1912,0.26254,0.36322,0.22706,0.7765,0.58548,0.7102,0.63672
51047930502,47.0,0.11874,0.0,0.94251,0.0,0.12275,0.0,0.16238,0.0,0.10407,1.0,0.00846,1.0,0.18256,0.0,0.22917,0.0,0.00434,1.0,0.55902,0.0,0.12337,0.0,0.0,1.0,0.0,1.0,0.04936,1.0,0.03498,1.0,0.01994,1.0,0.00677,1.0,0.0,1.0,0.00169,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09154,0.0,0.0,1.0,0.21988,0.09571,6294.0,88.51854,71.10375,0.10781,0.05554,0.22527,0.16551,0.67102,0.58649,0.53818,0.53985,0.18575,0.24639,0.33899,0.17947,0.71889,0.61501,0.49982,0.61662
