name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
GLEN ALLEN HIGH SCHOOL,"10700 STAPLES MILL RD GLEN ALLEN, VA 23060",False,"115 - STAPLES MILL - 0001, 115 - STAPLES MILL - 0000",False,-77.53435,37.66565,
GLEN LEA ELEMENTARY SCHOOL,"3909 AUSTIN AVE RICHMOND, VA 23222-1701",False,209 - GLEN LEA - 0000,False,-77.40094,37.58011,
GODWIN HIGH SCHOOL,"2101 PUMP RD RICHMOND, VA 23238-3505",False,406 - GODWIN - 0000,False,-77.60474,37.61992,
GROVE AVENUE BAPTIST CHURCH,"8701 RIDGE RD RICHMOND, VA 23229-6425",False,416 - SPOTTSWOOD - 0000,False,-77.56745,37.59139,
HENRICO ADULT EDUCATION CENTER,"201 E NINE MILE RD HIGHLAND SPRINGS, VA 23075-1835",False,512 - NINE MILE - 0000,False,-77.32683,37.54407,
HENRICO HIGH SCHOOL,"302 AZALEA AVE RICHMOND, VA 23227-3634",False,202 - AZALEA - 0000,False,-77.43299,37.60376,
HERMITAGE HIGH SCHOOL,"8301 HUNGARY SPRING RD RICHMOND, VA 23228-1907",False,"106 - HERMITAGE - 0001, 106 - HERMITAGE - 0000",False,-77.51536,37.63382,
HIGHLAND SPRINGS ELEMENTARY SCHOOL,"600 W. PLEASANT ST HIGHLAND SPRINGS, VA 23075-1221",False,"513 - PLEASANTS - 0001, 513 - PLEASANTS - 0000",False,-77.34155,37.54328,
HIGHLAND SPRINGS HIGH SCHOOL,"15 S OAK AVE HIGHLAND SPRINGS, VA 23075-1709",False,508 - HIGHLAND SPRINGS - 0000,False,-77.32455,37.53852,
HOLLYBROOK APARTMENTS,"7700 BROOK RD RICHMOND, VA 23227-1802",False,212 - HOLLYBROOK - 0000,False,-77.45941,37.62907,
HUNGARY CREEK MIDDLE SCHOOL,"4909 FRANCISTOWN RD GLEN ALLEN, VA 23060-2836",False,108 - HUNGARY CREEK - 0000,False,-77.53776,37.65832,
Henrico County Registrar Office,4305 E. PARHAM ROAD HENRICO VA 23228,True,Locality wide location,False,-77.51486,37.62811,
Hunton Community Center,"11690 OLD WASHINGTON HIGHWAY GLEN ALLEN, VA 23059",False,109 - HUNTON - 0000,False,-77.50056,37.68918,
JACKSON DAVIS ELEMENTARY SCHOOL,"8800 NESSLEWOOD DR RICHMOND, VA 23229-3167",False,304 - JACKSON DAVIS - 0000,False,-77.55926,37.62476,
JEWISH COMMUNITY CENTER,"5403 MONUMENT AVE RICHMOND, VA 23226-1408",False,117 - WESTWOOD - 0000,False,-77.50761,37.58117,
JOHNSON ELEMENTARY SCHOOL,"5600 BETHLEHEM RD HENRICO, VA 23230-1804",False,110 - JOHNSON - 0000,False,-77.50457,37.60342,
LABURNUM ELEMENTARY SCHOOL,"500 MERIWETHER AVE RICHMOND, VA 23222-1332",False,211 - HIGHLAND GARDENS - 0000,False,-77.42815,37.59697,
LAKESIDE ELEMENTARY SCHOOL,"6700 CEDAR CROFT ST RICHMOND, VA 23228-5154",False,111 - LAKESIDE - 0000,False,-77.47911,37.61343,
LONGAN ELEMENTARY SCHOOL,"9200 MAPLEVIEW AVE RICHMOND, VA 23294-5701",False,112 - LONGAN - 0000,False,-77.54663,37.64068,
LONGDALE ELEMENTARY SCHOOL,"9500 NORFOLK ST GLEN ALLEN, VA 23060-2381",False,214 - LONGDALE - 0000,False,-77.46401,37.65458,
MATHEMATICS & SCIENCE CENTER,"2401 HARTMAN ST RICHMOND, VA 23223-2458",False,206 - CENTRAL GARDENS - 0000,False,-77.4,37.55661,
MAUDE TREVVETT ELEMENTARY SCHOOL,"2300 TREVVETT DR RICHMOND, VA 23228-3125",False,113 - MAUDE TREVVETT - 0000,False,-77.49211,37.63816,
MAYBEURY ELEMENTARY SCHOOL,"901 MAYBEURY DR RICHMOND, VA 23229-6237",False,409 - MAYBEURY - 0000,False,-77.58242,37.59323,
MEHFOUD ELEMENTARY SCHOOL,"8320 BUFFIN RD RICHMOND, VA 23231-7438",False,510 - MEHFOUD - 0000,False,-77.34473,37.43696,
MONTROSE ELEMENTARY SCHOOL,"2820 WILLIAMSBURG RD RICHMOND, VA 23231-2124",False,"509 - LABURNUM - 0001, 509 - LABURNUM - 0000",False,-77.37578,37.51957,
MONTROSE ELEMENTARY SCHOOL,"2820 WILLIAMSBURG RD RICHMOND, VA 23231-2124",False,511 - MONTROSE - 0000,False,-77.37578,37.51957,
MOODY MIDDLE SCHOOL,"7800 WOODMAN RD RICHMOND, VA 23228-3826",False,216 - MOODY - 0000,False,-77.48227,37.62486,
MOODY MIDDLE SCHOOL,"7800 WOODMAN RD RICHMOND, VA 23228-3826",False,221 - STRATFORD HALL - 0000,False,-77.48227,37.62486,
MT OLIVE BAPTIST CHURCH,"8775 MOUNT OLIVE AVE GLEN ALLEN, VA 23060-3918",False,213 - HUNGARY - 0000,False,-77.46849,37.64508,
NEW BRIDGE BAPTIST CHURCH,"5701 ELKO RD SANDSTON, VA 23150-5001",False,507 - ELKO - 0000,False,-77.23767,37.50619,
NORTH PARK LIBRARY,"8508 FRANCONIA RD HENRICO, VA 23227",False,223 - YELLOW TAVERN - 0000,False,-77.44142,37.64086,
NUCKOLS FARM ELEMENTARY SCHOOL,"12351 GRAHAM MEADOWS DR RICHMOND, VA 23233-6619",False,305 - NUCKOLS FARM - 0000,False,-77.63909,37.65562,
OAK HALL BAPTIST CHURCH,"1877 OLD HANOVER RD SANDSTON, VA 23150",False,503 - CHICKAHOMINY - 0000,False,-77.28961,37.54545,
PEMBERTON ELEMENTARY SCHOOL,"1400 PEMBERTON RD RICHMOND, VA 23238-4416",False,411 - PEMBERTON - 0000,False,-77.57974,37.60846,
PINCHBECK ELEMENTARY SCHOOL,"1275 GASKINS RD RICHMOND, VA 23238-5228",False,412 - PINCHBECK - 0000,False,-77.59024,37.60216,
POCAHONTAS MIDDLE SCHOOL,"12000 THREE CHOPT RD RICHMOND, VA 23233-1134",False,302 - CEDARFIELD - 0000,False,-77.60788,37.64573,
POCAHONTAS MIDDLE SCHOOL,"12000 THREE CHOPT RD RICHMOND, VA 23233-1134",False,306 - POCAHONTAS - 0000,False,-77.60788,37.64573,
PUBLIC UTILITIES OPER & MAINT CTR,"10401 WOODMAN RD GLEN ALLEN, VA 23060-4423",False,217 - MOUNTAIN - 0000,False,-77.48875,37.65626,
QUIOCCASIN  MIDDLE SCHOOL,"9400 QUIOCCASIN RD RICHMOND, VA 23238-4422",False,401 - QUIOCCASIN - 0000,False,-77.58164,37.60846,
RATCLIFFE ELEMENTARY SCHOOL,"2901 THALEN ST RICHMOND, VA 23223-1437",False,220 - RATCLIFFE - 0000,False,-77.3892,37.56766,
RECREATION AND PARKS OFFICE,"6800 STAPLES MILL RD HENRICO, VA 23228-4930",False,"105 - GREENDALE - 0000, 105 - GREENDALE - 0001",False,-77.49699,37.61096,
RIVERS EDGE ELEMENTARY SCHOOL,"11600 HOLMAN RIDGE RD GLEN ALLEN, VA 23059-5661",False,308 - RIVERS EDGE - 0000,False,-77.57869,37.68699,
ROLFE MIDDLE SCHOOL,"6901 MESSER RD HENRICO, VA 23231",False,514 - ROLFE - 0000,False,-77.37282,37.47668,
SANDSTON BAPTIST CHURCH,"100 W WILLIAMSBURG RD SANDSTON, VA 23150",False,515 - SANDSTON - 0000,False,-77.31642,37.52416,
SECOND BAPTIST CHURCH,"9614 RIVER RD RICHMOND, VA 23229-7635",False,410 - MOORELAND - 0000,False,-77.60219,37.58348,
SHADY GROVE ELEMENTARY SCHOOL,"12200 WYNDHAM LAKE DR GLEN ALLEN, VA 23059-5495",False,310 - SHADY GROVE - 0000,False,-77.61468,37.69459,
SHORT PUMP ELEMENTARY SCHOOL,"3425 PUMP RD RICHMOND, VA 23233-1110",False,313 - STONEY RUN - 0000,False,-77.61233,37.64981,
SHORT PUMP MIDDLE SCHOOL,"4701 POUNCEY TRACT RD GLEN ALLEN, VA 23059",False,311 - SHORT PUMP - 0000,False,-77.6101,37.66687,
SKIPWITH ELEMENTARY SCHOOL,"2401 SKIPWITH RD RICHMOND, VA 23294-3429",False,415 - SKIPWITH - 0000,False,-77.53744,37.6182,
SPRINGFIELD ELEMENTARY SCHOOL,"4301 FORT MCHENRY PKWY GLEN ALLEN, VA 23060-9247",False,312 - SPRINGFIELD - 0000,False,-77.56586,37.65753,
ST ANTHONY'S DAY CARE CENTER,"4611 SADLER RD GLEN ALLEN, VA 23060-6108",False,303 - INNSBROOK - 0000,False,-77.58379,37.66241,
ST PETER BAPTIST CHURCH,"2040 MOUNTAIN RD GLEN ALLEN, VA 23060-2228",False,210 - GREENWOOD - 0000,False,-77.47849,37.65774,
THIRD CHURCH,"600 FOREST AVE RICHMOND, VA 23229-6810",False,414 - ROLLINGWOOD - 0000,False,-77.55451,37.58418,
THREE CHOPT ELEMENTARY SCHOOL,"1600 SKIPWITH RD RICHMOND, VA 23229-5205",False,314 - THREE CHOPT - 0000,False,-77.53879,37.60253,
TUCKAHOE ELEMENTARY SCHOOL,"701 FOREST AVE RICHMOND, VA 23229-6811",False,417 - TUCKAHOE - 0000,False,-77.55249,37.58425,
TUCKAHOE MIDDLE SCHOOL,"9000 THREE CHOPT RD RICHMOND, VA 23229-4617",False,307 - RIDGE - 0000,False,-77.55943,37.60806,
TUCKAHOE PRESBYTERIAN CHURCH,"7000 PARK AVE RICHMOND, VA 23226-3624",False,114 - MONUMENT HILLS - 0000,False,-77.53014,37.5937,
TUCKER HIGH SCHOOL,"2910 N PARHAM RD RICHMOND, VA 23294-4402",False,315 - TUCKER - 0000,False,-77.5469,37.62933,
VARINA CHURCH OF THE NAZARENE,"5350 DARBYTOWN RD RICHMOND, VA 23231-6527",False,518 - WHITLOCKS - 0000,False,-77.25852,37.44691,
VARINA ELEMENTARY SCHOOL,"2551 NEW MARKET RD HENRICO, VA 23231-7013",False,517 - TOWN HALL - 0000,False,-77.3547,37.44469,
VARINA HIGH SCHOOL,"7053 MESSER RD HENRICO, VA 23231",False,516 - SULLIVANS - 0000,False,-77.37686,37.47278,
VIRGINIA RANDOLPH,"2206 MOUNTAIN RD GLEN ALLEN, VA 23060-2232",False,219 - RANDOLPH - 0000,False,-77.48203,37.662,
WELBORNE METHODIST CHURCH,"920 MAYBEURY DR RICHMOND, VA 23229-6254",False,418 - WELBORNE - 0000,False,-77.58411,37.59451,
WESTMINISTER CANTERBURY HOUSE,"1600 WESTBROOK AVE RICHMOND, VA 23227-3324",False,205 - CANTERBURY - 0000,False,-77.46181,37.59754,
WILDER MIDDLE SCHOOL,"6900 WILKINSON RD RICHMOND, VA 23227-2143",False,222 - WILDER - 0000,False,-77.42154,37.62085,
Registrar's Office - Eastern Government Center,3820 NINE MILE RD ROOM 110 HENRICO VA 23223,True,Locality wide location,False,-77.38224,37.54338,
Registrar's Office - Western Government Center,4301 E. PARHAM ROAD ROOM 105 HENRICO VA 23228,True,Locality wide location,False,-77.51541,37.62889,
