geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
51197050101,197.0,0.00521,1.0,0.95559,0.0,0.20487,0.0,0.1983,0.0,0.0794,1.0,0.00918,1.0,0.05,0.0,0.00506,1.0,0.0,1.0,0.88764,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00187,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00918,1.0,0.0,1.0,0.10029,0.0,0.12548,0.0,0.30244,0.09099,2840.0,50.01966,56.77768,,,,,,,,,,,,0.14723,0.03685,0.25,0.16806,0.11913,0.7134,0.40705,0.44938,0.60132,0.49348,0.0
51197050102,197.0,0.00521,1.0,0.95559,0.0,0.20486,0.0,0.19829,0.0,0.0794,1.0,0.00918,1.0,0.05,0.0,0.00506,1.0,0.0,1.0,0.88764,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00187,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00918,1.0,0.0,1.0,0.0883,0.0,0.11011,0.0,0.02209,0.08979,2595.0,188.37126,13.77599,,,,,,,,,,,,0.08962,0.00167,0.25,0.11232,0.03671,0.73602,0.55143,0.42437,0.61955,0.60644,0.0
51197050201,197.0,0.01038,1.0,0.90032,0.0,0.16522,0.0,0.21494,0.0,0.0821,1.0,0.01186,1.0,0.04431,1.0,0.01289,1.0,0.00919,1.0,0.92175,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01289,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00207,1.0,0.0,1.0,0.00978,1.0,0.11513,0.0,0.14152,0.0,0.23761,0.10132,3190.0,9.1962,346.88253,,,,,,,,,,,,0.15542,0.03229,0.25,0.17877,0.12282,0.71158,0.40259,0.44447,0.60306,0.49136,0.0
51197050202,197.0,0.01038,1.0,0.90032,0.0,0.16522,0.0,0.21494,0.0,0.0821,1.0,0.01186,1.0,0.04431,1.0,0.01289,1.0,0.00919,1.0,0.92175,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01289,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00207,1.0,0.0,1.0,0.00978,1.0,0.12555,0.0,0.08964,0.0,0.13524,0.12272,3682.0,261.67066,14.07112,,,,,,,,,,,,0.12582,0.06183,0.25,0.15045,0.12204,0.72009,0.38595,0.47785,0.57503,0.46501,0.0
51197050301,197.0,0.00761,1.0,0.97828,0.0,0.13181,0.0,0.07297,0.0,0.0671,1.0,0.0,1.0,0.03423,0.0,0.00274,1.0,0.00023,1.0,0.93725,0.0,0.0,1.0,0.00023,1.0,0.0,1.0,0.00091,1.0,0.0016,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14996,0.0,0.06758,0.0,0.22288,0.1556,4434.0,68.56601,64.66761,0.0767,0.0,0.0,0.1369,0.1205,0.69213,0.38462,0.23714,0.58633,0.42175,0.0,0.10628,0.10923,0.25,0.13685,0.10786,0.73047,0.33377,0.57143,0.56291,0.44527,0.0
51197050302,197.0,0.00653,1.0,0.93925,0.0,0.23576,0.0,0.09529,0.0,0.02503,1.0,0.0,1.0,0.00588,1.0,0.00216,1.0,0.0,1.0,0.9901,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00216,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11419,0.0,0.14309,0.0,0.01329,0.11377,3105.0,224.57333,13.82622,0.05208,0.0,,0.09748,0.05231,0.70308,0.00125,0.0,0.66011,0.60546,0.0,0.08054,0.0,0.0,0.1305,0.0,0.74226,0.34268,0.0,0.59232,0.41484,0.0
51197050401,197.0,0.00284,1.0,0.9069,0.0,0.29197,0.0,0.14885,0.0,0.07211,1.0,0.0,1.0,0.02502,1.0,0.01349,1.0,0.0,1.0,0.95561,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00858,1.0,0.00491,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14082,0.0,0.17095,0.0,0.02622,0.14364,3684.0,192.8511,19.10282,0.04737,0.0,0.0,0.07053,0.0,0.72753,0.67803,0.25,0.62967,0.33008,0.0,0.06226,0.34587,0.25,0.06091,0.0,0.76727,0.587,0.0,0.67075,0.29913,0.0
51197050402,197.0,0.0,1.0,0.97471,0.0,0.13938,0.0,0.10822,0.0,0.0545,1.0,0.0,1.0,0.0,1.0,0.03416,1.0,0.0,1.0,0.96584,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.16575,0.0,0.0871,0.0,0.04023,0.18217,4993.0,208.43486,23.95473,0.04596,0.0,0.0,0.05992,0.12028,0.69725,0.48039,0.25,0.63555,0.54198,0.0,0.07169,0.1328,,0.07054,0.0,0.75534,0.51599,0.0,0.66012,0.40823,0.0
51197050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07015,0.0,0.14162,0.04533,0.07738,0.68669,0.4303,0.5381,0.66122,0.48573,0.0,,,,,,,,,,,
51197050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08643,0.0,0.13075,0.11185,0.11,0.68111,0.37051,0.50879,0.57236,0.41837,0.0,,,,,,,,,,,
