osm_id,code,fclass,name,lon,lat
356560319,2082,school,Bishop School,-81.55188,37.1996
356571223,2082,school,Cove School,-81.67123,37.019
356571972,2082,school,Gratton School,-81.39872,37.13873
356585051,2082,school,Graham Intermediate School,-81.27954,37.25206
356585072,2082,school,Jewell Ridge Elementary School,-81.78789,37.18567
356585094,2082,school,Logan Street School,-81.27288,37.25178
356585114,2082,school,Tazewell Intermediate School,-81.53289,37.13178
356585130,2082,school,Raven Elementary School,-81.85206,37.08484
356585203,2082,school,Thompson Valley Elementary School,-81.55011,37.07789
356605295,2082,school,Oak Hill Academy,-81.56861,37.00778
529142701,2501,supermarket,Save-A-Lot,-81.52808,37.12817
7943558281,2501,supermarket,Grant's,-81.82152,37.09303
7943558284,2501,supermarket,Food Lion,-81.80676,37.09296
356585008,2005,post_office,Bluefield Post Office,-81.2701,37.25289
356585116,2005,post_office,North Tazewell Post Office,-81.5265,37.13345
356585149,2005,post_office,Richlands Post Office,-81.81456,37.09345
356587099,2005,post_office,Burkes Garden Post Office,-81.34158,37.09823
367984562,2002,fire_station,Pulaski Fire Dept,-81.30611,37.08583
367984705,2002,fire_station,Elk Creek Valley Volunteer Fire Department,-81.30861,37.20556
367984759,2002,fire_station,Troutdale Volunteer Fire Department and Rescue Squad,-81.74194,37.17389
367987292,2001,police,Pulaski County Sheriffs Office,-81.30472,37.08833
367987345,2001,police,Pulaski Police Department,-81.30278,37.08556
4729952565,2005,post_office,The UPS Store,-81.25704,37.23901
